GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
1400000US51085320701,51085320701,"Census Tract 3207.01, Hanover County, Virginia",80000,14119
1400000US51085320702,51085320702,"Census Tract 3207.02, Hanover County, Virginia",93750,7675
1400000US51085320801,51085320801,"Census Tract 3208.01, Hanover County, Virginia",106750,8622
1400000US51085320803,51085320803,"Census Tract 3208.03, Hanover County, Virginia",120991,10398
1400000US51085320804,51085320804,"Census Tract 3208.04, Hanover County, Virginia",100833,8282
1400000US51085320805,51085320805,"Census Tract 3208.05, Hanover County, Virginia",94234,12250
1400000US51085320900,51085320900,"Census Tract 3209, Hanover County, Virginia",79797,6520
1400000US51085321001,51085321001,"Census Tract 3210.01, Hanover County, Virginia",55938,14092
1400000US51085321002,51085321002,"Census Tract 3210.02, Hanover County, Virginia",89423,6890
1400000US51085321100,51085321100,"Census Tract 3211, Hanover County, Virginia",64490,10424
1400000US51085321201,51085321201,"Census Tract 3212.01, Hanover County, Virginia",70606,9457
1400000US51085321202,51085321202,"Census Tract 3212.02, Hanover County, Virginia",50617,8067
1400000US51085321300,51085321300,"Census Tract 3213, Hanover County, Virginia",76325,13009
1400000US51085321401,51085321401,"Census Tract 3214.01, Hanover County, Virginia",79688,11262
1400000US51085321402,51085321402,"Census Tract 3214.02, Hanover County, Virginia",80880,11391
1400000US51085321403,51085321403,"Census Tract 3214.03, Hanover County, Virginia",97244,10006
1400000US51087200104,51087200104,"Census Tract 2001.04, Henrico County, Virginia",68182,11358
1400000US51087200105,51087200105,"Census Tract 2001.05, Henrico County, Virginia",50473,6450
1400000US51087200106,51087200106,"Census Tract 2001.06, Henrico County, Virginia",53039,8923
1400000US51087200107,51087200107,"Census Tract 2001.07, Henrico County, Virginia",83403,9906
1400000US51087200108,51087200108,"Census Tract 2001.08, Henrico County, Virginia",201750,39849
1400000US51087200109,51087200109,"Census Tract 2001.09, Henrico County, Virginia",149531,40820
1400000US51087200112,51087200112,"Census Tract 2001.12, Henrico County, Virginia",56373,11149
1400000US51087200116,51087200116,"Census Tract 2001.16, Henrico County, Virginia",77288,8606
1400000US51087200119,51087200119,"Census Tract 2001.19, Henrico County, Virginia",93401,11308
1400000US51087200120,51087200120,"Census Tract 2001.20, Henrico County, Virginia",94160,10664
1400000US51087200121,51087200121,"Census Tract 2001.21, Henrico County, Virginia",110827,8438
1400000US51087200122,51087200122,"Census Tract 2001.22, Henrico County, Virginia",115833,11089
1400000US51087200123,51087200123,"Census Tract 2001.23, Henrico County, Virginia",44110,5542
1400000US51087200124,51087200124,"Census Tract 2001.24, Henrico County, Virginia",82673,7231
1400000US51087200125,51087200125,"Census Tract 2001.25, Henrico County, Virginia",60886,9669
1400000US51087200126,51087200126,"Census Tract 2001.26, Henrico County, Virginia",53738,3870
1400000US51087200127,51087200127,"Census Tract 2001.27, Henrico County, Virginia",74300,15067
1400000US51087200128,51087200128,"Census Tract 2001.28, Henrico County, Virginia",105417,23536
1400000US51087200129,51087200129,"Census Tract 2001.29, Henrico County, Virginia",134055,27445
1400000US51087200130,51087200130,"Census Tract 2001.30, Henrico County, Virginia",128924,15496
1400000US51087200201,51087200201,"Census Tract 2002.01, Henrico County, Virginia",81541,8956
1400000US51087200202,51087200202,"Census Tract 2002.02, Henrico County, Virginia",110574,9002
1400000US51087200301,51087200301,"Census Tract 2003.01, Henrico County, Virginia",80670,13184
1400000US51087200302,51087200302,"Census Tract 2003.02, Henrico County, Virginia",69515,7204
1400000US51087200303,51087200303,"Census Tract 2003.03, Henrico County, Virginia",47419,7649
1400000US51087200305,51087200305,"Census Tract 2003.05, Henrico County, Virginia",49929,3667
1400000US51087200404,51087200404,"Census Tract 2004.04, Henrico County, Virginia",41364,3213
1400000US51087200406,51087200406,"Census Tract 2004.06, Henrico County, Virginia",81640,5999
1400000US51087200407,51087200407,"Census Tract 2004.07, Henrico County, Virginia",56490,7277
1400000US51087200409,51087200409,"Census Tract 2004.09, Henrico County, Virginia",56641,9266
1400000US51087200410,51087200410,"Census Tract 2004.10, Henrico County, Virginia",31962,7559
1400000US51087200411,51087200411,"Census Tract 2004.11, Henrico County, Virginia",52037,5708
1400000US51087200412,51087200412,"Census Tract 2004.12, Henrico County, Virginia",35907,4766
1400000US51087200413,51087200413,"Census Tract 2004.13, Henrico County, Virginia",89234,11322
1400000US51087200414,51087200414,"Census Tract 2004.14, Henrico County, Virginia",91929,8830
1400000US51087200501,51087200501,"Census Tract 2005.01, Henrico County, Virginia",44934,7993
1400000US51087200502,51087200502,"Census Tract 2005.02, Henrico County, Virginia",61797,9346
1400000US51087200503,51087200503,"Census Tract 2005.03, Henrico County, Virginia",64554,7795
1400000US51087200600,51087200600,"Census Tract 2006, Henrico County, Virginia",47311,8408
1400000US51087200700,51087200700,"Census Tract 2007, Henrico County, Virginia",36375,8964
1400000US51087200801,51087200801,"Census Tract 2008.01, Henrico County, Virginia",49125,5556
1400000US51087200802,51087200802,"Census Tract 2008.02, Henrico County, Virginia",59188,6970
1400000US51087200804,51087200804,"Census Tract 2008.04, Henrico County, Virginia",30533,2305
1400000US51087200805,51087200805,"Census Tract 2008.05, Henrico County, Virginia",27006,10984
1400000US51087200903,51087200903,"Census Tract 2009.03, Henrico County, Virginia",70160,6570
1400000US51087200904,51087200904,"Census Tract 2009.04, Henrico County, Virginia",80152,11018
1400000US51087200905,51087200905,"Census Tract 2009.05, Henrico County, Virginia",65833,6979
1400000US51087200906,51087200906,"Census Tract 2009.06, Henrico County, Virginia",78224,5878
1400000US51087201001,51087201001,"Census Tract 2010.01, Henrico County, Virginia",66000,10483
1400000US51087201002,51087201002,"Census Tract 2010.02, Henrico County, Virginia",37088,3541
1400000US51087201003,51087201003,"Census Tract 2010.03, Henrico County, Virginia",40407,5922
1400000US51087201101,51087201101,"Census Tract 2011.01, Henrico County, Virginia",37539,6423
1400000US51087201102,51087201102,"Census Tract 2011.02, Henrico County, Virginia",46875,5031
1400000US51087201201,51087201201,"Census Tract 2012.01, Henrico County, Virginia",41333,5192
1400000US51087201202,51087201202,"Census Tract 2012.02, Henrico County, Virginia",43039,10509
1400000US51087201401,51087201401,"Census Tract 2014.01, Henrico County, Virginia",35029,8269
1400000US51087201403,51087201403,"Census Tract 2014.03, Henrico County, Virginia",57500,11641
1400000US51087201404,51087201404,"Census Tract 2014.04, Henrico County, Virginia",70417,10213
1400000US51087201501,51087201501,"Census Tract 2015.01, Henrico County, Virginia",54107,14817
1400000US51087201502,51087201502,"Census Tract 2015.02, Henrico County, Virginia",71746,9130
1400000US51087201601,51087201601,"Census Tract 2016.01, Henrico County, Virginia",78456,11864
1400000US51087201602,51087201602,"Census Tract 2016.02, Henrico County, Virginia",76293,10982
1400000US51087201701,51087201701,"Census Tract 2017.01, Henrico County, Virginia",51036,8314
1400000US51087980100,51087980100,"Census Tract 9801, Henrico County, Virginia",-,**
1400000US51089010100,51089010100,"Census Tract 101, Henry County, Virginia",33466,6955
1400000US51089010200,51089010200,"Census Tract 102, Henry County, Virginia",36835,5493
1400000US51089010300,51089010300,"Census Tract 103, Henry County, Virginia",37332,9908
1400000US51089010400,51089010400,"Census Tract 104, Henry County, Virginia",40135,7835
1400000US51089010500,51089010500,"Census Tract 105, Henry County, Virginia",30357,5680
1400000US51089010601,51089010601,"Census Tract 106.01, Henry County, Virginia",37331,10999
1400000US51089010602,51089010602,"Census Tract 106.02, Henry County, Virginia",42727,4765
1400000US51089010700,51089010700,"Census Tract 107, Henry County, Virginia",36840,5844
1400000US51089010800,51089010800,"Census Tract 108, Henry County, Virginia",32983,6860
1400000US51089010900,51089010900,"Census Tract 109, Henry County, Virginia",30213,6927
1400000US51089011000,51089011000,"Census Tract 110, Henry County, Virginia",32986,9963
1400000US51089011100,51089011100,"Census Tract 111, Henry County, Virginia",39835,11961
1400000US51089011200,51089011200,"Census Tract 112, Henry County, Virginia",26784,3939
1400000US51089011300,51089011300,"Census Tract 113, Henry County, Virginia",33237,5322
1400000US51091970100,51091970100,"Census Tract 9701, Highland County, Virginia",44877,6095
1400000US51093280101,51093280101,"Census Tract 2801.01, Isle of Wight County, Virginia",63319,12570
1400000US51093280103,51093280103,"Census Tract 2801.03, Isle of Wight County, Virginia",81073,5787
1400000US51093280104,51093280104,"Census Tract 2801.04, Isle of Wight County, Virginia",96288,10945
1400000US51093280105,51093280105,"Census Tract 2801.05, Isle of Wight County, Virginia",45795,11838
1400000US51093280106,51093280106,"Census Tract 2801.06, Isle of Wight County, Virginia",90500,10830
1400000US51093280200,51093280200,"Census Tract 2802, Isle of Wight County, Virginia",76515,8793
1400000US51093280300,51093280300,"Census Tract 2803, Isle of Wight County, Virginia",57458,5323
1400000US51093280400,51093280400,"Census Tract 2804, Isle of Wight County, Virginia",46063,4995
1400000US51095080101,51095080101,"Census Tract 801.01, James City County, Virginia",110320,18043
1400000US51095080102,51095080102,"Census Tract 801.02, James City County, Virginia",46875,8074
1400000US51095080202,51095080202,"Census Tract 802.02, James City County, Virginia",76089,12217
1400000US51095080203,51095080203,"Census Tract 802.03, James City County, Virginia",76786,18226
1400000US51095080205,51095080205,"Census Tract 802.05, James City County, Virginia",50170,9973
1400000US51095080206,51095080206,"Census Tract 802.06, James City County, Virginia",91128,10580
1400000US51095080301,51095080301,"Census Tract 803.01, James City County, Virginia",62329,6050
1400000US51095080303,51095080303,"Census Tract 803.03, James City County, Virginia",91094,14232
1400000US51095080304,51095080304,"Census Tract 803.04, James City County, Virginia",104083,14807
1400000US51095080401,51095080401,"Census Tract 804.01, James City County, Virginia",81909,12303
1400000US51095080402,51095080402,"Census Tract 804.02, James City County, Virginia",83607,10138
1400000US51097950400,51097950400,"Census Tract 9504, King and Queen County, Virginia",53458,9189
1400000US51097950500,51097950500,"Census Tract 9505, King and Queen County, Virginia",45708,4820
1400000US51099040100,51099040100,"Census Tract 401, King George County, Virginia",83125,15325
1400000US51099040200,51099040200,"Census Tract 402, King George County, Virginia",89107,14735
1400000US51099040300,51099040300,"Census Tract 403, King George County, Virginia",83631,12826
1400000US51099040400,51099040400,"Census Tract 404, King George County, Virginia",87917,17444
1400000US51099040500,51099040500,"Census Tract 405, King George County, Virginia",81080,12158
1400000US51101950101,51101950101,"Census Tract 9501.01, King William County, Virginia",63609,6633
1400000US51101950102,51101950102,"Census Tract 9501.02, King William County, Virginia",68911,10774
1400000US51101950200,51101950200,"Census Tract 9502, King William County, Virginia",55219,6386
1400000US51101950300,51101950300,"Census Tract 9503, King William County, Virginia",63964,9196
1400000US51103030100,51103030100,"Census Tract 301, Lancaster County, Virginia",53393,13852
1400000US51103030200,51103030200,"Census Tract 302, Lancaster County, Virginia",41724,8642
1400000US51103030300,51103030300,"Census Tract 303, Lancaster County, Virginia",57530,5828
1400000US51103990100,51103990100,"Census Tract 9901, Lancaster County, Virginia",-,**
1400000US51105950100,51105950100,"Census Tract 9501, Lee County, Virginia",28958,9866
1400000US51105950200,51105950200,"Census Tract 9502, Lee County, Virginia",34704,9962
1400000US51105950300,51105950300,"Census Tract 9503, Lee County, Virginia",27754,3758
1400000US51105950400,51105950400,"Census Tract 9504, Lee County, Virginia",34167,6198
1400000US51105950500,51105950500,"Census Tract 9505, Lee County, Virginia",33456,7160
1400000US51105950600,51105950600,"Census Tract 9506, Lee County, Virginia",28167,8213
1400000US51107610101,51107610101,"Census Tract 6101.01, Loudoun County, Virginia",132833,19347
1400000US51107610102,51107610102,"Census Tract 6101.02, Loudoun County, Virginia",124659,16679
1400000US51107610201,51107610201,"Census Tract 6102.01, Loudoun County, Virginia",141250,6709
1400000US51107610202,51107610202,"Census Tract 6102.02, Loudoun County, Virginia",140481,10796
1400000US51107610300,51107610300,"Census Tract 6103, Loudoun County, Virginia",148583,9368
1400000US51107610400,51107610400,"Census Tract 6104, Loudoun County, Virginia",128657,9107
1400000US51107610503,51107610503,"Census Tract 6105.03, Loudoun County, Virginia",150982,6323
1400000US51107610504,51107610504,"Census Tract 6105.04, Loudoun County, Virginia",108042,4652
1400000US51107610505,51107610505,"Census Tract 6105.05, Loudoun County, Virginia",45226,7533
1400000US51107610506,51107610506,"Census Tract 6105.06, Loudoun County, Virginia",118750,17032
1400000US51107610507,51107610507,"Census Tract 6105.07, Loudoun County, Virginia",176875,20678
1400000US51107610601,51107610601,"Census Tract 6106.01, Loudoun County, Virginia",123220,23944
1400000US51107610602,51107610602,"Census Tract 6106.02, Loudoun County, Virginia",159844,23086
1400000US51107610603,51107610603,"Census Tract 6106.03, Loudoun County, Virginia",50818,6995
1400000US51107610604,51107610604,"Census Tract 6106.04, Loudoun County, Virginia",121473,9477
1400000US51107610701,51107610701,"Census Tract 6107.01, Loudoun County, Virginia",137434,12085
1400000US51107610702,51107610702,"Census Tract 6107.02, Loudoun County, Virginia",114778,16869
1400000US51107610703,51107610703,"Census Tract 6107.03, Loudoun County, Virginia",144375,14860
1400000US51107610800,51107610800,"Census Tract 6108, Loudoun County, Virginia",132614,19211
1400000US51107610900,51107610900,"Census Tract 6109, Loudoun County, Virginia",74279,17087
1400000US51107611002,51107611002,"Census Tract 6110.02, Loudoun County, Virginia",84625,13443
1400000US51107611004,51107611004,"Census Tract 6110.04, Loudoun County, Virginia",131202,12982
1400000US51107611005,51107611005,"Census Tract 6110.05, Loudoun County, Virginia",131220,10661
1400000US51107611006,51107611006,"Census Tract 6110.06, Loudoun County, Virginia",140365,16252
1400000US51107611009,51107611009,"Census Tract 6110.09, Loudoun County, Virginia",181146,24656
1400000US51107611010,51107611010,"Census Tract 6110.10, Loudoun County, Virginia",58651,8970
1400000US51107611011,51107611011,"Census Tract 6110.11, Loudoun County, Virginia",96875,14504
1400000US51107611012,51107611012,"Census Tract 6110.12, Loudoun County, Virginia",195444,14324
1400000US51107611013,51107611013,"Census Tract 6110.13, Loudoun County, Virginia",144638,22972
1400000US51107611014,51107611014,"Census Tract 6110.14, Loudoun County, Virginia",118077,17241
1400000US51107611015,51107611015,"Census Tract 6110.15, Loudoun County, Virginia",97083,6820
1400000US51107611016,51107611016,"Census Tract 6110.16, Loudoun County, Virginia",106660,14505
1400000US51107611017,51107611017,"Census Tract 6110.17, Loudoun County, Virginia",103824,12567
1400000US51107611018,51107611018,"Census Tract 6110.18, Loudoun County, Virginia",69967,16372
1400000US51107611019,51107611019,"Census Tract 6110.19, Loudoun County, Virginia",161458,24771
1400000US51107611020,51107611020,"Census Tract 6110.20, Loudoun County, Virginia",106731,21809
1400000US51107611021,51107611021,"Census Tract 6110.21, Loudoun County, Virginia",123058,7946
1400000US51107611022,51107611022,"Census Tract 6110.22, Loudoun County, Virginia",166150,9733
1400000US51107611023,51107611023,"Census Tract 6110.23, Loudoun County, Virginia",173958,11563
1400000US51107611024,51107611024,"Census Tract 6110.24, Loudoun County, Virginia",211618,20708
1400000US51107611025,51107611025,"Census Tract 6110.25, Loudoun County, Virginia",156815,11956
1400000US51107611101,51107611101,"Census Tract 6111.01, Loudoun County, Virginia",94320,8369
1400000US51107611102,51107611102,"Census Tract 6111.02, Loudoun County, Virginia",147827,13615
1400000US51107611202,51107611202,"Census Tract 6112.02, Loudoun County, Virginia",141458,15542
1400000US51107611204,51107611204,"Census Tract 6112.04, Loudoun County, Virginia",86857,6025
1400000US51107611205,51107611205,"Census Tract 6112.05, Loudoun County, Virginia",101910,9251
1400000US51107611206,51107611206,"Census Tract 6112.06, Loudoun County, Virginia",104028,14353
1400000US51107611207,51107611207,"Census Tract 6112.07, Loudoun County, Virginia",162779,6602
1400000US51107611208,51107611208,"Census Tract 6112.08, Loudoun County, Virginia",179886,16457
1400000US51107611209,51107611209,"Census Tract 6112.09, Loudoun County, Virginia",132206,15924
1400000US51107611300,51107611300,"Census Tract 6113, Loudoun County, Virginia",79663,23061
1400000US51107611400,51107611400,"Census Tract 6114, Loudoun County, Virginia",91549,6956
1400000US51107611501,51107611501,"Census Tract 6115.01, Loudoun County, Virginia",71356,17165
1400000US51107611502,51107611502,"Census Tract 6115.02, Loudoun County, Virginia",96707,9727
1400000US51107611601,51107611601,"Census Tract 6116.01, Loudoun County, Virginia",99153,9935
1400000US51107611602,51107611602,"Census Tract 6116.02, Loudoun County, Virginia",63980,9463
1400000US51107611700,51107611700,"Census Tract 6117, Loudoun County, Virginia",81509,10065
1400000US51107611801,51107611801,"Census Tract 6118.01, Loudoun County, Virginia",140167,15571
1400000US51107611802,51107611802,"Census Tract 6118.02, Loudoun County, Virginia",142976,10630
1400000US51107611803,51107611803,"Census Tract 6118.03, Loudoun County, Virginia",145671,12213
1400000US51107611804,51107611804,"Census Tract 6118.04, Loudoun County, Virginia",151920,22658
1400000US51107611805,51107611805,"Census Tract 6118.05, Loudoun County, Virginia",142609,11940
1400000US51107611806,51107611806,"Census Tract 6118.06, Loudoun County, Virginia",149078,6065
1400000US51107611900,51107611900,"Census Tract 6119, Loudoun County, Virginia",192773,18151
1400000US51107980100,51107980100,"Census Tract 9801, Loudoun County, Virginia",-,**
1400000US51109950100,51109950100,"Census Tract 9501, Louisa County, Virginia",60926,6774
1400000US51109950201,51109950201,"Census Tract 9502.01, Louisa County, Virginia",41627,7184
1400000US51109950202,51109950202,"Census Tract 9502.02, Louisa County, Virginia",56026,7773
1400000US51109950300,51109950300,"Census Tract 9503, Louisa County, Virginia",66330,11812
1400000US51109950400,51109950400,"Census Tract 9504, Louisa County, Virginia",59792,15256
1400000US51109950500,51109950500,"Census Tract 9505, Louisa County, Virginia",47224,7281
1400000US51111930100,51111930100,"Census Tract 9301, Lunenburg County, Virginia",37080,4428
1400000US51111930200,51111930200,"Census Tract 9302, Lunenburg County, Virginia",42442,2781
1400000US51111930300,51111930300,"Census Tract 9303, Lunenburg County, Virginia",33932,4878
1400000US51113930100,51113930100,"Census Tract 9301, Madison County, Virginia",51284,5746
1400000US51113930200,51113930200,"Census Tract 9302, Madison County, Virginia",45118,4616
1400000US51115951300,51115951300,"Census Tract 9513, Mathews County, Virginia",58520,12112
1400000US51115951400,51115951400,"Census Tract 9514, Mathews County, Virginia",66829,13376
1400000US51115990100,51115990100,"Census Tract 9901, Mathews County, Virginia",-,**
1400000US51117930101,51117930101,"Census Tract 9301.01, Mecklenburg County, Virginia",38669,7693
1400000US51117930102,51117930102,"Census Tract 9301.02, Mecklenburg County, Virginia",41893,7827
1400000US51117930200,51117930200,"Census Tract 9302, Mecklenburg County, Virginia",40342,3820
1400000US51117930300,51117930300,"Census Tract 9303, Mecklenburg County, Virginia",45141,6097
1400000US51117930400,51117930400,"Census Tract 9304, Mecklenburg County, Virginia",31875,2492
1400000US51117930500,51117930500,"Census Tract 9305, Mecklenburg County, Virginia",34951,4485
1400000US51117930600,51117930600,"Census Tract 9306, Mecklenburg County, Virginia",41759,6057
1400000US51117930700,51117930700,"Census Tract 9307, Mecklenburg County, Virginia",45135,10784
1400000US51117930800,51117930800,"Census Tract 9308, Mecklenburg County, Virginia",43051,6948
1400000US51119950900,51119950900,"Census Tract 9509, Middlesex County, Virginia",57095,11729
1400000US51119951000,51119951000,"Census Tract 9510, Middlesex County, Virginia",54391,6716
1400000US51119951100,51119951100,"Census Tract 9511, Middlesex County, Virginia",44280,13497
1400000US51119951200,51119951200,"Census Tract 9512, Middlesex County, Virginia",51700,14187
1400000US51119990100,51119990100,"Census Tract 9901, Middlesex County, Virginia",-,**
1400000US51121020100,51121020100,"Census Tract 201, Montgomery County, Virginia",-,**
1400000US51121020201,51121020201,"Census Tract 202.01, Montgomery County, Virginia",36500,11738
1400000US51121020202,51121020202,"Census Tract 202.02, Montgomery County, Virginia",28167,7758
1400000US51121020300,51121020300,"Census Tract 203, Montgomery County, Virginia",43398,8147
1400000US51121020400,51121020400,"Census Tract 204, Montgomery County, Virginia",20802,4931
1400000US51121020500,51121020500,"Census Tract 205, Montgomery County, Virginia",54052,14676
1400000US51121020600,51121020600,"Census Tract 206, Montgomery County, Virginia",47639,12362
1400000US51121020700,51121020700,"Census Tract 207, Montgomery County, Virginia",44518,9727
1400000US51121020800,51121020800,"Census Tract 208, Montgomery County, Virginia",52325,6629
1400000US51121020900,51121020900,"Census Tract 209, Montgomery County, Virginia",52598,5475
1400000US51121021000,51121021000,"Census Tract 210, Montgomery County, Virginia",54730,4187
1400000US51121021100,51121021100,"Census Tract 211, Montgomery County, Virginia",67778,10074
1400000US51121021200,51121021200,"Census Tract 212, Montgomery County, Virginia",51831,6279
1400000US51121021300,51121021300,"Census Tract 213, Montgomery County, Virginia",76288,13219
1400000US51121021400,51121021400,"Census Tract 214, Montgomery County, Virginia",39926,9553
1400000US51121021500,51121021500,"Census Tract 215, Montgomery County, Virginia",55960,6625
1400000US51125950100,51125950100,"Census Tract 9501, Nelson County, Virginia",47813,6891
1400000US51125950200,51125950200,"Census Tract 9502, Nelson County, Virginia",61134,12209
1400000US51125950300,51125950300,"Census Tract 9503, Nelson County, Virginia",44109,2661
1400000US51127700100,51127700100,"Census Tract 7001, New Kent County, Virginia",75985,13280
1400000US51127700200,51127700200,"Census Tract 7002, New Kent County, Virginia",72182,12658
1400000US51127700300,51127700300,"Census Tract 7003, New Kent County, Virginia",76129,8887
1400000US51131930100,51131930100,"Census Tract 9301, Northampton County, Virginia",37155,4961
1400000US51131930200,51131930200,"Census Tract 9302, Northampton County, Virginia",38200,9972
1400000US51131930300,51131930300,"Census Tract 9303, Northampton County, Virginia",36210,5074
1400000US51131990100,51131990100,"Census Tract 9901, Northampton County, Virginia",-,**
1400000US51133020100,51133020100,"Census Tract 201, Northumberland County, Virginia",47470,9971
1400000US51133020200,51133020200,"Census Tract 202, Northumberland County, Virginia",56989,5111
1400000US51133020300,51133020300,"Census Tract 203, Northumberland County, Virginia",60667,16466
1400000US51133990100,51133990100,"Census Tract 9901, Northumberland County, Virginia",-,**
1400000US51135000100,51135000100,"Census Tract 1, Nottoway County, Virginia",36110,5167
1400000US51135000200,51135000200,"Census Tract 2, Nottoway County, Virginia",54063,16561
1400000US51135000300,51135000300,"Census Tract 3, Nottoway County, Virginia",33299,4288
1400000US51135980100,51135980100,"Census Tract 9801, Nottoway County, Virginia",-,**
1400000US51137110102,51137110102,"Census Tract 1101.02, Orange County, Virginia",66335,3668
1400000US51137110103,51137110103,"Census Tract 1101.03, Orange County, Virginia",77893,8276
1400000US51137110104,51137110104,"Census Tract 1101.04, Orange County, Virginia",69598,8411
1400000US51137110200,51137110200,"Census Tract 1102, Orange County, Virginia",42784,8984
1400000US51137110300,51137110300,"Census Tract 1103, Orange County, Virginia",55816,9596
1400000US51139030100,51139030100,"Census Tract 301, Page County, Virginia",48875,7837
1400000US51139030200,51139030200,"Census Tract 302, Page County, Virginia",47639,4441
1400000US51139030300,51139030300,"Census Tract 303, Page County, Virginia",42280,14882
1400000US51139030400,51139030400,"Census Tract 304, Page County, Virginia",41557,6190
1400000US51139030500,51139030500,"Census Tract 305, Page County, Virginia",45569,4078
1400000US51141030100,51141030100,"Census Tract 301, Patrick County, Virginia",32050,3627
1400000US51141030200,51141030200,"Census Tract 302, Patrick County, Virginia",32994,8655
1400000US51141030301,51141030301,"Census Tract 303.01, Patrick County, Virginia",42000,9651
1400000US51141030302,51141030302,"Census Tract 303.02, Patrick County, Virginia",40500,5301
1400000US51143010100,51143010100,"Census Tract 101, Pittsylvania County, Virginia",39504,4669
1400000US51143010200,51143010200,"Census Tract 102, Pittsylvania County, Virginia",40370,5686
1400000US51143010300,51143010300,"Census Tract 103, Pittsylvania County, Virginia",39355,6413
1400000US51143010400,51143010400,"Census Tract 104, Pittsylvania County, Virginia",42955,4534
1400000US51143010500,51143010500,"Census Tract 105, Pittsylvania County, Virginia",40046,6328
1400000US51143010600,51143010600,"Census Tract 106, Pittsylvania County, Virginia",32878,4017
1400000US51143010700,51143010700,"Census Tract 107, Pittsylvania County, Virginia",45404,4220
1400000US51143010801,51143010801,"Census Tract 108.01, Pittsylvania County, Virginia",41488,9868
1400000US51143010802,51143010802,"Census Tract 108.02, Pittsylvania County, Virginia",40889,4722
1400000US51143010900,51143010900,"Census Tract 109, Pittsylvania County, Virginia",47730,8932
1400000US51143011001,51143011001,"Census Tract 110.01, Pittsylvania County, Virginia",39403,5069
1400000US51143011002,51143011002,"Census Tract 110.02, Pittsylvania County, Virginia",48141,4158
1400000US51143011100,51143011100,"Census Tract 111, Pittsylvania County, Virginia",46957,8117
1400000US51143011200,51143011200,"Census Tract 112, Pittsylvania County, Virginia",45533,8411
1400000US51143011300,51143011300,"Census Tract 113, Pittsylvania County, Virginia",51793,6284
1400000US51143011400,51143011400,"Census Tract 114, Pittsylvania County, Virginia",45513,6525
1400000US51145500101,51145500101,"Census Tract 5001.01, Powhatan County, Virginia",82713,11967
1400000US51145500102,51145500102,"Census Tract 5001.02, Powhatan County, Virginia",89881,9644
1400000US51145500200,51145500200,"Census Tract 5002, Powhatan County, Virginia",78256,6830
1400000US51145500300,51145500300,"Census Tract 5003, Powhatan County, Virginia",96875,27196
1400000US51145500400,51145500400,"Census Tract 5004, Powhatan County, Virginia",63955,4911
1400000US51147930100,51147930100,"Census Tract 9301, Prince Edward County, Virginia",37002,5291
1400000US51147930201,51147930201,"Census Tract 9302.01, Prince Edward County, Virginia",45568,11956
1400000US51147930202,51147930202,"Census Tract 9302.02, Prince Edward County, Virginia",49141,12597
1400000US51147930203,51147930203,"Census Tract 9302.03, Prince Edward County, Virginia",-,**
1400000US51147930300,51147930300,"Census Tract 9303, Prince Edward County, Virginia",46030,5835
1400000US51149850100,51149850100,"Census Tract 8501, Prince George County, Virginia",41250,11018
1400000US51149850200,51149850200,"Census Tract 8502, Prince George County, Virginia",61153,1763
1400000US51149850301,51149850301,"Census Tract 8503.01, Prince George County, Virginia",54352,8854
1400000US51149850302,51149850302,"Census Tract 8503.02, Prince George County, Virginia",89219,10626
1400000US51149850400,51149850400,"Census Tract 8504, Prince George County, Virginia",76801,6448
1400000US51149850501,51149850501,"Census Tract 8505.01, Prince George County, Virginia",78542,19503
1400000US51149850502,51149850502,"Census Tract 8505.02, Prince George County, Virginia",64688,8192
1400000US51153900100,51153900100,"Census Tract 9001, Prince William County, Virginia",100000,20157
1400000US51153900201,51153900201,"Census Tract 9002.01, Prince William County, Virginia",81111,21330
1400000US51153900202,51153900202,"Census Tract 9002.02, Prince William County, Virginia",76354,16216
1400000US51153900203,51153900203,"Census Tract 9002.03, Prince William County, Virginia",50925,3039
1400000US51153900300,51153900300,"Census Tract 9003, Prince William County, Virginia",74154,11010
1400000US51153900403,51153900403,"Census Tract 9004.03, Prince William County, Virginia",62544,14103
1400000US51153900404,51153900404,"Census Tract 9004.04, Prince William County, Virginia",71935,15685
1400000US51153900407,51153900407,"Census Tract 9004.07, Prince William County, Virginia",61023,3759
1400000US51153900408,51153900408,"Census Tract 9004.08, Prince William County, Virginia",81094,13109
1400000US51153900409,51153900409,"Census Tract 9004.09, Prince William County, Virginia",76406,10729
1400000US51153900410,51153900410,"Census Tract 9004.10, Prince William County, Virginia",64704,10298
1400000US51153900501,51153900501,"Census Tract 9005.01, Prince William County, Virginia",64127,9950
1400000US51153900502,51153900502,"Census Tract 9005.02, Prince William County, Virginia",121851,11083
1400000US51153900600,51153900600,"Census Tract 9006, Prince William County, Virginia",58433,11630
1400000US51153900701,51153900701,"Census Tract 9007.01, Prince William County, Virginia",65568,8478
1400000US51153900702,51153900702,"Census Tract 9007.02, Prince William County, Virginia",91758,13036
1400000US51153900801,51153900801,"Census Tract 9008.01, Prince William County, Virginia",141228,13255
1400000US51153900802,51153900802,"Census Tract 9008.02, Prince William County, Virginia",78611,16962
1400000US51153900901,51153900901,"Census Tract 9009.01, Prince William County, Virginia",46232,4321
1400000US51153900904,51153900904,"Census Tract 9009.04, Prince William County, Virginia",113594,13080
1400000US51153900905,51153900905,"Census Tract 9009.05, Prince William County, Virginia",105880,12896
