"Home","Away","Field","Age.Group","Gender"
"VA RUSH 07B BLUE COPA U11 Boys VSL","VA RUSH 07B BLUE SAMBA U11 Boys VSL","HRSC #1","U11","Boys"
"OBX STORM ACADEMY 2007 BOYS U11 Boys VSL","VIP UNITED FC VIPERS U11 Boys VSL","Nags Head Soccer Complex #1","U11","Boys"
"PORTSMOUTH 2007 GOLD BOYS U11 Boys VSL","VA RUSH 07B BLUE SAMBA U11 Boys VSL","John Tyler Soccer Complex JT2","U11","Boys"
"YORKTOWN FC GUNNERS U11 Boys VSL","BEACHFC 07B BLACK U11 Boys VSL","MCREYNOLDS ATHLETIC COMPLEX (MAC) #3","U11","Boys"
"AFC07B01 U11 Boys VSL","SMITHFIELD SC HEAT U11 Boys VSL","Cornland Park CPK3","U11","Boys"
"RICHMOND STRIKERS 06 ELITE BLACK U12 Boys VSL","DYNAMO SC 06B WHITE U12 Boys VSL","Unassigned","U12","Boys"
"DYNAMO SC 06B WHITE U12 Boys VSL","RICHMOND KICKERS U12 B ELITE WHITE '06 1718 U12 Boys VSL","Unassigned","U12","Boys"
"RICHMOND KICKERS U12 B ELITE BLACK '06 1718 U12 Boys VSL","RICHMOND STRIKERS 06 ELITE BLACK U12 Boys VSL","Ukrop Park 1B","U12","Boys"
"RSK CHESTERFIELD 06B ELITE BLUE U12 Boys VSL","RICHMOND KICKERS U12 B ELITE WHITE '06 1718 U12 Boys VSL","United Training Center #6","U12","Boys"
"TIDEWATER SHARKS 2006 CITY U12 Boys VSL","VIRGINIA LEGACY SC WILLIAMSBURG WIZARDS U12 Boys VSL","Warhill Sports Complex #1","U12","Boys"
"DYNAMO SC 06B WHITE U12 Boys VSL","DYNAMO SC 06B GREY U12 Boys VSL","Courthouse Park 1A","U12","Boys"
"BEACHFC 07B RED REAL U12 Boys VSL","OBX STORM 06 BOYS ACADEMY U12 Boys VSL","HRSC #1","U12","Boys"
"VA RUSH 06B BLUE U12 Boys VSL","AFC06B01 U12 Boys VSL","HRSC #2","U12","Boys"
"VIRGINIA LEGACY SC WILLIAMSBURG WIZARDS U12 Boys VSL","VIRGINIA BEACH CITY FC 06 ACADEMY I U12 Boys VSL","Warhill-8v8 GRASS #3","U12","Boys"
"TIDEWATER SHARKS 2006 CITY U12 Boys VSL","SMITHFIELD SC FIRE U12 Boys VSL","Warhill Sports Complex #1","U12","Boys"
"YORKTOWN FC MILITIA U12 Boys VSL","VA RUSH GREY 06B U12 Boys VSL","MCREYNOLDS ATHLETIC COMPLEX (MAC) #3","U12","Boys"
"BEACHFC 06B BLACK DYNAMO U12 Boys VSL","CUSC 2006 BLACK U12 Boys VSL","HRSC #1","U12","Boys"
"RICHMOND KICKERS U12 B ELITE BLACK '06 1718 U12 Boys VSL","RSK CHESTERFIELD 06B ELITE BLUE U12 Boys VSL","Ukrop Park 1B","U12","Boys"
"RICHMOND KICKERS U12 B ELITE WHITE '06 1718 U12 Boys VSL","DYNAMO SC 06B WHITE U12 Boys VSL","Ukrop Park 1B","U12","Boys"
"VIRGINIA LEGACY SC WILLIAMSBURG WIZARDS U12 Boys VSL","YORKTOWN FC MILITIA U12 Boys VSL","Warhill-8v8 GRASS #3","U12","Boys"
"DYNAMO SC 06B GREY U12 Boys VSL","RICHMOND STRIKERS 06 ELITE BLACK U12 Boys VSL","Courthouse Park 1A","U12","Boys"
"BEACHFC 06B BLACK IMPACT U12 Boys VSL","VA RUSH 06B BLUE U12 Boys VSL","HRSC #1","U12","Boys"
"OBX STORM 06 BOYS ACADEMY U12 Boys VSL","AFC06B01 U12 Boys VSL","Nags Head Soccer Complex #1","U12","Boys"
"VIRGINIA LEGACY SC PENINSULA WIZARDS U12 Boys VSL","VIRGINIA LEGACY SC WILLIAMSBURG WIZARDS U12 Boys VSL","Warhill-8v8 GRASS #3","U12","Boys"
"VIRGINIA BEACH CITY FC 06 ACADEMY I U12 Boys VSL","YORKTOWN FC MILITIA U12 Boys VSL","Norfolk Collegiate Lower School #1","U12","Boys"
"VA RUSH GREY 06B U12 Boys VSL","TIDEWATER SHARKS 2006 CITY U12 Boys VSL","HRSC #1","U12","Boys"
"SMITHFIELD SC FIRE U12 Boys VSL","BEACHFC 06B BLACK DYNAMO U12 Boys VSL","Carrollton Nike Park #2","U12","Boys"
"RICHMOND KICKERS U12 B ELITE WHITE '06 1718 U12 Boys VSL","RICHMOND STRIKERS 06 ELITE BLACK U12 Boys VSL","Ukrop Park 1B","U12","Boys"
"RSK CHESTERFIELD 06B ELITE BLUE U12 Boys VSL","DYNAMO SC 06B WHITE U12 Boys VSL","United Training Center #6","U12","Boys"
"DYNAMO SC 06B GREY U12 Boys VSL","RICHMOND KICKERS U12 B ELITE BLACK '06 1718 U12 Boys VSL","Courthouse Park 1A","U12","Boys"
"AFC06B01 U12 Boys VSL","VA RUSH 06B BLUE U12 Boys VSL","Cornland Park CPK3","U12","Boys"
"RICHMOND STRIKERS 06 ELITE BLACK U12 Boys VSL","RSK CHESTERFIELD 06B ELITE BLUE U12 Boys VSL","West Creek #06","U12","Boys"
"OBX STORM 06 BOYS ACADEMY U12 Boys VSL","BEACHFC 07B RED REAL U12 Boys VSL","Nags Head Soccer Complex #1","U12","Boys"
"VIRGINIA BEACH CITY FC 06 ACADEMY I U12 Boys VSL","BEACHFC 06B BLACK DYNAMO U12 Boys VSL","Norfolk Collegiate Lower School #1","U12","Boys"
"VIRGINIA LEGACY SC PENINSULA WIZARDS U12 Boys VSL","TIDEWATER SHARKS 2006 CITY U12 Boys VSL","South Lawson #2","U12","Boys"
"VA RUSH GREY 06B U12 Boys VSL","CUSC 2006 BLACK U12 Boys VSL","HRSC #1","U12","Boys"
"DYNAMO SC 06B GREY U12 Boys VSL","RICHMOND KICKERS U12 B ELITE WHITE '06 1718 U12 Boys VSL","Courthouse Park 1A","U12","Boys"
"DYNAMO SC 06B WHITE U12 Boys VSL","RICHMOND KICKERS U12 B ELITE BLACK '06 1718 U12 Boys VSL","Courthouse Park 1A","U12","Boys"
"BEACHFC 07B RED REAL U12 Boys VSL","BEACHFC 06B BLACK IMPACT U12 Boys VSL","HRSC #2","U12","Boys"
"OBX STORM 06 BOYS ACADEMY U12 Boys VSL","VA RUSH 06B BLUE U12 Boys VSL","Nags Head Soccer Complex #1","U12","Boys"
"SMITHFIELD SC FIRE U12 Boys VSL","YORKTOWN FC MILITIA U12 Boys VSL","Carrollton Nike Park #2","U12","Boys"
"VIRGINIA BEACH CITY FC 06 ACADEMY I U12 Boys VSL","VIRGINIA LEGACY SC PENINSULA WIZARDS U12 Boys VSL","Norfolk Collegiate Lower School #1","U12","Boys"
"CUSC 2006 BLACK U12 Boys VSL","TIDEWATER SHARKS 2006 CITY U12 Boys VSL","Centerville Athletic Complex 9B","U12","Boys"
"VA RUSH GREY 06B U12 Boys VSL","VIRGINIA LEGACY SC WILLIAMSBURG WIZARDS U12 Boys VSL","HRSC #1","U12","Boys"
"RICHMOND KICKERS U12 B ELITE BLACK '06 1718 U12 Boys VSL","RICHMOND KICKERS U12 B ELITE WHITE '06 1718 U12 Boys VSL","Ukrop Park 1B","U12","Boys"
"BEACHFC 06B BLACK IMPACT U12 Boys VSL","AFC06B01 U12 Boys VSL","HRSC #3","U12","Boys"
"BEACHFC 07B RED REAL U12 Boys VSL","VA RUSH 06B BLUE U12 Boys VSL","HRSC #3","U12","Boys"
"VIRGINIA LEGACY SC PENINSULA WIZARDS U12 Boys VSL","CUSC 2006 BLACK U12 Boys VSL","South Lawson #3","U12","Boys"
"VIRGINIA LEGACY SC WILLIAMSBURG WIZARDS U12 Boys VSL","BEACHFC 06B BLACK DYNAMO U12 Boys VSL","Warhill-8v8 GRASS #3","U12","Boys"
"YORKTOWN FC MILITIA U12 Boys VSL","TIDEWATER SHARKS 2006 CITY U12 Boys VSL","MCREYNOLDS ATHLETIC COMPLEX (MAC) #3","U12","Boys"
"RICHMOND KICKERS U12 B ELITE WHITE '06 1718 U12 Boys VSL","RSK CHESTERFIELD 06B ELITE BLUE U12 Boys VSL","Bryan Park A","U12","Boys"
"RICHMOND STRIKERS 06 ELITE BLACK U12 Boys VSL","RICHMOND KICKERS U12 B ELITE BLACK '06 1718 U12 Boys VSL","Capital Park #2","U12","Boys"
"VIRGINIA BEACH CITY FC 06 ACADEMY I U12 Boys VSL","SMITHFIELD SC FIRE U12 Boys VSL","Norfolk Collegiate Lower School #1","U12","Boys"
"DYNAMO SC 06B GREY U12 Boys VSL","DYNAMO SC 06B WHITE U12 Boys VSL","Courthouse Park 1A","U12","Boys"
"AFC06B01 U12 Boys VSL","BEACHFC 07B RED REAL U12 Boys VSL","Cornland Park CPK3","U12","Boys"
"OBX STORM 06 BOYS ACADEMY U12 Boys VSL","BEACHFC 06B BLACK IMPACT U12 Boys VSL","Nags Head Soccer Complex #1","U12","Boys"
"VA RUSH GREY 06B U12 Boys VSL","VIRGINIA BEACH CITY FC 06 ACADEMY I U12 Boys VSL","HRSC #1","U12","Boys"
"SMITHFIELD SC FIRE U12 Boys VSL","VIRGINIA LEGACY SC PENINSULA WIZARDS U12 Boys VSL","Carrollton Nike Park #2","U12","Boys"
"CUSC 2006 BLACK U12 Boys VSL","VIRGINIA LEGACY SC WILLIAMSBURG WIZARDS U12 Boys VSL","Centerville Athletic Complex 9B","U12","Boys"
"BEACHFC 06B BLACK DYNAMO U12 Boys VSL","YORKTOWN FC MILITIA U12 Boys VSL","HRSC #1","U12","Boys"
"RICHMOND STRIKERS 06 ELITE BLACK U12 Boys VSL","DYNAMO SC 06B GREY U12 Boys VSL","West Creek #06","U12","Boys"
"RSK CHESTERFIELD 06B ELITE BLUE U12 Boys VSL","RICHMOND KICKERS U12 B ELITE BLACK '06 1718 U12 Boys VSL","United Training Center #6","U12","Boys"
"RSK CHESTERFIELD 06B ELITE BLUE U12 Boys VSL","DYNAMO SC 06B GREY U12 Boys VSL","United Training Center #6","U12","Boys"
"TIDEWATER SHARKS 2006 CITY U12 Boys VSL","VIRGINIA BEACH CITY FC 06 ACADEMY I U12 Boys VSL","Warhill Sports Complex #1","U12","Boys"
"CUSC 2006 BLACK U12 Boys VSL","SMITHFIELD SC FIRE U12 Boys VSL","Centerville Athletic Complex 9B","U12","Boys"
"RICHMOND KICKERS U12 B ELITE WHITE '06 1718 U12 Boys VSL","RICHMOND STRIKERS 06 ELITE BLACK U12 Boys VSL","Ukrop Park 1A","U12","Boys"
"RICHMOND KICKERS U12 B ELITE BLACK '06 1718 U12 Boys VSL","DYNAMO SC 06B GREY U12 Boys VSL","Ukrop Park 1A","U12","Boys"
"VIRGINIA LEGACY SC WILLIAMSBURG WIZARDS U12 Boys VSL","SMITHFIELD SC FIRE U12 Boys VSL","Warhill-8v8 GRASS #3","U12","Boys"
"DYNAMO SC 06B WHITE U12 Boys VSL","RSK CHESTERFIELD 06B ELITE BLUE U12 Boys VSL","Courthouse Park 1A","U12","Boys"
"VA RUSH 06B BLUE U12 Boys VSL","BEACHFC 06B BLACK IMPACT U12 Boys VSL","Rave #5","U12","Boys"
"AFC06B01 U12 Boys VSL","OBX STORM 06 BOYS ACADEMY U12 Boys VSL","Cornland Park CPK2","U12","Boys"
"VIRGINIA LEGACY SC PENINSULA WIZARDS U12 Boys VSL","VA RUSH GREY 06B U12 Boys VSL","South Lawson #3","U12","Boys"
"YORKTOWN FC MILITIA U12 Boys VSL","CUSC 2006 BLACK U12 Boys VSL","MCREYNOLDS ATHLETIC COMPLEX (MAC) #3","U12","Boys"
"TIDEWATER SHARKS 2006 CITY U12 Boys VSL","BEACHFC 06B BLACK DYNAMO U12 Boys VSL","Warhill-8v8 GRASS #4","U12","Boys"
"BEACHFC 06B BLACK IMPACT U12 Boys VSL","OBX STORM 06 BOYS ACADEMY U12 Boys VSL","HRSC 13A","U12","Boys"
"YORKTOWN FC MILITIA U12 Boys VSL","VIRGINIA LEGACY SC PENINSULA WIZARDS U12 Boys VSL","MCREYNOLDS ATHLETIC COMPLEX (MAC) #3","U12","Boys"
"CUSC 2006 BLACK U12 Boys VSL","VIRGINIA BEACH CITY FC 06 ACADEMY I U12 Boys VSL","Centerville Athletic Complex 9A","U12","Boys"
"BEACHFC 07B RED REAL U12 Boys VSL","AFC06B01 U12 Boys VSL","HRSC #1","U12","Boys"
"BEACHFC 06B BLACK DYNAMO U12 Boys VSL","VIRGINIA LEGACY SC PENINSULA WIZARDS U12 Boys VSL","HRSC #1","U12","Boys"
"VA RUSH 06B BLUE U12 Boys VSL","BEACHFC 07B RED REAL U12 Boys VSL","HRSC #1","U12","Boys"
"AFC06B01 U12 Boys VSL","BEACHFC 06B BLACK IMPACT U12 Boys VSL","Cornland Park CPK3","U12","Boys"
"BEACHFC 06B BLACK DYNAMO U12 Boys VSL","VA RUSH GREY 06B U12 Boys VSL","HRSC #1","U12","Boys"
"BEACHFC 06B BLACK IMPACT U12 Boys VSL","BEACHFC 07B RED REAL U12 Boys VSL","HRSC #1","U12","Boys"
"VA RUSH 06B BLUE U12 Boys VSL","OBX STORM 06 BOYS ACADEMY U12 Boys VSL","HRSC #1","U12","Boys"
"SMITHFIELD SC FIRE U12 Boys VSL","VA RUSH GREY 06B U12 Boys VSL","Carrollton Nike Park #2","U12","Boys"
"RICHMOND STRIKERS 05 ELITE BLACK U13 Boys VSL","VA RUSH 05B NERO U13 Boys VSL","Unassigned","U13","Boys"
"BEACH FC 05B BLACK U13 Boys VSL","YORKTOWN FC ATTACK U13 Boys VSL","Unassigned","U13","Boys"
"BEACHFC 05B PANTHERS U13 Boys VSL","MONTICELLO UNITED FIRE U13 Boys VSL","Unassigned","U13","Boys"
"VA RUSH 05B NERO U13 Boys VSL","YORKTOWN FC ATTACK U13 Boys VSL","HRSC #7","U13","Boys"
"BEACH FC 05B BLACK U13 Boys VSL","VIRGINIA BEACH CITY FC 05 ACADEMY I U13 Boys VSL","HRSC #7","U13","Boys"
"RICHMOND KICKERS U13 B SOUTH QUAKES '05 1718 U13 Boys VSL","RICHMOND STRIKERS 05 PREMIER BLACK U13 Boys VSL","Ukrop Park Turf #2","U13","Boys"
"FC RICHMOND FCR METRO BOYS U13 Boys VSL","VIRGINIA LEGACY SC WILLIAMSBURG WIZARDS U13 Boys VSL","Huguenot Park #1","U13","Boys"
"POWHATAN FURY 05B U13 Boys VSL","RICHMOND KICKERS U13 B SOUTH RED BULLS '05 1718 U13 Boys VSL","Fighting Creek Park #2","U13","Boys"
"MONTICELLO UNITED FIRE U13 Boys VSL","OLD DOMINION SC BRIGADE U13 Boys VSL","MonU Park #2","U13","Boys"
"MONTICELLO UNITED FIRE U13 Boys VSL","OLD DOMINION SC BRIGADE U13 Boys VSL","MonU Park #2","U13","Boys"
"YORKTOWN FC ATTACK U13 Boys VSL","RICHMOND STRIKERS 05 ELITE BLACK U13 Boys VSL","MCREYNOLDS ATHLETIC COMPLEX (MAC) #5","U13","Boys"
"VA RUSH 05B NERO U13 Boys VSL","BEACH FC 05B BLACK U13 Boys VSL","Rave #2","U13","Boys"
"DYNAMO SC 05B ELITE U13 Boys VSL","VIRGINIA LEGACY SC WILLIAMSBURG WIZARDS U13 Boys VSL","Courthouse Park #2","U13","Boys"
"YORKTOWN FC ARSENAL U13 Boys VSL","RSK CHESTERFIELD 05B ELITE BLUE U13 Boys VSL","MCREYNOLDS ATHLETIC COMPLEX (MAC) #5","U13","Boys"
"WESTERN BRANCH SC EVERTON 05 PHANTOMS U13 Boys VSL","OBX STORM 05 BOYS ACADEMY U13 Boys VSL","Western Branch Park #1","U13","Boys"
"VIRGINIA LEGACY SC PENINSULA WIZARDS U13 Boys VSL","VIRGINIA BEACH CITY FC 05 ACADEMY II U13 Boys VSL","Warhill Sports Complex #7","U13","Boys"
"CUSC 2005 BLACK U13 Boys VSL","AFC05B01 U13 Boys VSL","Centerville Athletic Complex #11","U13","Boys"
"BEACHFC 05B WHITE U13 Boys VSL","SMITHFIELD SC FURY U13 Boys VSL","HRSC #5","U13","Boys"
"BAYSTARS FC TYPHOONS U13 Boys VSL","BEACHFC 05B PANTHERS U13 Boys VSL","BETHEL ELEMENTARY #1","U13","Boys"
"RICHMOND STRIKERS 05 PREMIER BLACK U13 Boys VSL","DYNAMO SC 05B ELITE U13 Boys VSL","Capital Park #2","U13","Boys"
"RSK CHESTERFIELD 05B ELITE BLUE U13 Boys VSL","FC RICHMOND FCR METRO BOYS U13 Boys VSL","United Training Center #2","U13","Boys"
"RICHMOND KICKERS U13 B CENTRAL  '05 1718 U13 Boys VSL","YORKTOWN FC ARSENAL U13 Boys VSL","Ukrop Park #6","U13","Boys"
"YORKTOWN FC ATTACK U13 Boys VSL","BEACH FC 05B BLACK U13 Boys VSL","MCREYNOLDS ATHLETIC COMPLEX (MAC) #5","U13","Boys"
"VIRGINIA BEACH CITY FC 05 ACADEMY I U13 Boys VSL","RICHMOND STRIKERS 05 ELITE BLACK U13 Boys VSL","Norfolk Collegiate Turf #2","U13","Boys"
"TIDEWATER SHARKS 2005 CITY U13 Boys VSL","RICHMOND KICKERS U13 B SOUTH QUAKES '05 1718 U13 Boys VSL","Warhill Sports Complex #6","U13","Boys"
"SMITHFIELD SC FURY U13 Boys VSL","CUSC 2005 BLACK U13 Boys VSL","Carrollton Nike Park #3","U13","Boys"
"WESTERN BRANCH SC EVERTON 05 PHANTOMS U13 Boys VSL","VIRGINIA LEGACY SC PENINSULA WIZARDS U13 Boys VSL","Jolliff Middle School #1","U13","Boys"
"VIRGINIA BEACH CITY FC 05 ACADEMY II U13 Boys VSL","AFC05B01 U13 Boys VSL","Norfolk Collegiate Turf #2","U13","Boys"
"OBX STORM 05 BOYS ACADEMY U13 Boys VSL","BEACHFC 05B WHITE U13 Boys VSL","First Flight Middle School #1","U13","Boys"
"BEACHFC 05B PANTHERS U13 Boys VSL","MONTICELLO UNITED FIRE U13 Boys VSL","HRSC #5","U13","Boys"
"VA RUSH 05B AZUL U13 Boys VSL","BAYSTARS FC TYPHOONS U13 Boys VSL","HRSC #5","U13","Boys"
"OLD DOMINION SC BRIGADE U13 Boys VSL","POWHATAN FURY 05B U13 Boys VSL","PAAC #4","U13","Boys"
"RICHMOND KICKERS U13 B SOUTH QUAKES '05 1718 U13 Boys VSL","YORKTOWN FC ARSENAL U13 Boys VSL","Ukrop Park Turf #2","U13","Boys"
"RICHMOND STRIKERS 05 PREMIER BLACK U13 Boys VSL","TIDEWATER SHARKS 2005 CITY U13 Boys VSL","Capital Park #1","U13","Boys"
"VIRGINIA BEACH CITY FC 05 ACADEMY I U13 Boys VSL","YORKTOWN FC ATTACK U13 Boys VSL","Norfolk Collegiate Turf #2","U13","Boys"
"DYNAMO SC 05B ELITE U13 Boys VSL","RICHMOND KICKERS U13 B CENTRAL  '05 1718 U13 Boys VSL","Taylor Park #1","U13","Boys"
"VIRGINIA LEGACY SC WILLIAMSBURG WIZARDS U13 Boys VSL","RSK CHESTERFIELD 05B ELITE BLUE U13 Boys VSL","Warhill-TURF #1","U13","Boys"
"OBX STORM 05 BOYS ACADEMY U13 Boys VSL","WESTERN BRANCH SC EVERTON 05 PHANTOMS U13 Boys VSL","First Flight Middle School #1","U13","Boys"
"BAYSTARS FC TYPHOONS U13 Boys VSL","RICHMOND KICKERS U13 B SOUTH RED BULLS '05 1718 U13 Boys VSL","BETHEL ELEMENTARY #1","U13","Boys"
"MONTICELLO UNITED FIRE U13 Boys VSL","VA RUSH 05B AZUL U13 Boys VSL","MonU Park #2","U13","Boys"
"OLD DOMINION SC BRIGADE U13 Boys VSL","BEACHFC 05B PANTHERS U13 Boys VSL","PAAC #5","U13","Boys"
"RICHMOND KICKERS U13 B CENTRAL  '05 1718 U13 Boys VSL","RICHMOND KICKERS U13 B SOUTH QUAKES '05 1718 U13 Boys VSL","Ukrop Park #3","U13","Boys"
"RSK CHESTERFIELD 05B ELITE BLUE U13 Boys VSL","DYNAMO SC 05B ELITE U13 Boys VSL","United Training Center #2","U13","Boys"
"RICHMOND KICKERS U13 B SOUTH RED BULLS '05 1718 U13 Boys VSL","VA RUSH 05B AZUL U13 Boys VSL","Ukrop Park Turf #2","U13","Boys"
"BEACH FC 05B BLACK U13 Boys VSL","RICHMOND STRIKERS 05 ELITE BLACK U13 Boys VSL","HRSC #5","U13","Boys"
"VA RUSH 05B NERO U13 Boys VSL","VIRGINIA BEACH CITY FC 05 ACADEMY I U13 Boys VSL","HRSC #5","U13","Boys"
"TIDEWATER SHARKS 2005 CITY U13 Boys VSL","VIRGINIA LEGACY SC WILLIAMSBURG WIZARDS U13 Boys VSL","Warhill Sports Complex #6","U13","Boys"
"YORKTOWN FC ARSENAL U13 Boys VSL","FC RICHMOND FCR METRO BOYS U13 Boys VSL","MCREYNOLDS ATHLETIC COMPLEX (MAC) #5","U13","Boys"
"CUSC 2005 BLACK U13 Boys VSL","VIRGINIA BEACH CITY FC 05 ACADEMY II U13 Boys VSL","Centerville Athletic Complex #11","U13","Boys"
"AFC05B01 U13 Boys VSL","OBX STORM 05 BOYS ACADEMY U13 Boys VSL","Cornland Park CPK9","U13","Boys"
"SMITHFIELD SC FURY U13 Boys VSL","WESTERN BRANCH SC EVERTON 05 PHANTOMS U13 Boys VSL","Carrollton Nike Park #3","U13","Boys"
"VIRGINIA LEGACY SC PENINSULA WIZARDS U13 Boys VSL","BEACHFC 05B WHITE U13 Boys VSL","South Lawson #2","U13","Boys"
"POWHATAN FURY 05B U13 Boys VSL","RICHMOND KICKERS U13 B SOUTH RED BULLS '05 1718 U13 Boys VSL","Fighting Creek Park #2","U13","Boys"
"RICHMOND STRIKERS 05 PREMIER BLACK U13 Boys VSL","FC RICHMOND FCR METRO BOYS U13 Boys VSL","Capital Park #1","U13","Boys"
"RICHMOND KICKERS U13 B SOUTH RED BULLS '05 1718 U13 Boys VSL","MONTICELLO UNITED FIRE U13 Boys VSL","Ukrop Park #6","U13","Boys"
"BEACH FC 05B BLACK U13 Boys VSL","VA RUSH 05B NERO U13 Boys VSL","HRSC #11","U13","Boys"
"RICHMOND STRIKERS 05 ELITE BLACK U13 Boys VSL","YORKTOWN FC ATTACK U13 Boys VSL","Capital Park #1","U13","Boys"
"VIRGINIA LEGACY SC WILLIAMSBURG WIZARDS U13 Boys VSL","RICHMOND KICKERS U13 B SOUTH QUAKES '05 1718 U13 Boys VSL","Warhill-TURF #1","U13","Boys"
"TIDEWATER SHARKS 2005 CITY U13 Boys VSL","YORKTOWN FC ARSENAL U13 Boys VSL","Warhill Sports Complex #5","U13","Boys"
"VIRGINIA LEGACY SC PENINSULA WIZARDS U13 Boys VSL","SMITHFIELD SC FURY U13 Boys VSL","SOUTH LAWSON #1","U13","Boys"
"BEACHFC 05B WHITE U13 Boys VSL","AFC05B01 U13 Boys VSL","HRSC #11","U13","Boys"
"WESTERN BRANCH SC EVERTON 05 PHANTOMS U13 Boys VSL","VIRGINIA BEACH CITY FC 05 ACADEMY II U13 Boys VSL","Jolliff Middle School #1","U13","Boys"
"CUSC 2005 BLACK U13 Boys VSL","OBX STORM 05 BOYS ACADEMY U13 Boys VSL","Centerville Athletic Complex #11","U13","Boys"
"POWHATAN FURY 05B U13 Boys VSL","BAYSTARS FC TYPHOONS U13 Boys VSL","Fighting Creek Park #2","U13","Boys"
"BEACHFC 05B PANTHERS U13 Boys VSL","VA RUSH 05B AZUL U13 Boys VSL","HRSC #5","U13","Boys"
"RSK CHESTERFIELD 05B ELITE BLUE U13 Boys VSL","RICHMOND STRIKERS 05 PREMIER BLACK U13 Boys VSL","United Training Center #2","U13","Boys"
"RICHMOND KICKERS U13 B CENTRAL  '05 1718 U13 Boys VSL","VIRGINIA LEGACY SC WILLIAMSBURG WIZARDS U13 Boys VSL","Ukrop Park #6","U13","Boys"
"FC RICHMOND FCR METRO BOYS U13 Boys VSL","TIDEWATER SHARKS 2005 CITY U13 Boys VSL","Huguenot Park #1","U13","Boys"
"YORKTOWN FC ATTACK U13 Boys VSL","VA RUSH 05B NERO U13 Boys VSL","MCREYNOLDS ATHLETIC COMPLEX (MAC) #3","U13","Boys"
"VIRGINIA BEACH CITY FC 05 ACADEMY I U13 Boys VSL","BEACH FC 05B BLACK U13 Boys VSL","Norfolk Collegiate Turf #2","U13","Boys"
"YORKTOWN FC ARSENAL U13 Boys VSL","DYNAMO SC 05B ELITE U13 Boys VSL","MCREYNOLDS ATHLETIC COMPLEX (MAC) #3","U13","Boys"
"FC RICHMOND FCR METRO BOYS U13 Boys VSL","RICHMOND KICKERS U13 B SOUTH QUAKES '05 1718 U13 Boys VSL","Huguenot Park #1","U13","Boys"
"RICHMOND KICKERS U13 B CENTRAL  '05 1718 U13 Boys VSL","TIDEWATER SHARKS 2005 CITY U13 Boys VSL","Stratton Park S1","U13","Boys"
"WESTERN BRANCH SC EVERTON 05 PHANTOMS U13 Boys VSL","CUSC 2005 BLACK U13 Boys VSL","Jolliff Middle School #1","U13","Boys"
"SMITHFIELD SC FURY U13 Boys VSL","OBX STORM 05 BOYS ACADEMY U13 Boys VSL","Carrollton Nike Park #3","U13","Boys"
"VIRGINIA LEGACY SC PENINSULA WIZARDS U13 Boys VSL","AFC05B01 U13 Boys VSL","SOUTH LAWSON #1","U13","Boys"
"VIRGINIA BEACH CITY FC 05 ACADEMY II U13 Boys VSL","BEACHFC 05B WHITE U13 Boys VSL","Norfolk Collegiate Turf #1","U13","Boys"
"VA RUSH 05B AZUL U13 Boys VSL","RICHMOND KICKERS U13 B SOUTH RED BULLS '05 1718 U13 Boys VSL","HRSC #7","U13","Boys"
"BEACHFC 05B PANTHERS U13 Boys VSL","POWHATAN FURY 05B U13 Boys VSL","HRSC #5","U13","Boys"
"BAYSTARS FC TYPHOONS U13 Boys VSL","OLD DOMINION SC BRIGADE U13 Boys VSL","BETHEL ELEMENTARY #1","U13","Boys"
"RICHMOND STRIKERS 05 ELITE BLACK U13 Boys VSL","VIRGINIA BEACH CITY FC 05 ACADEMY I U13 Boys VSL","Capital Park #1","U13","Boys"
"RICHMOND KICKERS U13 B SOUTH QUAKES '05 1718 U13 Boys VSL","RSK CHESTERFIELD 05B ELITE BLUE U13 Boys VSL","Ukrop Park #6","U13","Boys"
"FC RICHMOND FCR METRO BOYS U13 Boys VSL","RICHMOND KICKERS U13 B CENTRAL  '05 1718 U13 Boys VSL","Huguenot Park #1","U13","Boys"
"MONTICELLO UNITED FIRE U13 Boys VSL","BAYSTARS FC TYPHOONS U13 Boys VSL","MonU Park #1","U13","Boys"
"RICHMOND KICKERS U13 B SOUTH RED BULLS '05 1718 U13 Boys VSL","OLD DOMINION SC BRIGADE U13 Boys VSL","Ukrop Park #3","U13","Boys"
"RSK CHESTERFIELD 05B ELITE BLUE U13 Boys VSL","RICHMOND KICKERS U13 B CENTRAL  '05 1718 U13 Boys VSL","Watkins Ele #1","U13","Boys"
"VIRGINIA LEGACY SC WILLIAMSBURG WIZARDS U13 Boys VSL","RICHMOND STRIKERS 05 PREMIER BLACK U13 Boys VSL","Warhill Turf 3 #3","U13","Boys"
"VIRGINIA BEACH CITY FC 05 ACADEMY II U13 Boys VSL","SMITHFIELD SC FURY U13 Boys VSL","Norfolk Collegiate Turf #2","U13","Boys"
"RICHMOND KICKERS U13 B SOUTH QUAKES '05 1718 U13 Boys VSL","DYNAMO SC 05B ELITE U13 Boys VSL","Ukrop Park Turf #2","U13","Boys"
"RICHMOND STRIKERS 05 PREMIER BLACK U13 Boys VSL","RICHMOND KICKERS U13 B CENTRAL  '05 1718 U13 Boys VSL","Capital Park #2","U13","Boys"
"BEACHFC 05B WHITE U13 Boys VSL","WESTERN BRANCH SC EVERTON 05 PHANTOMS U13 Boys VSL","HRSC #7","U13","Boys"
"RICHMOND STRIKERS 05 ELITE BLACK U13 Boys VSL","BEACH FC 05B BLACK U13 Boys VSL","Capital Park #2","U13","Boys"
