"TeamID","Age.Group","Gender","LeagueID","TotalCost","CoachPaid","TotalGames","TotalTime","TotalDistance","AwayGames","WeightedCost","WeightedTime","WeightedDistance","LeagueTier"
"51058044","U12","Boys","LG0007",1515,"TRUE",8,448.133333333333,365.842231368806,4,757.5,448,366,"Tier 4"
"51058045","U12","Boys","LG0007",1515,"TRUE",8,290,206.614620615605,4,757.5,290,207,"Tier 4"
"51058046","U12","Girls","LG0007",1515,"TRUE",8,434.066666666667,370.692654895411,4,757.5,434,371,"Tier 4"
"51058047","U12","Girls","LG0007",1515,"TRUE",8,662.533333333333,612.299172830669,4,757.5,663,612,"Tier 4"
"51058048","U11","Boys","LG0007",1500,"TRUE",8,288.9,205.509822635807,4,750,289,206,"Tier 4"
"51058049","U12","Boys","LG0007",1790,"TRUE",8,284.166666666667,205.358208064901,4,895,284,205,"Tier 4"
"51058050","U11","Girls","LG0007",1500,"TRUE",8,298.8,259.956851984411,4,750,299,260,"Tier 4"
"51058051","U10","Boys","LG0007",1265,"TRUE",8,95.3,47.903990694345,4,632.5,95,48,"Tier 4"
"51058052","U10","Boys","LG0007",1265,"TRUE",8,95.3,47.903990694345,4,632.5,95,48,"Tier 4"
"51058053","U10","Boys","LG0007",1265,"TRUE",8,61.5666666666667,21.9704426151277,4,632.5,62,22,"Tier 4"
"51058054","U10","Boys","LG0007",1265,"TRUE",8,259.633333333333,182.859599936372,4,632.5,260,183,"Tier 4"
"51058055","U10","Boys","LG0007",1265,"TRUE",8,215.133333333333,164.918128131711,4,632.5,215,165,"Tier 4"
"51058056","U10","Girls","LG0007",1265,"TRUE",8,618.166666666667,584.840779845701,4,632.5,618,585,"Tier 4"
"51058057","U10","Girls","LG0007",1265,"TRUE",8,128.833333333333,68.681400620377,4,632.5,129,69,"Tier 4"
"51058058","U11","Girls","LG0007",1565,"TRUE",8,320.4,272.64028076036,4,782.5,320,273,"Tier 4"
"51058059","U19","Boys","LG0007",1225,"TRUE",8,474.733333333333,405.895818420425,4,612.5,475,406,"Tier 4"
"51058060","U15","Boys","LG0008",230,"FALSE",8,202.466666666667,125.651197009465,4,115,202,126,"Tier 5"
"51058061","U13","Boys","LG0008",230,"FALSE",8,110.633333333333,56.9436987990138,4,115,111,57,"Tier 5"
"51058062","U18","Boys","LG0008",230,"FALSE",8,268.066666666667,173.091644794401,5,115,214,138,"Tier 5"
"51058063","U15","Boys","LG0008",230,"FALSE",8,119.766666666667,64.2721506402609,5,115,96,51,"Tier 5"
"51058064","U12","Boys","LG0008",230,"FALSE",8,293.3,218.994820249742,5,115,235,175,"Tier 5"
"51058065","U14","Boys","LG0008",230,"FALSE",8,233.8,162.952109679472,4,115,234,163,"Tier 5"
"51058066","U14","Boys","LG0008",230,"FALSE",8,197.066666666667,119.360435059254,5,115,158,95,"Tier 5"
"51058067","U12","Boys","LG0008",230,"FALSE",8,111.133333333333,59.7560248150799,4,115,111,60,"Tier 5"
"51058068","U13","Girls","LG0008",230,"FALSE",8,195.266666666667,127.665682414698,4,115,195,128,"Tier 5"
"51058069","U16","Girls","LG0008",230,"FALSE",8,105.833333333333,59.0936431241549,4,115,106,59,"Tier 5"
"51058070","U15","Boys","LG0008",230,"FALSE",8,105.833333333333,59.0936431241549,4,115,106,59,"Tier 5"
"51058071","U11","Boys","LG0008",230,"FALSE",8,163.133333333333,95.4587707786527,4,115,163,95,"Tier 5"
"51058072","U12","Boys","LG0008",230,"FALSE",8,351.666666666667,265.714477451682,5,115,281,213,"Tier 5"
"51058073","U14","Boys","LG0008",230,"FALSE",8,135.433333333333,75.9377734033246,4,115,135,76,"Tier 5"
"51058074","U09","Boys","LG0008",230,"FALSE",8,222.233333333333,159.776902887139,4,115,222,160,"Tier 5"
"51058075","U10","Boys","LG0008",230,"FALSE",8,302.3,234.670772687505,4,115,302,235,"Tier 5"
"51058076","U12","Girls","LG0008",230,"FALSE",8,315.8,246.695547999682,5,115,253,197,"Tier 5"
"51058077","U13","Girls","LG0008",230,"FALSE",8,237.9,163.880438240674,4,115,238,164,"Tier 5"
"51058078","U14","Girls","LG0008",230,"FALSE",8,182.133333333333,115.030720591744,5,115,146,92,"Tier 5"
"51058079","U13","Boys","LG0008",230,"FALSE",8,319.433333333333,259.881044698958,4,115,319,260,"Tier 5"
"51058080","U09","Girls","LG0008",230,"FALSE",8,364.133333333333,270.208233913943,4,115,364,270,"Tier 5"
"51058081","U10","Girls","LG0008",230,"FALSE",8,169.7,111.815746043108,3,115,226,149,"Tier 5"
"51058082","U13","Boys","LG0008",230,"FALSE",8,55.7333333333333,20.7140300644238,4,115,56,21,"Tier 5"
"51058083","U14","Boys","LG0008",230,"FALSE",8,155.133333333333,91.2980692754315,4,115,155,91,"Tier 5"
"51058084","U12","Girls","LG0008",230,"FALSE",8,99.1,51.9006502028156,3,115,132,69,"Tier 5"
"51058085","U14","Boys","LG0008",230,"FALSE",8,283.233333333333,207.935655770301,4,115,283,208,"Tier 5"
"51058086","U10","Boys","LG0008",230,"FALSE",8,272.333333333333,198.15651594687,4,115,272,198,"Tier 5"
"51058087","U12","Boys","LG0008",230,"FALSE",8,82.9333333333333,37.4227014236857,4,115,83,37,"Tier 5"
"51058088","U11","Girls","LG0008",230,"FALSE",8,185.133333333333,110.356766483735,4,115,185,110,"Tier 5"
"51058089","U19","Girls","LG0008",230,"FALSE",8,172.866666666667,108.807066730295,4,115,173,109,"Tier 5"
"51058090","U15","Boys","LG0008",230,"FALSE",8,105.833333333333,59.0936431241549,4,115,106,59,"Tier 5"
"51058091","U18","Boys","LG0008",230,"FALSE",8,154.333333333333,85.1228823669769,4,115,154,85,"Tier 5"
"51058092","U14","Girls","LG0008",230,"FALSE",8,141.9,78.9514236856757,5,115,114,63,"Tier 5"
"51058093","U09","Boys","LG0008",230,"FALSE",8,173.5,140.218623240277,3,115,231,187,"Tier 5"
"51058094","U16","Girls","LG0008",230,"FALSE",8,105.833333333333,59.0936431241549,4,115,106,59,"Tier 5"
"51058095","U11","Girls","LG0008",230,"FALSE",8,244.966666666667,162.084675495109,4,115,245,162,"Tier 5"
"51058096","U18","Boys","LG0008",230,"FALSE",8,386.6,281.686202576951,5,115,309,225,"Tier 5"
"51058097","U18","Boys","LG0008",230,"FALSE",8,224.866666666667,144.509812693868,4,115,225,145,"Tier 5"
"51058098","U09","Boys","LG0008",230,"FALSE",8,272.7,217.826642408335,4,115,273,218,"Tier 5"
"51058099","U13","Boys","LG0008",230,"FALSE",8,148.466666666667,95.3083989501312,4,115,148,95,"Tier 5"
"51058100","U13","Boys","LG0008",230,"FALSE",8,256.833333333333,205.168068480076,4,115,257,205,"Tier 5"
"51058101","U16","Girls","LG0008",230,"FALSE",8,172.866666666667,108.807066730295,4,115,173,109,"Tier 5"
"51058102","U11","Boys","LG0008",230,"FALSE",8,265.233333333333,203.297741191442,4,115,265,203,"Tier 5"
"51058103","U12","Girls","LG0008",230,"FALSE",8,287.933333333333,236.33853296747,3,115,384,315,"Tier 5"
"51058104","U19","Boys","LG0008",230,"FALSE",8,83.4333333333333,40.2350274397519,4,115,83,40,"Tier 5"
"51058105","U13","Boys","LG0008",230,"FALSE",8,284.533333333333,224.689065855404,4,115,285,225,"Tier 5"
"51058106","U15","Boys","LG0008",230,"FALSE",8,258.566666666667,193.74602322437,4,115,259,194,"Tier 5"
"51058107","U15","Boys","LG0008",230,"FALSE",8,413.666666666667,328.722759086932,4,115,414,329,"Tier 5"
"51058108","U14","Girls","LG0008",230,"FALSE",8,141,93.1435417163764,4,115,141,93,"Tier 5"
"51058109","U19","Boys","LG0008",230,"FALSE",8,213.233333333333,133.838383838384,4,115,213,134,"Tier 5"
"51058110","U13","Girls","LG0008",230,"FALSE",8,251.833333333333,169.05894575678,5,115,201,135,"Tier 5"
"51058111","U10","Boys","LG0008",230,"FALSE",8,146.5,86.7819434502505,3,115,195,116,"Tier 5"
"51058112","U09","Boys","LG0008",230,"FALSE",8,276.866666666667,213.969170046926,4,115,277,214,"Tier 5"
"51058113","U11","Boys","LG0008",230,"FALSE",8,260.333333333333,191.287878787879,4,115,260,191,"Tier 5"
"51058114","U12","Boys","LG0008",230,"FALSE",8,223.6,178.598236300008,3,115,298,238,"Tier 5"
"51058115","U13","Girls","LG0008",230,"FALSE",8,224.566666666667,162.047393223574,5,115,180,130,"Tier 5"
"51058116","U09","Boys","LG0008",230,"FALSE",8,276.866666666667,213.969170046926,4,115,277,214,"Tier 5"
"51058117","U16","Girls","LG0008",230,"FALSE",8,145.166666666667,89.286069354967,4,115,145,89,"Tier 5"
"51058118","U19","Girls","LG0008",230,"FALSE",8,172.866666666667,108.807066730295,4,115,173,109,"Tier 5"
"51058119","U12","Girls","LG0008",230,"FALSE",8,204.766666666667,120.158275670087,5,115,164,96,"Tier 5"
"51058120","U11","Boys","LG0008",230,"FALSE",8,204.833333333333,135.708711127018,4,115,205,136,"Tier 5"
"51058121","U13","Boys","LG0008",230,"FALSE",8,148.466666666667,95.3083989501312,4,115,148,95,"Tier 5"
"51058122","U12","Boys","LG0008",230,"FALSE",8,152.266666666667,81.6432036904478,5,115,122,65,"Tier 5"
"51058123","U14","Girls","LG0008",230,"FALSE",8,154.933333333333,98.3220492324823,5,115,124,79,"Tier 5"
"51058124","U13","Boys","LG0008",230,"FALSE",8,344.466666666667,285.191978843554,4,115,344,285,"Tier 5"
"51058125","U10","Boys","LG0008",230,"FALSE",9,239.666666666667,187.41673626024,4,102.22,240,187,"Tier 5"
"51058126","U12","Boys","LG0008",230,"FALSE",9,170.5,84.280303030303,6,102.22,114,56,"Tier 5"
"51058127","U13","Boys","LG0008",230,"FALSE",8,148.466666666667,95.3083989501312,4,115,148,95,"Tier 5"
"51058128","U13","Girls","LG0008",230,"FALSE",8,203.166666666667,154.704028473714,4,115,203,155,"Tier 5"
"51058129","U11","Boys","LG0008",230,"FALSE",11,441.9,326.830062435377,7,83.64,253,187,"Tier 5"
"51058130","U12","Boys","LG0008",230,"FALSE",9,187.433333333333,145.397130756383,4,102.22,187,145,"Tier 5"
"51058131","U14","Boys","LG0008",230,"FALSE",8,105.833333333333,59.0936431241549,4,115,106,59,"Tier 5"
"51058132","U15","Boys","LG0008",230,"FALSE",8,105.833333333333,59.0936431241549,4,115,106,59,"Tier 5"
"51058133","U19","Boys","LG0008",230,"FALSE",8,199.466666666667,119.495893979162,5,115,160,96,"Tier 5"
"51058134","U16","Girls","LG0008",230,"FALSE",8,133.533333333333,78.614640499483,4,115,134,79,"Tier 5"
"51058135","U11","Boys","LG0008",230,"FALSE",5,43.5333333333333,22.0226377952756,1,184,174,88,"Tier 5"
"51058136","U16","Boys","LG0008",230,"FALSE",8,280.933333333333,216.643551658315,4,115,281,217,"Tier 5"
"51058137","U11","Boys","LG0008",230,"FALSE",8,226.266666666667,153.209009385191,4,115,226,153,"Tier 5"
"51058138","U16","Boys","LG0008",230,"FALSE",8,280.933333333333,216.643551658315,4,115,281,217,"Tier 5"
"51058139","U09","Boys","LG0008",230,"FALSE",8,210.533333333333,130.340064026088,4,115,211,130,"Tier 5"
"51058140","U12","Boys","LG0008",230,"FALSE",8,154.766666666667,107.486031575599,3,115,206,143,"Tier 5"
"51058141","U11","Girls","LG0008",230,"FALSE",8,217.4,142.344955460113,4,115,217,142,"Tier 5"
"51058142","U09","Boys","LG0008",230,"FALSE",8,257.766666666667,201.132883957687,4,115,258,201,"Tier 5"
"51058143","U19","Girls","LG0008",230,"FALSE",8,172.866666666667,108.807066730295,4,115,173,109,"Tier 5"
"51058144","U10","Boys","LG0008",230,"FALSE",8,362.666666666667,292.102869243617,5,115,290,234,"Tier 5"
"51058145","U19","Boys","LG0008",230,"FALSE",8,183.633333333333,116.994253559214,4,115,184,117,"Tier 5"
"51058146","U16","Girls","LG0008",230,"FALSE",8,133.533333333333,78.614640499483,4,115,134,79,"Tier 5"
"51058147","U14","Boys","LG0008",230,"FALSE",8,169.866666666667,102.651763699992,5,115,136,82,"Tier 5"
"51058148","U15","Boys","LG0008",230,"FALSE",8,105.833333333333,59.0936431241549,4,115,106,59,"Tier 5"
"51058149","U19","Girls","LG0004",1665,"TRUE",9,885.633333333333,890.842479917283,4,740,886,891,"Tier 2"
"51058150","U19","Boys","LG0004",1665,"TRUE",8,1152.1,1156.62033723057,4,832.5,1152,1157,"Tier 2"
"51058151","U18","Girls","LG0004",1665,"TRUE",6,1149.7,1145.66929133858,4,1110,1150,1146,"Tier 2"
"51058152","U18","Boys","LG0004",1665,"TRUE",8,913.633333333333,927.29335679631,3,832.5,1218,1236,"Tier 2"
"51058153","U17","Girls","LG0004",1890,"TRUE",7,1149.7,1145.66929133858,4,1080,1150,1146,"Tier 2"
"51058154","U17","Boys","LG0004",1890,"TRUE",8,774.5,757.799451204963,3,945,1033,1010,"Tier 2"
"51058155","U16","Girls","LG0004",1890,"TRUE",7,1169.1,1153.31588523026,4,1080,1169,1153,"Tier 2"
"51058156","U16","Boys","LG0004",1890,"TRUE",8,1161,1153.87636204565,4,945,1161,1154,"Tier 2"
"51058157","U15","Girls","LG0004",1790,"TRUE",8,1585.83333333333,1605.55480991012,5,895,1269,1284,"Tier 2"
"51058158","U15","Boys","LG0004",1790,"TRUE",8,1585.83333333333,1605.55480991012,5,895,1269,1284,"Tier 2"
"51058159","U14","Girls","LG0004",1790,"TRUE",8,1566.43333333333,1597.90821601845,5,895,1253,1278,"Tier 2"
"51058160","U14","Boys","LG0004",1790,"TRUE",8,1566.43333333333,1597.90821601845,5,895,1253,1278,"Tier 2"
"51058161","U13","Girls","LG0004",1665,"TRUE",8,1566.43333333333,1597.90821601845,5,832.5,1253,1278,"Tier 2"
"51058162","U13","Boys","LG0004",1665,"TRUE",8,1566.43333333333,1597.90821601845,5,832.5,1253,1278,"Tier 2"
"51058163","U12","Girls","LG0004",1790,"TRUE",8,1599.8,1613.33686272171,5,895,1280,1291,"Tier 2"
"51058164","U12","Boys","LG0004",1790,"TRUE",8,1599.8,1613.33686272171,5,895,1280,1291,"Tier 2"
"51058165","U11","Girls","LG0004",1565,"TRUE",8,1599.8,1613.33686272171,5,782.5,1280,1291,"Tier 2"
"51058166","U11","Boys","LG0004",1565,"TRUE",8,1599.8,1613.33686272171,5,782.5,1280,1291,"Tier 2"
"51061003","U15","Girls","LG0013",1600,"TRUE",7,406,335.069444444444,3,914.29,541,447,"Tier 3"
"51061004","U15","Boys","LG0013",1600,"TRUE",8,452.833333333333,392.378509504494,3,800,604,523,"Tier 3"
"51061005","U14","Girls","LG0013",1600,"TRUE",7,581.8,491.503370317347,4,914.29,582,492,"Tier 3"
"51061006","U14","Boys","LG0013",1600,"TRUE",7,581.8,491.503370317347,4,914.29,582,492,"Tier 3"
"51061007","U13","Girls","LG0013",1600,"TRUE",8,175.8,156.433925872902,1,800,703,626,"Tier 3"
"51061008","U13","Boys","LG0013",1600,"TRUE",7,581.8,491.503370317347,4,914.29,582,492,"Tier 3"
"51061009","U12","Girls","LG0013",1600,"TRUE",7,594.966666666667,499.541428060129,4,914.29,595,500,"Tier 3"
"51061010","U12","Boys","LG0013",1600,"TRUE",7,594.966666666667,499.541428060129,4,914.29,595,500,"Tier 3"
"51061011","U11","Girls","LG0013",1600,"TRUE",7,466,400.416567247276,3,914.29,621,534,"Tier 3"
"51061012","U11","Boys","LG0013",1600,"TRUE",7,466,400.416567247276,3,914.29,621,534,"Tier 3"
"51061013","U10","Girls","LG0004",800,"TRUE",8,144.933333333333,89.2115048118985,2,400,290,178,"Tier 2"
"51061014","U10","Boys","LG0004",800,"TRUE",11,217.4,133.817257217848,3,290.91,290,178,"Tier 2"
"51062035","U17","Boys","LG0005",1900,"TRUE",9,432.166666666667,321.457687107293,7,844.44,247,184,"Tier 4"
"51062036","U15","Girls","LG0005",1800,"TRUE",8,401.1,318.440308597789,5,900,321,255,"Tier 4"
"51062037","U15","Boys","LG0005",1800,"TRUE",9,474.666666666667,398.895450568679,6,800,316,266,"Tier 4"
"51062038","U13","Boys","LG0005",1800,"TRUE",9,499.366666666667,384.2373041438,6,800,333,256,"Tier 4"
"51062039","U12","Boys","LG0005",1700,"TRUE",9,669.766666666667,537.730901535035,6,755.56,447,358,"Tier 4"
"51062040","U12","Boys","LG0005",1800,"TRUE",9,335.7,255.78496579973,5,800,269,205,"Tier 4"
"51062041","U11","Boys","LG0005",1700,"TRUE",9,486.033333333333,379.748518651078,5,755.56,389,304,"Tier 4"
"51062042","U19","Girls","LG0004",1950,"TRUE",7,35.6,24.0582498210451,1,1114.29,142,96,"Tier 2"
"51062043","U19","Boys","LG0004",1950,"TRUE",7,465.433333333333,435.239451602641,4,1114.29,465,435,"Tier 2"
"51062044","U18","Girls","LG0004",1950,"TRUE",7,362.9,347.726775630319,3,1114.29,484,464,"Tier 2"
"51062045","U18","Boys","LG0004",1950,"TRUE",8,257.4,221.835729340651,3,975,343,296,"Tier 2"
"51062046","U17","Girls","LG0004",1950,"TRUE",6,369.633333333333,333.004006601448,3,1300,493,444,"Tier 2"
"51062047","U17","Boys","LG0004",1950,"TRUE",6,465.433333333333,435.239451602641,4,1300,465,435,"Tier 2"
"51062048","U16","Girls","LG0004",1950,"TRUE",7,465.433333333333,435.239451602641,4,1114.29,465,435,"Tier 2"
"51062049","U16","Girls","LG0013",1900,"TRUE",6,64.9,41.7027061958164,1,1266.67,260,167,"Tier 3"
"51062050","U16","Boys","LG0004",1950,"TRUE",9,465.433333333333,435.239451602641,4,866.67,465,435,"Tier 2"
"51062052","U15","Girls","LG0004",1950,"TRUE",8,465.433333333333,435.239451602641,4,975,465,435,"Tier 2"
"51062053","U15","Girls","LG0013",1900,"TRUE",8,183.933333333333,151.75624353774,2,950,368,304,"Tier 3"
"51062054","U15","Boys","LG0004",1950,"TRUE",8,465.433333333333,435.239451602641,4,975,465,435,"Tier 2"
"51062055","U15","Boys","LG0013",1900,"TRUE",7,208.733333333333,172.92760279965,2,1085.71,417,346,"Tier 3"
"51062056","U14","Girls","LG0004",1950,"TRUE",8,362.9,347.726775630319,3,975,484,464,"Tier 2"
"51062057","U14","Girls","LG0013",1900,"TRUE",8,327.766666666667,282.981140141573,3,950,437,377,"Tier 3"
"51062058","U14","Boys","LG0004",1950,"TRUE",8,465.433333333333,435.239451602641,4,975,465,435,"Tier 2"
"51062059","U14","Boys","LG0013",1900,"TRUE",8,392.666666666667,324.68384633739,4,950,393,325,"Tier 3"
"51062060","U13","Girls","LG0004",1950,"TRUE",8,465.433333333333,435.239451602641,4,975,465,435,"Tier 2"
"51062061","U13","Girls","LG0013",1900,"TRUE",8,281.233333333333,228.179929213394,3,950,375,304,"Tier 3"
"51062062","U13","Boys","LG0004",1950,"TRUE",8,465.433333333333,435.239451602641,4,975,465,435,"Tier 2"
"51062063","U13","Boys","LG0013",1900,"TRUE",8,392.666666666667,324.68384633739,4,950,393,325,"Tier 3"
"51062064","U12","Girls","LG0004",1850,"TRUE",8,487.7,451.946880219518,4,925,488,452,"Tier 2"
"51062065","U12","Girls","LG0013",1800,"TRUE",7,318.9,274.688320209974,3,1028.57,425,366,"Tier 3"
"51062066","U12","Boys","LG0004",1850,"TRUE",8,487.7,451.946880219518,4,925,488,452,"Tier 2"
"51062067","U12","Boys","LG0013",1800,"TRUE",8,383.8,316.39102640579,4,900,384,316,"Tier 3"
"51062068","U11","Girls","LG0004",1850,"TRUE",8,363.1,347.403662610356,3,925,484,463,"Tier 2"
"51062069","U11","Girls","LG0013",1800,"TRUE",8,264.766666666667,206.337489063867,3,900,353,275,"Tier 3"
"51062070","U11","Boys","LG0004",1850,"TRUE",8,487.7,451.946880219518,4,925,488,452,"Tier 2"
"51062071","U11","Boys","LG0013",1800,"TRUE",8,264.766666666667,206.337489063867,3,900,353,275,"Tier 3"
"51063034","U19","Girls","LG0005",1722,"TRUE",9,332.333333333333,274.500666109918,4,765.33,332,275,"Tier 4"
"51063035","U18","Boys","LG0005",2172,"TRUE",9,204.933333333333,138.649039608685,4,965.33,205,139,"Tier 4"
"51063036","U17","Boys","LG0005",1722,"TRUE",9,215.466666666667,165.395341207349,4,765.33,215,165,"Tier 4"
"51063037","U17","Boys","LG0005",2172,"TRUE",9,211.166666666667,132.891414141414,5,965.33,169,106,"Tier 4"
"51063038","U17","Girls","LG0005",1722,"TRUE",9,281.233333333333,216.600055674859,4,765.33,281,217,"Tier 4"
"51063039","U16","Boys","LG0005",1722,"TRUE",9,208.9,151.242990932952,4,765.33,209,151,"Tier 4"
"51063040","U14","Boys","LG0005",1722,"TRUE",9,429.933333333333,369.891086057425,5,765.33,344,296,"Tier 4"
"51063041","U13","Boys","LG0005",1722,"TRUE",9,378.733333333333,301.92674779289,5,765.33,303,242,"Tier 4"
"51063042","U12","Boys","LG0005",2022,"TRUE",9,236.433333333333,173.986419311222,4,898.67,236,174,"Tier 4"
"51063043","U12","Girls","LG0005",2022,"TRUE",9,317.3,271.592648930247,3,898.67,423,362,"Tier 4"
"51063044","U12","Girls","LG0005",2022,"TRUE",9,362.2,286.095452557067,5,898.67,290,229,"Tier 4"
"51063045","U11","Boys","LG0005",2022,"TRUE",9,252.733333333333,174.505885627933,4,898.67,253,175,"Tier 4"
"51063046","U11","Boys","LG0005",2022,"TRUE",9,222.833333333333,171.673675733715,4,898.67,223,172,"Tier 4"
"51063047","U11","Girls","LG0005",2022,"TRUE",8,332.1,272.092231368806,4,1011,332,272,"Tier 4"
"51063048","U10","Boys","LG0005",2022,"TRUE",9,312.866666666667,225.908196134574,5,898.67,250,181,"Tier 4"
"51063049","U09","Boys","LG0005",2022,"TRUE",9,362.7,300.404388371908,4,898.67,363,300,"Tier 4"
"51063051","U13","Girls","LG0012",2372,"TRUE",5,255.3,254.033941780005,2,1897.6,511,508,"Tier 1"
"51063052","U14","Girls","LG0012",2372,"TRUE",7,737.833333333333,759.569116360455,3,1355.43,984,1013,"Tier 1"
"51063053","U15","Girls","LG0012",2372,"TRUE",12,3774.16666666667,4141.40419947507,7,790.67,2157,2367,"Tier 1"
"51063054","U16","Girls","LG0012",2372,"TRUE",12,3774.16666666667,4141.40419947507,7,790.67,2157,2367,"Tier 1"
"51063055","U17","Girls","LG0012",2372,"TRUE",12,3774.16666666667,4141.40419947507,7,790.67,2157,2367,"Tier 1"
"51063056","U18","Girls","LG0012",2372,"TRUE",12,3774.16666666667,4141.40419947507,7,790.67,2157,2367,"Tier 1"
"51063057","U19","Girls","LG0004",2172,"TRUE",11,779.2,787.628996659509,4,789.82,779,788,"Tier 2"
"51063058","U19","Boys","LG0004",2172,"TRUE",10,898.966666666667,890.847450886821,5,868.8,719,713,"Tier 2"
"51063059","U18","Girls","LG0004",2172,"TRUE",10,855.733333333333,869.34552215064,4,868.8,856,869,"Tier 2"
"51063060","U18","Boys","LG0004",2172,"TRUE",10,843.966666666667,853.889535114929,4,868.8,844,854,"Tier 2"
"51063061","U17","Girls","LG0004",2172,"TRUE",10,900.466666666667,895.654378429969,5,868.8,720,717,"Tier 2"
"51063062","U17","Boys","LG0004",2172,"TRUE",10,839.7,852.983575916647,4,868.8,840,853,"Tier 2"
"51063063","U16","Girls","LG0004",2172,"TRUE",10,887.5,873.75850035791,5,868.8,710,699,"Tier 2"
"51063065","U16","Boys","LG0004",2172,"TRUE",11,768.2,762.931977252843,4,789.82,768,763,"Tier 2"
"51063066","U15","Girls","LG0004",2172,"TRUE",8,720.4,742.15705281158,3,1086,961,990,"Tier 2"
"51063067","U15","Girls","LG0013",1722,"TRUE",8,198.3,132.749741509584,3,861,264,177,"Tier 3"
"51063068","U15","Boys","LG0004",2172,"TRUE",8,704.366666666667,725.795106577587,3,1086,939,968,"Tier 2"
"51063069","U15","Boys","LG0013",2172,"TRUE",8,199.266666666667,128.385230255309,3,1086,266,171,"Tier 3"
"51063070","U14","Girls","LG0004",2172,"TRUE",8,720.4,742.15705281158,3,1086,961,990,"Tier 2"
"51063072","U14","Boys","LG0004",2172,"TRUE",8,704.366666666667,725.795106577587,3,1086,939,968,"Tier 2"
"51063073","U14","Boys","LG0013",2172,"TRUE",8,200.866666666667,129.534766960948,3,1086,268,173,"Tier 3"
"51063074","U13","Girls","LG0004",2172,"TRUE",8,704.366666666667,725.795106577587,3,1086,939,968,"Tier 2"
"51063075","U13","Girls","LG0013",1722,"TRUE",8,93.9666666666667,51.0630418356796,2,861,188,102,"Tier 3"
"51063076","U13","Boys","LG0004",2172,"TRUE",8,704.366666666667,725.795106577587,3,1086,939,968,"Tier 2"
"51063077","U13","Boys","LG0013",2172,"TRUE",8,199.533333333333,131.454803944961,3,1086,266,175,"Tier 3"
"51063078","U12","Girls","LG0004",2022,"TRUE",8,722.6,740.669490177364,3,1011,963,988,"Tier 2"
"51063079","U12","Girls","LG0013",2022,"TRUE",8,202.233333333333,144.061182693072,3,1011,270,192,"Tier 3"
"51063080","U12","Boys","LG0004",2022,"TRUE",8,722.6,740.669490177364,3,1011,963,988,"Tier 2"
"51063081","U12","Boys","LG0013",2022,"TRUE",8,183.966666666667,123.800753598982,3,1011,245,165,"Tier 3"
"51063082","U11","Girls","LG0004",2022,"TRUE",8,722.6,740.669490177364,3,1011,963,988,"Tier 2"
"51063083","U11","Girls","LG0013",2022,"TRUE",8,183.966666666667,123.800753598982,3,1011,245,165,"Tier 3"
"51063084","U11","Boys","LG0004",2022,"TRUE",8,722.6,740.669490177364,3,1011,963,988,"Tier 2"
"51063085","U11","Boys","LG0013",2022,"TRUE",8,183.966666666667,123.800753598982,3,1011,245,165,"Tier 3"
"51064034","U18","Boys","LG0005",1650,"TRUE",9,494.766666666667,418.790513401734,4,733.33,495,419,"Tier 4"
"51064035","U16","Girls","LG0005",1650,"TRUE",9,432.266666666667,297.887835043347,5,733.33,346,238,"Tier 4"
"51064036","U14","Boys","LG0005",1650,"TRUE",9,628.966666666667,466.232203929054,5,733.33,503,373,"Tier 4"
"51064037","U17","Girls","LG0005",1650,"TRUE",9,346.433333333333,207.544191919192,4,733.33,346,208,"Tier 4"
"51064038","U18","Boys","LG0005",1650,"TRUE",9,435,328.275371828521,4,733.33,435,328,"Tier 4"
"51064039","U18","Girls","LG0005",1650,"TRUE",9,468.9,338.771574007794,4,733.33,469,339,"Tier 4"
"51064040","U17","Boys","LG0005",1650,"TRUE",9,545,408.878400143164,5,733.33,436,327,"Tier 4"
"51064041","U12","Boys","LG0005",1650,"TRUE",9,622.2,471.402012248469,5,733.33,498,377,"Tier 4"
"51064042","U19","Girls","LG0004",1750,"TRUE",8,515.466666666667,515.702050027837,2,875,1031,1031,"Tier 2"
"51064043","U19","Boys","LG0004",1750,"TRUE",8,944.2,944.563747713354,4,875,944,945,"Tier 2"
"51064044","U18","Girls","LG0004",1750,"TRUE",7,214.533333333333,167.488119382804,2,1000,429,335,"Tier 2"
"51064045","U18","Boys","LG0004",1750,"TRUE",10,790.133333333333,774.151455499881,4,700,790,774,"Tier 2"
"51064046","U17","Girls","LG0004",1750,"TRUE",7,611.233333333333,595.794311222461,3,1000,815,794,"Tier 2"
"51064047","U17","Boys","LG0004",1750,"TRUE",9,1193.66666666667,1210.28195339219,5,777.78,955,968,"Tier 2"
"51064048","U16","Girls","LG0004",1750,"TRUE",7,611.233333333333,595.794311222461,3,1000,815,794,"Tier 2"
"51064050","U16","Boys","LG0004",1750,"TRUE",9,1091.06666666667,1122.36538614491,4,777.78,1091,1122,"Tier 2"
"51064051","U15","Girls","LG0004",1750,"TRUE",7,432.066666666667,360.907301360057,3,1000,576,481,"Tier 2"
"51064052","U15","Girls","LG0013",1650,"TRUE",8,197.366666666667,131.672283862245,2,825,395,263,"Tier 3"
"51064053","U15","Boys","LG0004",1750,"TRUE",7,432.066666666667,360.907301360057,3,1000,576,481,"Tier 2"
"51064054","U15","Boys","LG0013",1650,"TRUE",8,354.1,271.042114053925,3,825,472,361,"Tier 3"
