"Home","Away","Field","Age.Group","Gender"
"WBSC Sizzlers U15 Boys TASL","Carolina Explosions U15 Boys TASL","Joliff Middle School Field 1","U15","Boys"
"Franklin Fire SC Fire U16 Boys TASL","Suffolk Revolution U16 Boys TASL","Franklin Soccer Field 1","U16","Boys"
"Franklin Fire SC Fire U16 Boys TASL","Beach FC Team United U16 Boys TASL","Franklin Soccer Field 1","U16","Boys"
"Beach FC Team United U16 Boys TASL","Beach FC Tidal Wave U16 Boys TASL","Hampton Roads Soccer Complex Field 14","U16","Boys"
"CUSC Revolution U16 Boys TASL","Franklin Fire SC Fire U16 Boys TASL","Centerville 10","U16","Boys"
"Suffolk Revolution U16 Boys TASL","Beach FC Team United U16 Boys TASL","SYAA Field 4","U16","Boys"
"Suffolk Revolution U16 Boys TASL","CUSC Revolution U16 Boys TASL","SYAA Field 4","U16","Boys"
"Beach FC Team United U16 Boys TASL","Franklin Fire SC Fire U16 Boys TASL","Hampton Roads Soccer Complex Field 11","U16","Boys"
"Beach FC Tidal Wave U16 Boys TASL","Suffolk Revolution U16 Boys TASL","Hampton Roads Soccer Complex Field 11","U16","Boys"
"CUSC Revolution U16 Boys TASL","Beach FC Tidal Wave U16 Boys TASL","Centerville 10","U16","Boys"
"CUSC Revolution U16 Boys TASL","Beach FC Team United U16 Boys TASL","Centerville 10","U16","Boys"
"Beach FC Tidal Wave U16 Boys TASL","Beach FC Team United U16 Boys TASL","Hampton Roads Soccer Complex Field 19","U16","Boys"
"Beach FC Team United U16 Boys TASL","Suffolk Revolution U16 Boys TASL","Hampton Roads Soccer Complex  9","U16","Boys"
"Beach FC Tidal Wave U16 Boys TASL","CUSC Revolution U16 Boys TASL","Hampton Roads Soccer Complex Field 19","U16","Boys"
"CUSC Revolution U16 Boys TASL","Suffolk Revolution U16 Boys TASL","Centerville 10","U16","Boys"
"Beach FC Tidal Wave U16 Boys TASL","Franklin Fire SC Fire U16 Boys TASL","Hampton Roads Soccer Complex Field 14","U16","Boys"
"Suffolk Revolution U16 Boys TASL","Beach FC Tidal Wave U16 Boys TASL","SYAA Field 4","U16","Boys"
"Beach FC Team United U16 Boys TASL","CUSC Revolution U16 Boys TASL","Hampton Roads Soccer Complex Field 11","U16","Boys"
"Suffolk Revolution U16 Boys TASL","Franklin Fire SC Fire U16 Boys TASL","SYAA Field 4","U16","Boys"
"Franklin Fire SC Fire U16 Boys TASL","CUSC Revolution U16 Boys TASL","Franklin Soccer Field 1","U16","Boys"
"Franklin Fire SC Fire U16 Boys TASL","Beach FC Tidal Wave U16 Boys TASL","Franklin Soccer Field 1","U16","Boys"
"CSL Blackjacks U18 Boys TASL","Beach FC Larchmont United U18 Boys TASL","Churchland Park Field 11","U18","Boys"
"Portsmouth Los Diablos U18 Boys TASL","Beach FC Hurricanes U18 Boys TASL","John Tyler Complex Field 1","U18","Boys"
"Franklin Fire SC Fire U18 Boys TASL","Beach FC Backdraft U18 Boys TASL","SYAA Field 6","U18","Boys"
"Smithfield Inferno U18 Boys TASL","Beach FC Larchmont United U18 Boys TASL","Carrollton Nike Park 3","U18","Boys"
"CSL Blackjacks U18 Boys TASL","Franklin Fire SC Fire U18 Boys TASL","Churchland Park Field 11","U18","Boys"
"Beach FC Backdraft U18 Boys TASL","Smithfield Inferno U18 Boys TASL","Hampton Roads Soccer Complex Field 14","U18","Boys"
"Beach FC Backdraft U18 Boys TASL","Beach FC Hurricanes U18 Boys TASL","Hampton Roads Soccer Complex Field 19","U18","Boys"
"Smithfield Inferno U18 Boys TASL","CSL Blackjacks U18 Boys TASL","Carrollton Nike Park 3","U18","Boys"
"CSL Blackjacks U18 Boys TASL","Beach FC Backdraft U18 Boys TASL","Churchland Park Field 11","U18","Boys"
"Beach FC Hurricanes U18 Boys TASL","Beach FC Larchmont United U18 Boys TASL","Hampton Roads Soccer Complex Field 19","U18","Boys"
"Franklin Fire SC Fire U18 Boys TASL","Beach FC Larchmont United U18 Boys TASL","Franklin Soccer Field 1","U18","Boys"
"Portsmouth Los Diablos U18 Boys TASL","Beach FC Backdraft U18 Boys TASL","John Tyler Complex Field 1","U18","Boys"
"Beach FC Larchmont United U18 Boys TASL","Beach FC Backdraft U18 Boys TASL","Lake Taylor Soccer Complex Field 14","U18","Boys"
"Beach FC Hurricanes U18 Boys TASL","Franklin Fire SC Fire U18 Boys TASL","Hampton Roads Soccer Complex Field 19","U18","Boys"
"Franklin Fire SC Fire U18 Boys TASL","Smithfield Inferno U18 Boys TASL","Franklin Soccer Field 1","U18","Boys"
"Beach FC Larchmont United U18 Boys TASL","CSL Blackjacks U18 Boys TASL","Lake Taylor Soccer Complex Field 14","U18","Boys"
"Smithfield Inferno U18 Boys TASL","Franklin Fire SC Fire U18 Boys TASL","Carrollton Nike Park 3","U18","Boys"
"Beach FC Backdraft U18 Boys TASL","Beach FC Legends U18 Boys TASL","Hampton Roads Soccer Complex Field 14","U18","Boys"
"Beach FC Hurricanes U18 Boys TASL","CSL Blackjacks U18 Boys TASL","Hampton Roads Soccer Complex Field 14","U18","Boys"
"Beach FC Legends U18 Boys TASL","Portsmouth Los Diablos U18 Boys TASL","Hampton Roads Soccer Complex Field 14","U18","Boys"
"Portsmouth Los Diablos U18 Boys TASL","Beach FC Larchmont United U18 Boys TASL","John Tyler Complex Field 1","U18","Boys"
"Beach FC Legends U18 Boys TASL","Beach FC Hurricanes U18 Boys TASL","Hampton Roads Soccer Complex Field 14","U18","Boys"
"Franklin Fire SC Fire U18 Boys TASL","Portsmouth Los Diablos U18 Boys TASL","Franklin Soccer Field 1","U18","Boys"
"Beach FC Larchmont United U18 Boys TASL","Beach FC Legends U18 Boys TASL","Lake Taylor Soccer Complex Field 14","U18","Boys"
"Smithfield Inferno U18 Boys TASL","Portsmouth Los Diablos U18 Boys TASL","Carrollton Nike Park 3","U18","Boys"
"Beach FC Legends U18 Boys TASL","Franklin Fire SC Fire U18 Boys TASL","Hampton Roads Soccer Complex Field 15","U18","Boys"
"Beach FC Hurricanes U18 Boys TASL","Smithfield Inferno U18 Boys TASL","Hampton Roads Soccer Complex Field 19","U18","Boys"
"CSL Blackjacks U18 Boys TASL","Beach FC Legends U18 Boys TASL","Churchland Park Field 11","U18","Boys"
"Portsmouth Los Diablos U18 Boys TASL","CSL Blackjacks U18 Boys TASL","John Tyler Complex Field 1","U18","Boys"
"Smithfield Inferno U18 Boys TASL","Beach FC Legends U18 Boys TASL","Carrollton Nike Park 3","U18","Boys"
"Portsmouth Los Diablos U18 Boys TASL","Beach FC Hurricanes U18 Boys TASL","John Tyler Complex Field 1","U18","Boys"
"Beach FC Legends U18 Boys TASL","Beach FC Backdraft U18 Boys TASL","Hampton Roads Soccer Complex  9","U18","Boys"
"Beach FC Panthers 99 U19 Boys TASL","Beach FC Norfolk Pilots U19 Boys TASL","Hampton Roads Soccer Complex Field 19","U19","Boys"
"CSL Impact U19 Boys TASL","Beach FC United U19 Boys TASL","Churchland Park Field 11","U19","Boys"
"Beach FC United U19 Boys TASL","Beach FC Norfolk Pilots U19 Boys TASL","Hampton Roads Soccer Complex Field 19","U19","Boys"
"Beach FC Panthers 99 U19 Boys TASL","CUSC Galaxy U19 Boys TASL","Hampton Roads Soccer Complex Field 19","U19","Boys"
"CSL Impact U19 Boys TASL","Beach FC Panthers U19 Boys TASL","Churchland Park Field 11","U19","Boys"
"Beach FC Strikers U19 Boys TASL","CSL United U19 Boys TASL","Hampton Roads Soccer Complex Field 19","U19","Boys"
"Beach FC Norfolk Pilots U19 Boys TASL","CSL Impact U19 Boys TASL","Lake Taylor Soccer Complex Field 14","U19","Boys"
"Beach FC Strikers U19 Boys TASL","CUSC Galaxy U19 Boys TASL","Hampton Roads Soccer Complex Field 19","U19","Boys"
"Beach FC United U19 Boys TASL","Beach FC Norfolk Pilots U19 Boys TASL","Hampton Roads Soccer Complex Field 19","U19","Boys"
"CSL United U19 Boys TASL","Beach FC Panthers U19 Boys TASL","Churchland Park Field 11","U19","Boys"
"Beach FC Panthers 99 U19 Boys TASL","Beach FC United U19 Boys TASL","Hampton Roads Soccer Complex Field 19","U19","Boys"
"CSL Impact U19 Boys TASL","CSL United U19 Boys TASL","Churchland Park Field 11","U19","Boys"
"CUSC Galaxy U19 Boys TASL","Beach FC United U19 Boys TASL","Centerville 10","U19","Boys"
"Beach FC Norfolk Pilots U19 Boys TASL","CSL United U19 Boys TASL","Lake Taylor Soccer Complex Field 14","U19","Boys"
"CSL Impact U19 Boys TASL","Beach FC United U19 Boys TASL","Churchland Park Field 11","U19","Boys"
"CSL United U19 Boys TASL","CUSC Galaxy U19 Boys TASL","Churchland Park Field 11","U19","Boys"
"CSL United U19 Boys TASL","Beach FC Strikers U19 Boys TASL","Churchland Park Field 11","U19","Boys"
"CSL United U19 Boys TASL","CUSC Galaxy U19 Boys TASL","Churchland Park Field 11","U19","Boys"
"Beach FC Strikers U19 Boys TASL","CSL Impact U19 Boys TASL","Hampton Roads Soccer Complex Field 19","U19","Boys"
"CUSC Galaxy U19 Boys TASL","Beach FC Norfolk Pilots U19 Boys TASL","Centerville 10","U19","Boys"
"Beach FC United U19 Boys TASL","CSL United U19 Boys TASL","Hampton Roads Soccer Complex Field 19","U19","Boys"
"CUSC Galaxy U19 Boys TASL","CSL Impact U19 Boys TASL","Centerville 10","U19","Boys"
"Beach FC United U19 Boys TASL","Beach FC Strikers U19 Boys TASL","Hampton Roads Soccer Complex Field 19","U19","Boys"
"Beach FC Norfolk Pilots U19 Boys TASL","Beach FC Strikers U19 Boys TASL","Lake Taylor Soccer Complex Field 14","U19","Boys"
"CUSC Galaxy U19 Boys TASL","Beach FC Panthers U19 Boys TASL","Centerville 10","U19","Boys"
"Beach FC Panthers 99 U19 Boys TASL","Beach FC Strikers U19 Boys TASL","Hampton Roads Soccer Complex Field 19","U19","Boys"
"CSL Impact U19 Boys TASL","Beach FC Strikers U19 Boys TASL","Churchland Park Field 11","U19","Boys"
"Beach FC Norfolk Pilots U19 Boys TASL","Beach FC Panthers U19 Boys TASL","Lake Taylor Soccer Complex Field 14","U19","Boys"
"AYSO Arsenal U09 Girls TASL","CUSC Black U09 Girls TASL","AYSO Cornland Park Field 3","U09","Girls"
"Smithfield Sparks U09 Girls TASL","Beach FC Flames U09 Girls TASL","Carrollton Nike Park  1","U09","Girls"
"Beach FC Flames U09 Girls TASL","AYSO Arsenal U09 Girls TASL","Hampton Roads Soccer Complex Field 18B","U09","Girls"
"Smithfield Sparks U09 Girls TASL","CUSC Black U09 Girls TASL","Carrollton Nike Park  1","U09","Girls"
"CUSC Black U09 Girls TASL","TSA Sharks U09 Girls TASL","Centerville Compex 9B","U09","Girls"
"Beach FC Flames U09 Girls TASL","CUSC Black U09 Girls TASL","Hampton Roads Soccer Complex Field 18B","U09","Girls"
"CUSC Black U09 Girls TASL","Smithfield Sparks U09 Girls TASL","Centerville Compex 9B","U09","Girls"
"CUSC Black U09 Girls TASL","AYSO Arsenal U09 Girls TASL","Centerville Compex 9B","U09","Girls"
"AYSO Arsenal U09 Girls TASL","Beach FC Flames U09 Girls TASL","AYSO Cornland Park Field 3","U09","Girls"
"CUSC Black U09 Girls TASL","Beach FC Flames U09 Girls TASL","Centerville Compex 9B","U09","Girls"
"TSA Sharks U09 Girls TASL","Beach FC Flames U09 Girls TASL","Wahrill Soccer Complex Field 2","U09","Girls"
"TSA Sharks U09 Girls TASL","CUSC Black U09 Girls TASL","Wahrill Soccer Complex Field 2","U09","Girls"
"AYSO Arsenal U09 Girls TASL","TSA Sharks U09 Girls TASL","AYSO Cornland Park Field 3","U09","Girls"
"Smithfield Sparks U09 Girls TASL","TSA Sharks U09 Girls TASL","Carrollton Nike Park  1","U09","Girls"
"AYSO Arsenal U09 Girls TASL","Smithfield Sparks U09 Girls TASL","AYSO Cornland Park Field 3","U09","Girls"
"TSA Sharks U09 Girls TASL","AYSO Arsenal U09 Girls TASL","Wahrill Soccer Complex Field 2","U09","Girls"
"Beach FC Flames U09 Girls TASL","TSA Sharks U09 Girls TASL","Hampton Roads Soccer Complex Field 18A","U09","Girls"
"Beach FC Flames U09 Girls TASL","Smithfield Sparks U09 Girls TASL","Hampton Roads Soccer Complex Field 18A","U09","Girls"
"TSA Sharks U09 Girls TASL","Smithfield Sparks U09 Girls TASL","Wahrill Soccer Complex Field 2","U09","Girls"
"Smithfield Sparks U09 Girls TASL","AYSO Arsenal U09 Girls TASL","Carrollton Nike Park  1","U09","Girls"
"Suffolk Fury U10 Girls TASL","CUSC Black U10 Girls TASL","SYAA Field 7","U10","Girls"
"CSL Sparks White U10 Girls TASL","Va Legacy Phoenix U10 Girls TASL","Churchland Park Field  6","U10","Girls"
"Suffolk Fury U10 Girls TASL","CSL Sparks White U10 Girls TASL","SYAA Field 7","U10","Girls"
"Va Legacy Phoenix U10 Girls TASL","CSL Sparks Orange U10 Girls TASL","Warhill Soccer Complex Field 4","U10","Girls"
"CUSC Black U10 Girls TASL","CSL Sparks Orange U10 Girls TASL","Centerville Compex 9B","U10","Girls"
"CSL Sparks White U10 Girls TASL","Beach FC Fury U10 Girls TASL","Churchland Park Field  6","U10","Girls"
"CUSC Black U10 Girls TASL","Va Legacy Phoenix U10 Girls TASL","Centerville Compex 9B","U10","Girls"
"CSL Sparks Orange U10 Girls TASL","CSL Sparks White U10 Girls TASL","Churchland Park Field  6","U10","Girls"
"CSL Sparks White U10 Girls TASL","CUSC Black U10 Girls TASL","Churchland Park Field  6","U10","Girls"
"CSL Sparks Orange U10 Girls TASL","Suffolk Fury U10 Girls TASL","Churchland Park Field  6","U10","Girls"
"Beach FC Fury U10 Girls TASL","CSL Sparks Orange U10 Girls TASL","Hampton Roads Soccer Complex Field 18A","U10","Girls"
"Va Legacy Phoenix U10 Girls TASL","CSL Sparks White U10 Girls TASL","Warhill Soccer Complex Field 4","U10","Girls"
"CUSC Black U10 Girls TASL","Beach FC Fury U10 Girls TASL","Centerville Compex 9B","U10","Girls"
"CSL Sparks White U10 Girls TASL","Suffolk Fury U10 Girls TASL","Churchland Park Field  6","U10","Girls"
"Beach FC Fury U10 Girls TASL","CSL Sparks White U10 Girls TASL","Hampton Roads Soccer Complex Field 18B","U10","Girls"
"Va Legacy Phoenix U10 Girls TASL","Suffolk Fury U10 Girls TASL","Warhill Soccer Complex Field 4","U10","Girls"
"CSL Sparks Orange U10 Girls TASL","Beach FC Fury U10 Girls TASL","Churchland Park Field  6","U10","Girls"
"Beach FC Fury U10 Girls TASL","CUSC Black U10 Girls TASL","Hampton Roads Soccer Complex Field 18A","U10","Girls"
"Suffolk Fury U10 Girls TASL","Va Legacy Phoenix U10 Girls TASL","SYAA Field 7","U10","Girls"
"Beach FC Fury U10 Girls TASL","Suffolk Fury U10 Girls TASL","Hampton Roads Soccer Complex Field 18A","U10","Girls"
"Beach FC Fury U10 Girls TASL","Va Legacy Phoenix U10 Girls TASL","Hampton Roads Soccer Complex Field 18B","U10","Girls"
"Suffolk Fury U10 Girls TASL","CUSC Black U10 Girls TASL","SYAA Field 7","U10","Girls"
"CSL Sparks Orange U10 Girls TASL","Va Legacy Phoenix U10 Girls TASL","Churchland Park Field  6","U10","Girls"
"CUSC Black U10 Girls TASL","CSL Sparks Orange U10 Girls TASL","Centerville Compex 9B","U10","Girls"
"Beach FC Tornadoes U11 Girls TASL","Beach FC Griffons U11 Girls TASL","Hampton Roads Soccer Complex Field 13B","U11","Girls"
"Smithfield Firestars U11 Girls TASL","Beach FC Ladybugs U11 Girls TASL","Carrollton Nike Park 2","U11","Girls"
"WBSC Blast U11 Girls TASL","Beach FC Tornadoes U11 Girls TASL","Joliff Middle School Field 2","U11","Girls"
"Smithfield Firestars U11 Girls TASL","AYSO Arsenal U11 Girls TASL","Carrollton Nike Park 2","U11","Girls"
"AYSO Arsenal U11 Girls TASL","Beach FC Ladybugs U11 Girls TASL","AYSO Cornland Park Field 5","U11","Girls"
"Beach FC Tornadoes U11 Girls TASL","Smithfield Firestars U11 Girls TASL","Hampton Roads Soccer Complex Field 13B","U11","Girls"
"AYSO Arsenal U11 Girls TASL","Beach FC Griffons U11 Girls TASL","AYSO Cornland Park Field 5","U11","Girls"
"Beach FC Ladybugs U11 Girls TASL","Beach FC Tornadoes U11 Girls TASL","Lake Taylor Soccer Complex Field 10","U11","Girls"
"WBSC Blast U11 Girls TASL","Beach FC Ladybugs U11 Girls TASL","Joliff Middle School Field 2","U11","Girls"
"Beach FC Tornadoes U11 Girls TASL","AYSO Arsenal U11 Girls TASL","Hampton Roads Soccer Complex Field 13B","U11","Girls"
"Beach FC Griffons U11 Girls TASL","Beach FC Tornadoes U11 Girls TASL","Hampton Roads Soccer Complex Field 13B","U11","Girls"
"AYSO Arsenal U11 Girls TASL","WBSC Blast U11 Girls TASL","AYSO Cornland Park Field 5","U11","Girls"
"Beach FC Tornadoes U11 Girls TASL","WBSC Blast U11 Girls TASL","Hampton Roads Soccer Complex Field 13B","U11","Girls"
"Beach FC Ladybugs U11 Girls TASL","Beach FC Griffons U11 Girls TASL","Lake Taylor Soccer Complex Field 10","U11","Girls"
"Beach FC Ladybugs U11 Girls TASL","AYSO Arsenal U11 Girls TASL","Lake Taylor Soccer Complex Field 10","U11","Girls"
"Smithfield Firestars U11 Girls TASL","Beach FC Tornadoes U11 Girls TASL","Carrollton Nike Park 2","U11","Girls"
"WBSC Blast U11 Girls TASL","AYSO Arsenal U11 Girls TASL","Joliff Middle School Field 2","U11","Girls"
"Beach FC Griffons U11 Girls TASL","Beach FC Ladybugs U11 Girls TASL","Hampton Roads Soccer Complex Field 13B","U11","Girls"
"WBSC Blast U11 Girls TASL","Beach FC Griffons U11 Girls TASL","Joliff Middle School Field 2","U11","Girls"
"Smithfield Firestars U11 Girls TASL","WBSC Blast U11 Girls TASL","Carrollton Nike Park 2","U11","Girls"
"Beach FC Griffons U11 Girls TASL","Smithfield Firestars U11 Girls TASL","Hampton Roads Soccer Complex Field 13B","U11","Girls"
"Beach FC Ladybugs U11 Girls TASL","Smithfield Firestars U11 Girls TASL","Lake Taylor Soccer Complex Field 10","U11","Girls"
"AYSO Arsenal U11 Girls TASL","Smithfield Firestars U11 Girls TASL","AYSO Cornland Park Field 5","U11","Girls"
"Beach FC Griffons U11 Girls TASL","WBSC Blast U11 Girls TASL","Hampton Roads Soccer Complex Field 13A","U11","Girls"
"CSC Sharknados U12 Girls TASL","Beach FC Rockets U12 Girls TASL","Centerville Complex Field 7A","U12","Girls"
"Suffolk Storm U12 Girls TASL","Beach FC Fire U12 Girls TASL","SYAA field 5","U12","Girls"
"Beach FC Norfolk Fury U12 Girls TASL","CSC Sharknados U12 Girls TASL","Hampton Roads Soccer Complex Field 13C","U12","Girls"
"CUSC 06G Blue Waves U12 Girls TASL","CSC Sharknados U12 Girls TASL","Centerville Complex Field 7A","U12","Girls"
"Beach FC Rockets U12 Girls TASL","Suffolk Storm U12 Girls TASL","Hampton Roads Soccer Complex Field 13B","U12","Girls"
"Suffolk Storm U12 Girls TASL","CSC Sharknados U12 Girls TASL","SYAA field 5","U12","Girls"
"WBSC Dynamite U12 Girls TASL","Beach FC Norfolk Fury U12 Girls TASL","Joliff Middle School Field 2","U12","Girls"
"Beach FC Fusion U12 Girls TASL","WBSC Dynamite U12 Girls TASL","Hampton Roads Soccer Complex Field 13C","U12","Girls"
"Beach FC Fire U12 Girls TASL","CUSC U12 Girls TASL","Hampton Roads Soccer Complex Field 13C","U12","Girls"
"Beach FC Norfolk Fury U12 Girls TASL","Beach FC Fire U12 Girls TASL","Hampton Roads Soccer Complex Field 13C","U12","Girls"
"CSC Sharknados U12 Girls TASL","WBSC Dynamite U12 Girls TASL","Centerville Complex Field 7A","U12","Girls"
"Suffolk Storm U12 Girls TASL","TSA Sharks U12 Girls TASL","SYAA field 5","U12","Girls"
"TSA Sharks U12 Girls TASL","CUSC U12 Girls TASL","Wahrill Soccer Complex Field 2","U12","Girls"
"Beach FC Norfolk Fury U12 Girls TASL","Beach FC Fusion U12 Girls TASL","Lake Taylor Soccer Complex Field 10","U12","Girls"
"Beach FC Fusion U12 Girls TASL","Beach FC Rockets U12 Girls TASL","Hampton Roads Soccer Complex Field 13C","U12","Girls"
"Beach FC Fire U12 Girls TASL","CSC Sharknados U12 Girls TASL","Hampton Roads Soccer Complex Field 13C","U12","Girls"
"Beach FC Norfolk Fury U12 Girls TASL","CUSC U12 Girls TASL","Lake Taylor Soccer Complex Field 10","U12","Girls"
"Beach FC Norfolk Fury U12 Girls TASL","Beach FC Rockets U12 Girls TASL","Lake Taylor Soccer Complex Field 11","U12","Girls"
"CUSC 06G Blue Waves U12 Girls TASL","Suffolk Storm U12 Girls TASL","Centerville Complex Field 9","U12","Girls"
"TSA Sharks U12 Girls TASL","Beach FC Fire U12 Girls TASL","Wahrill Soccer Complex Field 2","U12","Girls"
"TSA Sharks U12 Girls TASL","Beach FC Norfolk Fury U12 Girls TASL","Wahrill Soccer Complex Field 2","U12","Girls"
"CUSC 06G Blue Waves U12 Girls TASL","WBSC Dynamite U12 Girls TASL","Centerville Complex Field 9","U12","Girls"
"Beach FC Fusion U12 Girls TASL","TSA Sharks U12 Girls TASL","Hampton Roads Soccer Complex Field 13C","U12","Girls"
"WBSC Dynamite U12 Girls TASL","Beach FC Fire U12 Girls TASL","Joliff Middle School Field 2","U12","Girls"
"Beach FC Fusion U12 Girls TASL","CUSC U12 Girls TASL","Hampton Roads Soccer Complex Field 13C","U12","Girls"
"TSA Sharks U12 Girls TASL","Beach FC Rockets U12 Girls TASL","Churchland Park Field  1","U12","Girls"
"Suffolk Storm U12 Girls TASL","Beach FC Norfolk Fury U12 Girls TASL","SYAA field 5","U12","Girls"
"CSC Sharknados U12 Girls TASL","TSA Sharks U12 Girls TASL","Centerville Complex Field 7A","U12","Girls"
"CUSC 06G Blue Waves U12 Girls TASL","Beach FC Rockets U12 Girls TASL","Centerville Complex Field 9","U12","Girls"
"Beach FC Fire U12 Girls TASL","Beach FC Fusion U12 Girls TASL","Hampton Roads Soccer Complex Field 13C","U12","Girls"
"WBSC Dynamite U12 Girls TASL","Suffolk Storm U12 Girls TASL","Joliff Middle School Field 2","U12","Girls"
"Beach FC Rockets U12 Girls TASL","Beach FC Fire U12 Girls TASL","Hampton Roads Soccer Complex Field 13B","U12","Girls"
"WBSC Dynamite U12 Girls TASL","TSA Sharks U12 Girls TASL","Joliff Middle School Field 2","U12","Girls"
"Beach FC Fusion U12 Girls TASL","Suffolk Storm U12 Girls TASL","Hampton Roads Soccer Complex Field 13B","U12","Girls"
"CSC Sharknados U12 Girls TASL","Beach FC Fusion U12 Girls TASL","Centerville Complex Field 7A","U12","Girls"
"Beach FC Rockets U12 Girls TASL","WBSC Dynamite U12 Girls TASL","Lake Taylor Soccer Complex Field 11","U12","Girls"
"Beach FC Fire U13 Girls TASL","Beach FC Crazy Cleats U13 Girls TASL","Hampton Roads Soccer Complex Field 16","U13","Girls"
"Beach FC Phoenix U13 Girls TASL","Carolina Lightning U13 Girls TASL","Hampton Roads Soccer Complex Field 16","U13","Girls"
"Beach FC Crazy Cleats U13 Girls TASL","Beach FC Phoenix U13 Girls TASL","Hampton Roads Soccer Complex Field 11","U13","Girls"
"Carolina Lightning U13 Girls TASL","Beach FC Storm U13 Girls TASL","Albemarle School Field 2","U13","Girls"
"Smithfield Inferno U13 Girls TASL","Beach FC Phoenix U13 Girls TASL","Carrollton Nike Park 3","U13","Girls"
"Beach FC Storm U13 Girls TASL","Beach FC Phoenix U13 Girls TASL","Hampton Roads Soccer Complex Field 16","U13","Girls"
"Smithfield Inferno U13 Girls TASL","Beach FC Fire U13 Girls TASL","Carrollton Nike Park 3","U13","Girls"
"Smithfield Inferno U13 Girls TASL","CSL Flash U13 Girls TASL","Carrollton Nike Park 3","U13","Girls"
"WBSC Hot Shotz U13 Girls TASL","Beach FC Fire U13 Girls TASL","Joliff Middle School Field 1","U13","Girls"
"CSL Flash U13 Girls TASL","Beach FC Crazy Cleats U13 Girls TASL","Churchland Park Field  3","U13","Girls"
"Beach FC Fire U13 Girls TASL","Carolina Lightning U13 Girls TASL","Hampton Roads Soccer Complex Field 16","U13","Girls"
"Beach FC Storm U13 Girls TASL","Beach FC Rays U13 Girls TASL","Hampton Roads Soccer Complex Field 16","U13","Girls"
"Beach FC Crazy Cleats U13 Girls TASL","Carolina Lightning U13 Girls TASL","Hampton Roads Soccer Complex Field 16","U13","Girls"
"Beach FC Fire U13 Girls TASL","Beach FC Storm U13 Girls TASL","Hampton Roads Soccer Complex Field 11","U13","Girls"
"WBSC Hot Shotz U13 Girls TASL","Smithfield Inferno U13 Girls TASL","Joliff Middle School Field 1","U13","Girls"
"WBSC Hot Shotz U13 Girls TASL","Beach FC Storm U13 Girls TASL","Joliff Middle School Field 1","U13","Girls"
"WBSC Hot Shotz U13 Girls TASL","Carolina Lightning U13 Girls TASL","Joliff Middle School Field 1","U13","Girls"
"Beach FC Fire U13 Girls TASL","Beach FC Rays U13 Girls TASL","Hampton Roads Soccer Complex Field 11","U13","Girls"
"CSL Flash U13 Girls TASL","Beach FC Rays U13 Girls TASL","Churchland Park Field  3","U13","Girls"
"Beach FC Crazy Cleats U13 Girls TASL","Beach FC Storm U13 Girls TASL","Hampton Roads Soccer Complex Field 11","U13","Girls"
"Beach FC Storm U13 Girls TASL","CSL Flash U13 Girls TASL","Hampton Roads Soccer Complex Field 16","U13","Girls"
"Beach FC Rays U13 Girls TASL","Smithfield Inferno U13 Girls TASL","Hampton Roads Soccer Complex Field 16","U13","Girls"
"Beach FC Rays U13 Girls TASL","WBSC Hot Shotz U13 Girls TASL","Hampton Roads Soccer Complex Field 11","U13","Girls"
"CSL Flash U13 Girls TASL","Beach FC Fire U13 Girls TASL","Churchland Park Field  3","U13","Girls"
"Beach FC Crazy Cleats U13 Girls TASL","WBSC Hot Shotz U13 Girls TASL","Hampton Roads Soccer Complex Field 16","U13","Girls"
"Carolina Lightning U13 Girls TASL","Beach FC Rays U13 Girls TASL","Albemarle School Field 2","U13","Girls"
"Beach FC Phoenix U13 Girls TASL","Beach FC Rays U13 Girls TASL","Hampton Roads Soccer Complex Field 16","U13","Girls"
"Beach FC Storm U13 Girls TASL","Smithfield Inferno U13 Girls TASL","Hampton Roads Soccer Complex Field 16","U13","Girls"
"Beach FC Phoenix U13 Girls TASL","Beach FC Fire U13 Girls TASL","Hampton Roads Soccer Complex Field 16","U13","Girls"
"CSL Flash U13 Girls TASL","WBSC Hot Shotz U13 Girls TASL","Churchland Park Field  3","U13","Girls"
"Carolina Lightning U13 Girls TASL","CSL Flash U13 Girls TASL","Albemarle School Field 2","U13","Girls"
"Beach FC Rays U13 Girls TASL","Beach FC Crazy Cleats U13 Girls TASL","Hampton Roads Soccer Complex Field 11","U13","Girls"
"CSL Flash U13 Girls TASL","Beach FC Phoenix U13 Girls TASL","Churchland Park Field  3","U13","Girls"
"Smithfield Inferno U13 Girls TASL","Beach FC Crazy Cleats U13 Girls TASL","Carrollton Nike Park 3","U13","Girls"
"WBSC Hot Shotz U13 Girls TASL","Beach FC Phoenix U13 Girls TASL","Joliff Middle School Field 1","U13","Girls"
"Carolina Lightning U13 Girls TASL","Smithfield Inferno U13 Girls TASL","Albemarle School Field 2","U13","Girls"
"WBSC Chaos U14 Girls TASL","Beach FC Fire Cats U14 Girls TASL","Joliff Middle School Field 1","U14","Girls"
"WBSC Chaos U14 Girls TASL","Beach FC Panthers U14 Girls TASL","Joliff Middle School Field 1","U14","Girls"
"Beach FC Fire Cats U14 Girls TASL","Beach FC Spirit U14 Girls TASL","Hampton Roads Soccer Complex Field 11","U14","Girls"
"Beach FC Panthers U14 Girls TASL","Beach FC Spirit U14 Girls TASL","Hampton Roads Soccer Complex Field 16","U14","Girls"
