"Home","Away","Field"
"NVSC 2009 U09 Female CCL","Loudoun 2009 U09 Female CCL","Hellwig Park #8B"
"DC Stoddert 2009 U09 Female CCL","SYC 2009 U09 Female CCL","Maryland SoccerPlex #9b"
"Ellicott City 2009 U09 Male CCL","McLean 2009 U09 Male CCL","Chapelgate Christian Academy #Back #4"
"LMVSC 2009 U09 Male CCL","Arlington 2009 U09 Male CCL","Lee District Park (LDP) #Left"
"LMVSC 2009 U09 Female CCL","Arlington 2009 U09 Female CCL","Lee District Park (LDP) #Right"
"LMVSC 2009 U09 Male CCL","Arlington 2009 U09 Male CCL","Lee District Park (LDP) #Left"
"LMVSC 2009 U09 Female CCL","Arlington 2009 U09 Female CCL","Lee District Park (LDP) #Right"
"NVSC 2009 U09 Male CCL","Loudoun 2009 U09 Male CCL","Hellwig Park #8A"
"NVSC 2009 U09 Male CCL","Loudoun 2009 U09 Male CCL","Hellwig Park #8A"
"NVSC 2009 U09 Female CCL","Loudoun 2009 U09 Female CCL","Hellwig Park #8B"
"DC Stoddert 2009 U09 Male CCL","SYC 2009 U09 Male CCL","Maryland SoccerPlex #9a"
"DC Stoddert 2009 U09 Male CCL","SYC 2009 U09 Male CCL","Ft. Stevens"
"DC Stoddert 2009 U09 Female CCL","SYC 2009 U09 Female CCL","Maryland SoccerPlex #9b"
"LMVSC 1999 U19 Male CCL","Beach FC 1999 U19 Male CCL","West Potomac High School Stadium #Stadium"
"Virginia Legacy 1999 U19 Male CCL","Loudoun 1999 U19 Male CCL","Warhill Sports Complex #Turf 6"
"Arlington 1999 U19 Male CCL","SOCA 1999 U19 Male CCL","Washington-Lee High School Stadium"
"Roanoke Star 1999 U19 Male CCL","NVSC 1999 U19 Male CCL","Countryside #Carilion"
"Fredericksburg FC 1999 U19 Male CCL","McLean 1999 U19 Male CCL","FFC Park #11"
"LMVSC 1999 U19 Female CCL","Beach FC 1999 U19 Female CCL","West Potomac High School Stadium #Stadium"
"Virginia Legacy 1999 U19 Female CCL","Loudoun 1999 U19 Female CCL","Warhill Sports Complex #Turf 5"
"Arlington 1999 U19 Female CCL","SOCA 1999 U19 Female CCL","Greenbrier Park (Yorktown HS) #Stadium"
"Roanoke Star 1999 U19 Female CCL","NVSC 1999 U19 Female CCL","Countryside #McLeod"
"LMVSC 2000 U18 Male CCL","Beach FC 2000 U18 Male CCL","West Potomac High School Stadium #Stadium"
"Virginia Legacy 2000 U18 Male CCL","Loudoun 2000 U18 Male CCL","Warhill Sports Complex #Turf 5"
"Arlington 2000 U18 Male CCL","SOCA 2000 U18 Male CCL","Washington-Lee High School Stadium"
"Fredericksburg FC 2000 U18 Male CCL","McLean 2000 U18 Male CCL","FFC Park #11"
"LMVSC 2000 U18 Female CCL","Beach FC 2000 U18 Female CCL","Lee District Park (LDP) #Turf"
"Virginia Legacy 2000 U18 Female CCL","Loudoun 2000 U18 Female CCL","Warhill Sports Complex #Turf 5"
"Arlington 2000 U18 Female CCL","SOCA 2000 U18 Female CCL","Greenbrier Park (Yorktown HS) #Stadium"
"Fredericksburg FC 2000 U18 Female CCL","McLean 2000 U18 Female CCL","FFC Park #12"
"Virginia Legacy 2001 U17 Male CCL","Loudoun 2001 U17 Male CCL","Warhill Sports Complex #Turf 5"
"Arlington 2001 U17 Male CCL","SOCA 2001 U17 Male CCL","Washington-Lee High School Stadium"
"Roanoke Star 2001 U17 Male CCL","NVSC 2001 U17 Male CCL","Countryside #Advance Auto"
"Fredericksburg FC 2001 U17 Male CCL","McLean 2001 U17 Male CCL","FFC Park #11"
"LMVSC 2001 U17 Female CCL","Beach FC 2001 U17 Female CCL","Lee District Park (LDP) #Turf"
"Virginia Legacy 2001 U17 Female CCL","Loudoun 2001 U17 Female CCL","Warhill Sports Complex #Turf 6"
"Arlington 2001 U17 Female CCL","SOCA 2001 U17 Female CCL","Greenbrier Park (Yorktown HS) #Stadium"
"Roanoke Star 2001 U17 Female CCL","NVSC 2001 U17 Female CCL","Countryside #Carilion"
"Fredericksburg FC 2001 U17 Female CCL","McLean 2001 U17 Female CCL","FFC Park #12"
"LMVSC 2002 U16 Male CCL","Beach FC 2002 U16 Male CCL","Edison High School (EHS) #Stadium"
"Virginia Legacy 2002 U16 Male CCL","Loudoun 2002 U16 Male CCL","Warhill Sports Complex #Turf 5"
"Arlington 2002 U16 Male CCL","SOCA 2002 U16 Male CCL","Long Bridge Park #3"
"Roanoke Star 2002 U16 Male CCL","NVSC 2002 U16 Male CCL","Countryside #Advance Auto"
"LMVSC 2002 U16 Female CCL","Beach FC 2002 U16 Female CCL","Lee District Park (LDP) #Turf"
"Virginia Legacy 2002 U16 Female CCL","Loudoun 2002 U16 Female CCL","Warhill Sports Complex #Turf 6"
"Arlington 2002 U16 Female CCL","SOCA 2002 U16 Female CCL","Greenbrier Park (Yorktown HS) #Stadium"
"Roanoke Star 2002 U16 Female CCL","NVSC 2002 U16 Female CCL","Countryside #McLeod"
"Fredericksburg FC 2002 U16 Female CCL","McLean 2002 U16 Female CCL","FFC Park #12"
"Fredericksburg FC 2003 U15 Male CCL","DC Stoddert 2003 U15 Male CCL","FFC Park #12"
"Ellicott City 2003 U15 Male CCL","FC Richmond 2003 U15 Male CCL","River Hill HS #Stadium Turf"
"McLean 2003 U15 Male CCL","Potomac 2003 U15 Male CCL","Spring Hill Recreation Center #2"
"FC Frederick 2003 U15 Male CCL","SYA 2003 U15 Male CCL","Middletown High School #Stadium"
"Arlington 2003 U15 Male CCL","SOCA 2003 U15 Male CCL","Long Bridge Park #3"
"LMVSC 2003 U15 Male CCL","Beach FC 2003 U15 Male CCL","Edison High School (EHS) #Lower"
"Virginia Legacy 2003 U15 Male CCL","Loudoun 2003 U15 Male CCL","Warhill Sports Complex #Turf 6"
"Fredericksburg FC 2003 U15 Female CCL","DC Stoddert 2003 U15 Female CCL","FFC Park #11"
"Ellicott City 2003 U15 Female CCL","FC Richmond 2003 U15 Female CCL","River Hill HS #Stadium Turf"
"McLean 2003 U15 Female CCL","Potomac 2003 U15 Female CCL","Spring Hill Recreation Center #5"
"FC Frederick 2003 U15 Female CCL","SYA 2003 U15 Female CCL","Urbana High School #Stadium"
"Arlington 2003 U15 Female CCL","SOCA 2003 U15 Female CCL","Long Bridge Park #4"
"LMVSC 2003 U15 Female CCL","Beach FC 2003 U15 Female CCL","Edison High School (EHS) #Stadium"
"Virginia Legacy 2003 U15 Female CCL","Loudoun 2003 U15 Female CCL","Warhill Sports Complex #Turf 6"
"Fredericksburg FC 2004 U14 Male CCL","DC Stoddert 2004 U14 Male CCL","FFC Park #13"
"Ellicott City 2004 U14 Male CCL","FC Richmond 2004 U14 Male CCL","River Hill HS #Stadium Turf"
"McLean 2004 U14 Male CCL","Potomac 2004 U14 Male CCL","Spring Hill Recreation Center #5"
"FC Frederick 2004 U14 Male CCL","SYA 2004 U14 Male CCL","Urbana High School #Stadium"
"Arlington 2004 U14 Male CCL","SOCA 2004 U14 Male CCL","Long Bridge Park #3"
"LMVSC 2004 U14 Male CCL","Beach FC 2004 U14 Male CCL","Edison High School (EHS) #Lower"
"Virginia Legacy 2004 U14 Male CCL","Loudoun 2004 U14 Male CCL","Warhill Sports Complex #Grass 8"
"Fredericksburg FC 2004 U14 Female CCL","DC Stoddert 2004 U14 Female CCL","FFC Park #13"
"McLean 2004 U14 Female CCL","Potomac 2004 U14 Female CCL","Spring Hill Recreation Center #2"
"FC Frederick 2004 U14 Female CCL","SYA 2004 U14 Female CCL","Middletown High School #Stadium"
"Arlington 2004 U14 Female CCL","SOCA 2004 U14 Female CCL","Long Bridge Park #4"
"LMVSC 2004 U14 Female CCL","Beach FC 2004 U14 Female CCL","Edison High School (EHS) #Lower"
"Virginia Legacy 2004 U14 Female CCL","Loudoun 2004 U14 Female CCL","Warhill Sports Complex #Grass 8"
"Fredericksburg FC 2005 U13 Male CCL","DC Stoddert 2005 U13 Male CCL","FFC Park #13"
"Ellicott City 2005 U13 Male CCL","FC Richmond 2005 U13 Male CCL","River Hill HS #Stadium Turf"
"McLean 2005 U13 Male CCL","Potomac 2005 U13 Male CCL","Lewinsville Park #2"
"FC Frederick 2005 U13 Male CCL","SYA 2005 U13 Male CCL","Urbana High School #Stadium"
"Arlington 2005 U13 Male CCL","SOCA 2005 U13 Male CCL","Long Bridge Park #3"
"LMVSC 2005 U13 Male CCL","Beach FC 2005 U13 Male CCL","Edison High School (EHS) #Stadium"
"Virginia Legacy 2005 U13 Male CCL","Loudoun 2005 U13 Male CCL","Warhill Sports Complex #Grass 8"
"Fredericksburg FC 2005 U13 Female CCL","DC Stoddert 2005 U13 Female CCL","FFC Park #13"
"Ellicott City 2005 U13 Female CCL","FC Richmond 2005 U13 Female CCL","River Hill HS #Stadium Turf"
"McLean 2005 U13 Female CCL","Potomac 2005 U13 Female CCL","Spring Hill Recreation Center #2"
"FC Frederick 2005 U13 Female CCL","SYA 2005 U13 Female CCL","Urbana High School #Stadium"
"Arlington 2005 U13 Female CCL","SOCA 2005 U13 Female CCL","Long Bridge Park #4"
"LMVSC 2005 U13 Female CCL","Beach FC 2005 U13 Female CCL","Edison High School (EHS) #Stadium"
"Virginia Legacy 2005 U13 Female CCL","Loudoun 2005 U13 Female CCL","Warhill Sports Complex #Grass 8"
"Fredericksburg FC 2006 U12 Male CCL","DC Stoddert 2006 U12 Male CCL","FFC Park #15a"
"Ellicott City 2006 U12 Male CCL","FC Richmond 2006 U12 Male CCL","Glenelg Country School #2"
"McLean 2006 U12 Male CCL","Potomac 2006 U12 Male CCL","Spring Hill Recreation Center #3"
"FC Frederick 2006 U12 Male CCL","SYA 2006 U12 Male CCL","Urbana High School #Aux"
"Arlington 2006 U12 Male CCL","SOCA 2006 U12 Male CCL","Virginia Highlands #1"
"LMVSC 2006 U12 Male CCL","Beach FC 2006 U12 Male CCL","Edison High School (EHS) #Lower Left"
"Virginia Legacy 2006 U12 Male CCL","Loudoun 2006 U12 Male CCL","Warhill Sports Complex #Grass 4"
"Fredericksburg FC 2006 U12 Female CCL","DC Stoddert 2006 U12 Female CCL","FFC Park #15b"
"Ellicott City 2006 U12 Female CCL","FC Richmond 2006 U12 Female CCL","Glenelg Country School #2"
"McLean 2006 U12 Female CCL","Potomac 2006 U12 Female CCL","Spring Hill Recreation Center #3"
"FC Frederick 2006 U12 Female CCL","SYA 2006 U12 Female CCL","Urbana High School #Aux"
"Arlington 2006 U12 Female CCL","SOCA 2006 U12 Female CCL","Virginia Highlands #1"
"LMVSC 2006 U12 Female CCL","Beach FC 2006 U12 Female CCL","Edison High School (EHS) #Lower Right"
"Virginia Legacy 2006 U12 Female CCL","Loudoun 2006 U12 Female CCL","Warhill Sports Complex #Grass 4"
"Fredericksburg FC 2007 U11 Male CCL","DC Stoddert 2007 U11 Male CCL","FFC Park #14a"
"Ellicott City 2007 U11 Male CCL","FC Richmond 2007 U11 Male CCL","Glenelg Country School #2"
"McLean 2007 U11 Male CCL","Potomac 2007 U11 Male CCL","Spring Hill Recreation Center #3"
"FC Frederick 2007 U11 Male CCL","SYA 2007 U11 Male CCL","Urbana High School #Aux"
"Arlington 2007 U11 Male CCL","SOCA 2007 U11 Male CCL","Virginia Highlands #1"
"LMVSC 2007 U11 Male CCL","Beach FC 2007 U11 Male CCL","Edison High School (EHS) #Lower Left"
"Virginia Legacy 2007 U11 Male CCL","Loudoun 2007 U11 Male CCL","Warhill Sports Complex #Grass 4"
"Fredericksburg FC 2007 U11 Female CCL","DC Stoddert 2007 U11 Female CCL","FFC Park #14b"
"McLean 2007 U11 Female CCL","Potomac 2007 U11 Female CCL","Spring Hill Recreation Center #3"
"FC Frederick 2007 U11 Female CCL","SYA 2007 U11 Female CCL","Urbana High School #Aux"
"Arlington 2007 U11 Female CCL","SOCA 2007 U11 Female CCL","Virginia Highlands #1"
"LMVSC 2007 U11 Female CCL","Beach FC 2007 U11 Female CCL","Edison High School (EHS) #Lower Right"
"Virginia Legacy 2007 U11 Female CCL","Loudoun 2007 U11 Female CCL","Warhill Sports Complex #Grass 4"
"DC Stoddert 2008 U10 Male CCL","Arlington 2008 U10 Male CCL","Maryland SoccerPlex #9a"
"SYC 2008 U10 Male CCL","Loudoun 2008 U10 Male CCL","Hooes Road Park #2b"
"Potomac 2008 U10 Male CCL","LMVSC 2008 U10 Male CCL","Muldoon’s Farm #6"
"Ellicott City 2008 U10 Male CCL","NVSC 2008 U10 Male CCL","Chapelgate Christian Academy #Stadium"
"Potomac 2008 U10 Female CCL","LMVSC 2008 U10 Female CCL","Muldoon’s Farm #6"
"DC Stoddert 2008 U10 Female CCL","Arlington 2008 U10 Female CCL","Maryland SoccerPlex #9b"
"SYC 2008 U10 Female CCL","Loudoun 2008 U10 Female CCL","Hooes Road Park #4b"
"Potomac 2008 U10 Female CCL","LMVSC 2008 U10 Female CCL","Muldoon’s Farm #6"
"Ellicott City 2008 U10 Female CCL","NVSC 2008 U10 Female CCL","Chapelgate Christian Academy #Stadium"
"SYC 2008 U10 Male CCL","Loudoun 2008 U10 Male CCL","Hooes Road Park #2b"
"SYC 2008 U10 Male CCL","Loudoun 2008 U10 Male CCL","Hooes Road Park #2b"
"SYC 2008 U10 Female CCL","Loudoun 2008 U10 Female CCL","Hooes Road Park #4b"
"SYC 2008 U10 Female CCL","Loudoun 2008 U10 Female CCL","Hooes Road Park #4b"
"Potomac 2008 U10 Male CCL","LMVSC 2008 U10 Male CCL","Muldoon’s Farm #8"
"Ellicott City 2008 U10 Male CCL","NVSC 2008 U10 Male CCL","Chapelgate Christian Academy #Back #4"
"DC Stoddert 2008 U10 Male CCL","Arlington 2008 U10 Male CCL","Maryland SoccerPlex #9a"
"DC Stoddert 2008 U10 Male CCL","Arlington 2008 U10 Male CCL","Palisades #1"
"DC Stoddert 2008 U10 Female CCL","Arlington 2008 U10 Female CCL","Maryland SoccerPlex #9b"
"DC Stoddert 2008 U10 Female CCL","Arlington 2008 U10 Female CCL","Palisades #1"
"Potomac 2008 U10 Male CCL","LMVSC 2008 U10 Male CCL","Muldoon’s Farm #8"
"DC Stoddert 2009 U09 Male CCL","Arlington 2009 U09 Male CCL","Maryland SoccerPlex #9a"
"SYC 2009 U09 Male CCL","Loudoun 2009 U09 Male CCL","Hooes Road Park #2a"
"Potomac 2009 U09 Male CCL","LMVSC 2009 U09 Male CCL","Muldoon’s Farm #8"
"Ellicott City 2009 U09 Male CCL","NVSC 2009 U09 Male CCL","Chapelgate Christian Academy #Stadium"
"DC Stoddert 2009 U09 Female CCL","Arlington 2009 U09 Female CCL","Maryland SoccerPlex #9b"
"SYC 2009 U09 Female CCL","Loudoun 2009 U09 Female CCL","Hooes Road Park #4a"
"SYC 2009 U09 Male CCL","Loudoun 2009 U09 Male CCL","Hooes Road Park #2a"
"SYC 2009 U09 Male CCL","Loudoun 2009 U09 Male CCL","Hooes Road Park #2a"
"SYC 2009 U09 Female CCL","Loudoun 2009 U09 Female CCL","Hooes Road Park #4a"
"SYC 2009 U09 Female CCL","Loudoun 2009 U09 Female CCL","Hooes Road Park #4a"
"Potomac 2009 U09 Male CCL","LMVSC 2009 U09 Male CCL","Muldoon’s Farm #8"
"Potomac 2009 U09 Female CCL","LMVSC 2009 U09 Female CCL","Muldoon’s Farm #6"
"Potomac 2009 U09 Female CCL","LMVSC 2009 U09 Female CCL","Muldoon’s Farm #6"
"Ellicott City 2009 U09 Male CCL","NVSC 2009 U09 Male CCL","Chapelgate Christian Academy #Back #4"
"DC Stoddert 2009 U09 Male CCL","Arlington 2009 U09 Male CCL","Maryland SoccerPlex #9a"
"DC Stoddert 2009 U09 Male CCL","Arlington 2009 U09 Male CCL","Palisades #1"
"DC Stoddert 2009 U09 Female CCL","Arlington 2009 U09 Female CCL","Maryland SoccerPlex #9b"
"FC Frederick 2003 U15 Male CCL","SYC 2003 U15 Male CCL","Middletown High School #Stadium"
"FC Frederick 2004 U14 Male CCL","SYC 2004 U14 Male CCL","Middletown High School #Stadium"
"FC Frederick 2004 U14 Female CCL","SYC 2004 U14 Female CCL","Middletown High School #Stadium"
"FC Frederick 2005 U13 Male CCL","SYC 2005 U13 Male CCL","Middletown High School #Stadium"
"FC Frederick 2005 U13 Female CCL","SYC 2005 U13 Female CCL","Middletown High School #Stadium"
"FC Frederick 2006 U12 Male CCL","SYC 2006 U12 Male CCL","Saint John’s Catholic Prep #2"
"FC Frederick 2006 U12 Female CCL","SYC 2006 U12 Female CCL","Saint John’s Catholic Prep #2"
"FC Frederick 2007 U11 Male CCL","SYC 2007 U11 Male CCL","Saint John’s Catholic Prep #2"
"FC Frederick 2007 U11 Female CCL","SYC 2007 U11 Female CCL","Saint John’s Catholic Prep #2"
"Ellicott City 2008 U10 Female CCL","Potomac 2008 U10 Female CCL","Linway #Field B"
"McLean 2008 U10 Female CCL","Potomac 2008 U10 Female CCL","Linway #B"
"McLean 2008 U10 Female CCL","Potomac 2008 U10 Female CCL","Linway #B"
"Potomac 2008 U10 Male CCL","McLean 2008 U10 Male CCL","Muldoon’s Farm #6"
"Potomac 2008 U10 Male CCL","McLean 2008 U10 Male CCL","Muldoon’s Farm #6"
"Potomac 2008 U10 Male CCL","McLean 2008 U10 Male CCL","Muldoon’s Farm #6"
"LMVSC 2008 U10 Female CCL","Fredericksburg FC 2008 U10 Female CCL","FFC Park #15a"
"Ellicott City 2008 U10 Female CCL","FCSC United 2008 U10 Female CCL","FFC Park #15b"
"LMVSC 2008 U10 Female CCL","Ellicott City 2008 U10 Female CCL","FFC Park #15a"
"Fredericksburg FC 2008 U10 Female CCL","FCSC United 2008 U10 Female CCL","FFC Park #15b"
"LMVSC 2008 U10 Female CCL","Ellicott City 2008 U10 Female CCL","FFC Park #15a"
"LMVSC 2008 U10 Female CCL","Fredericksburg FC 2008 U10 Female CCL","FFC Park #15b"
"LMVSC 2008 U10 Female CCL","LMVSC 2008 U10 Female CCL","FFC Park #15a"
"LMVSC 2008 U10 Female CCL","FCSC United 2008 U10 Female CCL","FFC Park #15b"
"LMVSC 2008 U10 Male CCL","FCSC United 2008 U10 Male CCL","FFC Park #15a"
"Fredericksburg FC 2008 U10 Male CCL","FCSC United 2008 U10 Male CCL","FFC Park #15b"
"LMVSC 2008 U10 Male CCL","Fredericksburg FC 2008 U10 Male CCL","FFC Park #15a"
"LMVSC 2008 U10 Male CCL","Fredericksburg FC 2008 U10 Male CCL","FFC Park #15a"
"Ellicott City 2008 U10 Male CCL","FCSC United 2008 U10 Male CCL","FFC Park #15b"
"LMVSC 2008 U10 Male CCL","Ellicott City 2008 U10 Male CCL","FFC Park #15a"
"Fredericksburg FC 2008 U10 Male CCL","FCSC United 2008 U10 Male CCL","FFC Park #15b"
"Fredericksburg FC 2008 U10 Male CCL","FCSC United 2008 U10 Male CCL","FFC Park #15a"
"LMVSC 2008 U10 Male CCL","Ellicott City 2008 U10 Male CCL","FFC Park #15b"
"LMVSC 2008 U10 Male CCL","FCSC United 2008 U10 Male CCL","FFC Park #15a"
"Fredericksburg FC 2008 U10 Male CCL","Ellicott City 2008 U10 Male CCL","FFC Park #15b"
"McLean 2009 U09 Female CCL","Potomac 2009 U09 Female CCL","Linway #A"
"McLean 2009 U09 Female CCL","Potomac 2009 U09 Female CCL","Linway #A"
"Potomac 2009 U09 Male CCL","McLean 2009 U09 Male CCL","Muldoon’s Farm #6"
"Potomac 2009 U09 Male CCL","McLean 2009 U09 Male CCL","Muldoon’s Farm #6"
"LMVSC 2009 U09 Male CCL","Ellicott City 2009 U09 Male CCL","FFC Park #14a"
"LMVSC 2009 U09 Male CCL","Ellicott City 2009 U09 Male CCL","FFC Park #14b"
"Fredericksburg FC 2009 U09 Male CCL","Ellicott City 2009 U09 Male CCL","FFC Park #14a"
"Fredericksburg FC 2009 U09 Male CCL","Ellicott City 2009 U09 Male CCL","FFC Park #14b"
"Fredericksburg FC 2009 U09 Female CCL","LMVSC 2009 U09 Female CCL","FFC Park #14a"
"Potomac 1999 U19 Male CCL","Arlington 1999 U19 Male CCL","Maryland SoccerPlex #4"
"DC Stoddert 1999 U19 Male CCL","LMVSC 1999 U19 Male CCL","Maryland SoccerPlex #3"
"Fredericksburg FC 1999 U19 Male CCL","NVSC 1999 U19 Male CCL","FFC Park #12"
"FC Richmond 1999 U19 Male CCL","Virginia Legacy 1999 U19 Male CCL","Huguenot Park #3"
"SYA 1999 U19 Male CCL","Roanoke Star 1999 U19 Male CCL","Centerville High School #Practice - Turf"
"McLean 1999 U19 Male CCL","SOCA 1999 U19 Male CCL","Lewinsville Park #2"
"DC Stoddert 1999 U19 Female CCL","LMVSC 1999 U19 Female CCL","South County Middle School"
"McLean 1999 U19 Female CCL","SOCA 1999 U19 Female CCL","Linway"
"Potomac 2000 U18 Male CCL","Arlington 2000 U18 Male CCL","Maryland SoccerPlex #4"
"DC Stoddert 2000 U18 Male CCL","LMVSC 2000 U18 Male CCL","Maryland SoccerPlex #7"
"Fredericksburg FC 2000 U18 Male CCL","NVSC 2000 U18 Male CCL","FFC Park #12"
"Potomac 2000 U18 Female CCL","Arlington 2000 U18 Female CCL","Maryland SoccerPlex #5"
"DC Stoddert 2000 U18 Female CCL","LMVSC 2000 U18 Female CCL","Maryland SoccerPlex #7"
"Fredericksburg FC 2000 U18 Female CCL","NVSC 2000 U18 Female CCL","FFC Park #11"
"FC Richmond 2000 U18 Female CCL","Virginia Legacy 2000 U18 Female CCL","Huguenot Park #3"
"SYA 2000 U18 Female CCL","Roanoke Star 2000 U18 Female CCL","Centreville High School #Stadium"
"McLean 2000 U18 Female CCL","SOCA 2000 U18 Female CCL","Lewinsville Park #2"
"Potomac 2001 U17 Male CCL","Arlington 2001 U17 Male CCL","Maryland SoccerPlex #5"
"DC Stoddert 2001 U17 Male CCL","LMVSC 2001 U17 Male CCL","Maryland SoccerPlex #3"
"Fredericksburg FC 2001 U17 Male CCL","NVSC 2001 U17 Male CCL","FFC Park #12"
"FC Richmond 2001 U17 Male CCL","Virginia Legacy 2001 U17 Male CCL","Huguenot Park #3"
"SYA 2001 U17 Male CCL","Roanoke Star 2001 U17 Male CCL","Centerville High School #Stadium"
"Beach FC 2001 U17 Male CCL","Ellicott City 2001 U17 Male CCL","Hampton Roads Soccer Complex #6"
"McLean 2001 U17 Male CCL","SOCA 2001 U17 Male CCL","Spring Hill Recreation Center #5"
"Potomac 2001 U17 Female CCL","Arlington 2001 U17 Female CCL","Maryland SoccerPlex #6"
"DC Stoddert 2001 U17 Female CCL","LMVSC 2001 U17 Female CCL","Jelleff"
"Fredericksburg FC 2001 U17 Female CCL","NVSC 2001 U17 Female CCL","FFC Park #11"
"FC Richmond 2001 U17 Female CCL","Virginia Legacy 2001 U17 Female CCL","Huguenot Park #3"
"SYA 2001 U17 Female CCL","Roanoke Star 2001 U17 Female CCL","Centerville High School #Practice - Turf"
"Beach FC 2001 U17 Female CCL","Ellicott City 2001 U17 Female CCL","Hampton Roads Soccer Complex #9"
"McLean 2001 U17 Female CCL","SOCA 2001 U17 Female CCL","Lewinsville Park #3"
"Potomac 2002 U16 Male CCL","Arlington 2002 U16 Male CCL","Maryland SoccerPlex #5"
"DC Stoddert 2002 U16 Male CCL","LMVSC 2002 U16 Male CCL","Maryland SoccerPlex #3"
"FC Richmond 2002 U16 Male CCL","Virginia Legacy 2002 U16 Male CCL","Huguenot Park #2"
"SYA 2002 U16 Male CCL","Roanoke Star 2002 U16 Male CCL","Centerville High School #Practice - Turf"
"McLean 2002 U16 Male CCL","SOCA 2002 U16 Male CCL","Spring Hill Recreation Center #5"
"Potomac 2002 U16 Female CCL","Arlington 2002 U16 Female CCL","Maryland SoccerPlex #5"
"DC Stoddert 2002 U16 Female CCL","LMVSC 2002 U16 Female CCL","Maryland SoccerPlex #3"
"Fredericksburg FC 2002 U16 Female CCL","NVSC 2002 U16 Female CCL","FFC Park #11"
"FC Richmond 2002 U16 Female CCL","Virginia Legacy 2002 U16 Female CCL","Huguenot Park #2"
"SYA 2002 U16 Female CCL","Roanoke Star 2002 U16 Female CCL","Centerville High School #Stadium"
"Beach FC 2002 U16 Female CCL","Ellicott City 2002 U16 Female CCL","Hampton Roads Soccer Complex #9"
"McLean 2002 U16 Female CCL","SOCA 2002 U16 Female CCL","Lewinsville Park #3"
"Potomac 2003 U15 Male CCL","Arlington 2003 U15 Male CCL","Maryland SoccerPlex #5"
"DC Stoddert 2003 U15 Male CCL","LMVSC 2003 U15 Male CCL","Maryland SoccerPlex #4"
"Fredericksburg FC 2003 U15 Male CCL","NVSC 2003 U15 Male CCL","FFC Park #12"
"FC Richmond 2003 U15 Male CCL","Virginia Legacy 2003 U15 Male CCL","Huguenot Park #2"
"SYA 2003 U15 Male CCL","Roanoke Star 2003 U15 Male CCL","Centerville High School #Practice - Turf"
"Beach FC 2003 U15 Male CCL","Ellicott City 2003 U15 Male CCL","Hampton Roads Soccer Complex #9"
"McLean 2003 U15 Male CCL","SOCA 2003 U15 Male CCL","Lewinsville Park #3"
"Potomac 2003 U15 Female CCL","Arlington 2003 U15 Female CCL","Maryland SoccerPlex #6"
"DC Stoddert 2003 U15 Female CCL","LMVSC 2003 U15 Female CCL","Maryland SoccerPlex #4"
"Fredericksburg FC 2003 U15 Female CCL","NVSC 2003 U15 Female CCL","FFC Park #11"
"FC Richmond 2003 U15 Female CCL","Virginia Legacy 2003 U15 Female CCL","Huguenot Park #2"
"SYA 2003 U15 Female CCL","Roanoke Star 2003 U15 Female CCL","Centerville High School #Stadium"
"Beach FC 2003 U15 Female CCL","Ellicott City 2003 U15 Female CCL","Hampton Roads Soccer Complex #6"
"McLean 2003 U15 Female CCL","SOCA 2003 U15 Female CCL","Spring Hill Recreation Center #5"
"Potomac 2004 U14 Male CCL","Arlington 2004 U14 Male CCL","Maryland SoccerPlex #6"
"DC Stoddert 2004 U14 Male CCL","LMVSC 2004 U14 Male CCL","Maryland SoccerPlex #2"
"Fredericksburg FC 2004 U14 Male CCL","NVSC 2004 U14 Male CCL","FFC Park #13"
"FC Richmond 2004 U14 Male CCL","Virginia Legacy 2004 U14 Male CCL","Huguenot Park #1"
"SYA 2004 U14 Male CCL","Roanoke Star 2004 U14 Male CCL","EC Lawrence Park #3"
"Beach FC 2004 U14 Male CCL","Ellicott City 2004 U14 Male CCL","Hampton Roads Soccer Complex #7"
"McLean 2004 U14 Male CCL","SOCA 2004 U14 Male CCL","Spring Hill Recreation Center #2"
"Potomac 2004 U14 Female CCL","Arlington 2004 U14 Female CCL","Maryland SoccerPlex #6"
"DC Stoddert 2004 U14 Female CCL","LMVSC 2004 U14 Female CCL","Maryland SoccerPlex #4"
"Fredericksburg FC 2004 U14 Female CCL","NVSC 2004 U14 Female CCL","FFC Park #13"
"FC Richmond 2004 U14 Female CCL","Virginia Legacy 2004 U14 Female CCL","Huguenot Park #1"
"SYA 2004 U14 Female CCL","Roanoke Star 2004 U14 Female CCL","EC Lawrence Park #3"
"McLean 2004 U14 Female CCL","SOCA 2004 U14 Female CCL","Spring Hill Recreation Center #2"
"Potomac 2005 U13 Male CCL","Arlington 2005 U13 Male CCL","Maryland SoccerPlex #6"
"DC Stoddert 2005 U13 Male CCL","LMVSC 2005 U13 Male CCL","Maryland SoccerPlex #2"
"Fredericksburg FC 2005 U13 Male CCL","NVSC 2005 U13 Male CCL","FFC Park #13"
"FC Richmond 2005 U13 Male CCL","Virginia Legacy 2005 U13 Male CCL","Huguenot Park #1"
"SYA 2005 U13 Male CCL","Roanoke Star 2005 U13 Male CCL","EC Lawrence Park #3"
"Beach FC 2005 U13 Male CCL","Ellicott City 2005 U13 Male CCL","Hampton Roads Soccer Complex #8"
"McLean 2005 U13 Male CCL","SOCA 2005 U13 Male CCL","Spring Hill Recreation Center #2"
