"Home","Away","Field","Age.Group","Gender"
"HILLSBOROUGH 01B RAIDERS RED U17 Boys EDP","MONMOUTH UNITED SC STRIKERS U17 Boys EDP","Hillsborough SC - Country Classics #1","U17","Boys"
"A3 HAMMERS U17 Boys EDP","AC CUGINI ROMA 01 U17 Boys EDP","Bell Branch Park A","U17","Boys"
"OCEAN TOWNSHIP UNITED SA 01/02 ELITE WHITE U17 Boys EDP","MONMOUTH UNITED SC STRIKERS U17 Boys EDP","Ocean Twp United","U17","Boys"
"A3 UNITED 2001 U17 Boys EDP","NLS AJAX 01 U17 Boys EDP","Southern HS #1","U17","Boys"
"SWSA CYCLONES U17 Boys EDP","DONEGAL YOUTH SOCCER THUNDER '01 U17 Boys EDP","Unassigned","U17","Boys"
"A3 HAMMERS U17 Boys EDP","DEMATHA DMSA '01 ELITE U17 Boys EDP","Bell Branch Park A","U17","Boys"
"TOCA JUNIORS FC HUSKIES U17 Boys EDP","SAC PREMIER BLUE 2001B U17 Boys EDP","St. Andrews Episcopal High School Turf","U17","Boys"
"MONMOUTH UNITED SC STRIKERS U17 Boys EDP","MT OLIVE SC PREMIER BLACK 01 U17 Boys EDP","900 Leonardville Rd #1","U17","Boys"
"DEMATHA DMSA '01 ELITE U17 Boys EDP","AC CUGINI ROMA 01 U17 Boys EDP","Elizabeth Seton HS #1","U17","Boys"
"LEVITTOWN GUNNERS FC U17 Boys EDP","AMERICAS UNITED NAPOLI U17 Boys EDP","Division Ave HS (6) #6","U17","Boys"
"MET OVAL 2001B U17 Boys EDP","WESTCHESTER FLAMES 01 U17 Boys EDP","Metropolitan Oval","U17","Boys"
"BALTIMORE CELTIC SC 2001 DONATELLI U17 Boys EDP","A3 HAMMERS U17 Boys EDP","Garrison Forest School Turf","U17","Boys"
"MARYLAND RUSH NERO 01 U17 Boys EDP","NLS AJAX 01 U17 Boys EDP","Annapolis HS Stadium","U17","Boys"
"BRAUSA UNITED FUTEBOL BUFC BLUE 01 U17 Boys EDP","A3 UNITED 2001 U17 Boys EDP","Concordia Prep School Turf","U17","Boys"
"CAPITAL FC 01/02B RED (UNITED) U17 Boys EDP","TOCA JUNIORS FC HUSKIES U17 Boys EDP","Randall Rec Center","U17","Boys"
"NLS AJAX 01 U17 Boys EDP","PIPELINE SC BLACK U17 Boys EDP","Latrobe Banner Field","U17","Boys"
"BRAUSA UNITED FUTEBOL BUFC BLUE 01 U17 Boys EDP","BALTIMORE BAYS COLTS U17 Boys EDP","Concordia Prep School Turf","U17","Boys"
"PIPELINE SC RED U17 Boys EDP","MRM RUSH NERO U17 Boys EDP","Baltimore PolyTech HS Turf","U17","Boys"
"DAVIDSONVILLE ATHLETIC GATORS 2000 GREEN U18 Boys EDP","BRAUSA UNITED FUTEBOL BLUE 00 U18 Boys EDP","Concordia Prep Turf Field 01","U18","Boys"
"FCUSA MARYLAND BLACK 00 U18 Boys EDP","PIPELINE SC PRE-ACADEMY U18 Boys EDP","Baltimore PolyTech HS Turf","U18","Boys"
"PIPELINE SC BLACK U18 Boys EDP","LIVERPOOL FCIA WESTERN MARYLAND LIVERPOOL FCIA WMD 2000 BOYS U18 Boys EDP","Calvert Hall HS Stadium","U18","Boys"
"NLS AJAX 00 U18 Boys EDP","BRAUSA UNITED FUTEBOL BLUE 00 U18 Boys EDP","Concordia Prep Turf Field 01","U18","Boys"
"FCUSA MARYLAND BLACK 00 U18 Boys EDP","BRAUSA UNITED FUTEBOL BLUE 00 U18 Boys EDP","Garrison Forest School Turf","U18","Boys"
"PIPELINE SC PRE-ACADEMY U18 Boys EDP","NLS AJAX 00 U18 Boys EDP","Baltimore PolyTech HS Turf","U18","Boys"
"FORT WASHINGTON FC UNITED U19 Boys EDP","CAPITAL FC 99B RED (DIPLOMATS) U19 Boys EDP","Unassigned","U19","Boys"
"MT OLIVE SC PREMIER RED U19 Boys EDP","GERMAN AMERICAN KICKERS AZZURRI U19 Boys EDP","Unassigned","U19","Boys"
"YMS PREMIER CELTIC 00 U19 Boys EDP","SOMERSET COUNTY FC PIT 00B U19 Boys EDP","Macclesfield Park D","U19","Boys"
"WESTCHESTER FLAMES 2000B U19 Boys EDP","DUSC B1999 BLUE U19 Boys EDP","City Park Skidelsk","U19","Boys"
"GERMAN AMERICAN KICKERS AZZURRI U19 Boys EDP","MANALAPAN HEAT U19 Boys EDP","Unassigned","U19","Boys"
"MONMOUTH UNITED SC KNIGHTS U19 Boys EDP","PISCATAWAY SC LAZIO U19 Boys EDP","Unassigned","U19","Boys"
"ELIZABETH YSC GUNNERS U19 Boys EDP","VALENCIA CF ACADEMY NY 2000 BLACK U19 Boys EDP","Mattano Park","U19","Boys"
"WESTCHESTER FLAMES 2000B U19 Boys EDP","FA EURO NEW YORK 2000 U19 Boys EDP","City Park Skidelsk","U19","Boys"
"CAPITAL FC 99B RED (DIPLOMATS) U19 Boys EDP","PACHUCA FC USA PACHUCA UFC '99 U19 Boys EDP","Randall Junior High School #1","U19","Boys"
"SEVERNA PARK REIGN U19 Boys EDP","FORT WASHINGTON FC UNITED U19 Boys EDP","Kinder Park Lower Field 01","U19","Boys"
"DUSC B2000 ORANGE U19 Boys EDP","PISCATAWAY SC LAZIO U19 Boys EDP","Pier 40 Court Yard East","U19","Boys"
"SOMERSET COUNTY FC PIT 00B U19 Boys EDP","DUSC B2000 ORANGE U19 Boys EDP","Unassigned","U19","Boys"
"CHERRY HILL FC PREMIER VIPERS 99 U19 Boys EDP","YMS PREMIER CELTIC 00 U19 Boys EDP","Decou Field Complex #1","U19","Boys"
"DUSC B1999 BLUE U19 Boys EDP","SOMERSET COUNTY FC PIT 00B U19 Boys EDP","Pier 40 Court Yard East","U19","Boys"
"PRINCETON SA PREMIER ELITE 07 NORTH U11 Girls EDP","TORPEDOES SC TORPEDOES U11 Girls EDP","General Van Fleet Field #1","U11","Girls"
"MARLBORO SA 2007 CHAOS BLUE U11 Girls EDP","CEDAR STARS ACADEMY MONMOUTH G-2007 WHITE U11 Girls EDP","Vanderburg #9","U11","Girls"
"OLD BRIDGE GIRLS SOCCER IMPACT U11 Girls EDP","FC SPORTIKA PRE-ACADEMY 2006G U11 Girls EDP","Higgins Field","U11","Girls"
"STA 2007G U11 Girls EDP","FREEHOLD SL GUNNERS U11 Girls EDP","Central Park 3A","U11","Girls"
"HEREFORD HOTSPUR U11 Girls EDP","MD RUSH MONTGOMERY ACADEMY COYOTES GRAY â07G U11 Girls EDP","Genesee Valley #2","U11","Girls"
"NEW YORK SURF G07 ACADEMY LI U11 Girls EDP","STA 2007G NPL U11 Girls EDP","East Woods School Upper #1","U11","Girls"
"PDA SHORE RIPTIDE U11 Girls EDP","PDA HEAT U11 Girls EDP","Ocean County College (OCC) SS","U11","Girls"
"CONTINENTAL FC BARCA '07F U11 Girls EDP","PENN FUSION SA PREACADEMY 2007 (BISSETT) U11 Girls EDP","United Sports #05","U11","Girls"
"FC EUROPA 07' ELITE U11 Girls EDP","WEST-MONT UNITED SA UNITED 2007 U11 Girls EDP","CEDAR HOLLOW","U11","Girls"
"BALTIMORE CELTIC SC FURY 2007 U11 Girls EDP","MD RUSH MONTGOMERY ACADEMY COYOTES BLUE '07G U11 Girls EDP","CCBC Catonsville","U11","Girls"
"HEREFORD HOTSPUR U11 Girls EDP","LTSC 2007 (PURPLE) U11 Girls EDP","Genesee Valley #2","U11","Girls"
"SABA NYC G07 U11 Girls EDP","NEW YORK SC ELITE G07 EDP U11 Girls EDP","Aviator Sports Complex #2","U11","Girls"
"ALLEYCATS ACADEMY RED 2007G U11 Girls EDP","NJ CRUSH FC SPARKS U11 Girls EDP","Afrim's Bethlehem Soccer Complex","U11","Girls"
"FREEHOLD SL GUNNERS U11 Girls EDP","NEW JERSEY RUSH 07 GIRLS BLUE U11 Girls EDP","Jackson Mills JM5","U11","Girls"
"CALVERT CSA FLAMES 07G U11 Girls EDP","BAYSHORE SC BLAZE U11 Girls EDP","BG&E Field #01","U11","Girls"
"OLD LINE FC 07 PRIDE U11 Girls EDP","SEVERNA PARK PREMIER GREEN U11 Girls EDP","Churchville Rec Center Field 06","U11","Girls"
"MONROE TOWNSHIP YS STRIKERS U11 Girls EDP","PDA LIVERPOOL U11 Girls EDP","Berwick Soccer Complex #3","U11","Girls"
"PREMIER SC NAVY 07G U11 Girls EDP","PENN LEGACY 07 BLACK F U11 Girls EDP","Notre Dame Prep School #1","U11","Girls"
"KEYSTONE ATHLETIC SC KEYSTONE 07 GIRLS U11 Girls EDP","WEST MORRIS SC PREMIER 07G U11 Girls EDP","Keystone Small-Sided #4","U11","Girls"
"HARLEYSVILLE FC RANGERS '07 U11 Girls EDP","DELAWARE UNION DE UNION GIRLS 2007 U11 Girls EDP","Alderfer A2","U11","Girls"
"BALTIMORE UNION 07 U11 Girls EDP","MD RUSH MONTGOMERY ACADEMY COYOTES GRAY â07G U11 Girls EDP","Cowenton Park Field 01","U11","Girls"
"STA 2007G NPL U11 Girls EDP","PRINCETON SA PREMIER ELITE 07 NORTH U11 Girls EDP","Central Park 3A","U11","Girls"
"PHILADELPHIA SC COPPA 07 U11 Girls EDP","FC EUROPA 07' ELITE U11 Girls EDP","PSC/Agusta A6","U11","Girls"
"PHILADELPHIA UKRAINIAN NATIONALS 07 OLYMPYK BLACK U11 Girls EDP","WESTERN LEHIGH UNITED STORM U11 Girls EDP","Ukrainian Nationals Sports Complex 6A","U11","Girls"
"MD RUSH MONTGOMERY ACADEMY COYOTES BLUE '07G U11 Girls EDP","BALTIMORE UNION ELITE 07G U11 Girls EDP","Maryland SoccerPlex 7B","U11","Girls"
"HULMEVILLE SC COMETS U11 Girls EDP","PDA DASH U11 Girls EDP","Grace Episcopal Church Field","U11","Girls"
"NJ WILDCATS F.C. STRIKERS U11 Girls EDP","MARLBORO SA 2007 CHAOS BLUE U11 Girls EDP","Manahassett Creek Park #1","U11","Girls"
"OLD BRIDGE GIRLS SOCCER IMPACT U11 Girls EDP","MONMOUTH UNITED SC BLAZE U11 Girls EDP","Higgins Field","U11","Girls"
"WEST MORRIS SC PREMIER 07G U11 Girls EDP","MATCH FIT MONTCLAIR UNITED 2007 GIRLS U11 Girls EDP","Ralston Lower #1","U11","Girls"
"PDA SHORE SURGE U11 Girls EDP","NEW JERSEY RUSH 07 GIRLS BLUE U11 Girls EDP","Oak Park SS OP8","U11","Girls"
"PDA SHORE RIPTIDE U11 Girls EDP","SJEB SANTOS U11 Girls EDP","Ocean County College (OCC) SS","U11","Girls"
"SAC PREMIER BLUE 07 U11 Girls EDP","PIPELINE SC 2007G BLACK U11 Girls EDP","Covenant Park Field 8B","U11","Girls"
"LTSC 2007 (PURPLE) U11 Girls EDP","BALTIMORE CELTIC SC FURY 2007 U11 Girls EDP","Valley Fields North","U11","Girls"
"NEW YORK SC ELITE G07 EDP U11 Girls EDP","ALLEYCATS ACADEMY RED 2007G U11 Girls EDP","Hackley School-- Benedict Field","U11","Girls"
"WORLD CLASS FC WCFC CHARGERS-WHT U11 Girls EDP","SABA NYC G07 U11 Girls EDP","World Class FC (NY)","U11","Girls"
"FREEHOLD SL GUNNERS U11 Girls EDP","CENTERCOURT FC 07G GREEN U11 Girls EDP","Jackson Mills JM3","U11","Girls"
"CEDAR STARS ACADEMY STATEN ISLAND 2007 PRIDE U11 Girls EDP","FC COPA ACADEMY G07 BLACK U11 Girls EDP","Owl Hollow Field #2","U11","Girls"
"SEVERNA PARK PREMIER GREEN U11 Girls EDP","BETHESDA SC ACADEMY WHITE 07 U11 Girls EDP","Kinder Park Upper Field B","U11","Girls"
"WARRINGTON SC RED U11 Girls EDP","GERMAN AMERICAN KICKERS GAZELLES U11 Girls EDP","King II #1 Upper","U11","Girls"
"MONROE TOWNSHIP YS STRIKERS U11 Girls EDP","TOMS RIVER FUTBOL LADY ARSENAL U11 Girls EDP","Berwick Soccer Complex #3","U11","Girls"
"PENN LEGACY 07 BLACK F U11 Girls EDP","BALTIMORE UNION 07 U11 Girls EDP","Penn Legacy East Petersburg Campus #5","U11","Girls"
"CAPS GREATER FLEMINGTON CAPS 07 CHELSEA U11 Girls EDP","PRINCETON SA PREMIER ELITE 07 WHITE U11 Girls EDP","Clover Hill Complex 8x8","U11","Girls"
"HILLSBOROUGH 07G RAIDERS RED U11 Girls EDP","MT OLIVE SC PREMIER MADRID U11 Girls EDP","Hillsborough SC - Southwoods Rd #2","U11","Girls"
"FORT LEE SOCCER 07 FL BAYERN U11 Girls EDP","PARSIPPANY SC 2007 GIRLS BLUE U11 Girls EDP","General Van Fleet Field #1","U11","Girls"
"LIVERPOOL FCIA REDS U11 Girls EDP","HARLEYSVILLE FC RANGERS '07 U11 Girls EDP","Weimann Field #1","U11","Girls"
"DELAWARE UNION DE UNION GIRLS 2007 U11 Girls EDP","CHERRY HILL FC JUNIOR PREMIER 07 U11 Girls EDP","MV #3","U11","Girls"
"PRINCETON SA PREMIER ELITE 07 ORANGE U11 Girls EDP","PHILADELPHIA UKRAINIAN NATIONALS 07 OLYMPYK BLACK U11 Girls EDP","Greenway Meadows Park","U11","Girls"
"MONMOUTH UNITED SC BLAZE U11 Girls EDP","HOWELL UNITED SC HURRICANES U11 Girls EDP","West Front","U11","Girls"
"SUSA EAST G07 U11 Girls EDP","CLARKSTOWN '07 ELITE SAMIMI U11 Girls EDP","Baymen Soccer Complex #4","U11","Girls"
"CONTINENTAL FC BARCA '07F U11 Girls EDP","PHILADELPHIA SC COPPA 07 U11 Girls EDP","United Sports #07","U11","Girls"
"PIPELINE SC 2007G BLACK U11 Girls EDP","ARUNDEL SA ARSENAL 07 U11 Girls EDP","Baltimore PolyTech HS 9v9","U11","Girls"
"MATCH FIT ACADEMY FC PRE ECNL 07 U11 Girls EDP","PRINCETON SA PREMIER ELITE 07 ORANGE U11 Girls EDP","Centercourt - Mt Olive #1","U11","Girls"
"BAYSHORE SC BLAZE U11 Girls EDP","MD RUSH MONTGOMERY ACADEMY COYOTES GRAY â07G U11 Girls EDP","Whitemarsh Park (E.Shore) A","U11","Girls"
"HILLSBOROUGH 07G RAIDERS RED U11 Girls EDP","SPORTING PREMIER FC SCP 2007/8 G U11 Girls EDP","Hillsborough SC - Southwoods Rd #2","U11","Girls"
"MATCH FIT MONTCLAIR UNITED 2007 GIRLS U11 Girls EDP","CHATHAM UNITED SA 07 BREAKERS U11 Girls EDP","Brookdale Meadow Small BMS","U11","Girls"
"NJ WILDCATS F.C. STRIKERS U11 Girls EDP","CEDAR STARS ACADEMY MONMOUTH G-2007 WHITE U11 Girls EDP","Manahassett Creek Park #1","U11","Girls"
"CHERRY HILL FC JUNIOR PREMIER 07 U11 Girls EDP","HARLEYSVILLE FC RANGERS '07 U11 Girls EDP","Decou 9v9 D5","U11","Girls"
"PDA SHORE SURGE U11 Girls EDP","MIDDLETOWN SC FREEDOM RED U11 Girls EDP","Ocean County College Turf #1","U11","Girls"
"PRINCETON SA PREMIER ELITE 07 NORTH U11 Girls EDP","NEW YORK SURF G07 ACADEMY LI U11 Girls EDP","General Van Fleet Field #1","U11","Girls"
"WORLD CLASS FC REVOLUTION RED U11 Girls EDP","CLARKSTOWN '07 ELITE SAMIMI U11 Girls EDP","Orangetown Soccer Complex 4 Turf","U11","Girls"
"LEHIGH VALLEY UNITED LVU 2007 GIRLS BLACK U11 Girls EDP","PHILADELPHIA UKRAINIAN NATIONALS 07 OLYMPYK BLACK U11 Girls EDP","Lehigh University Goodman Campus Kaufman D","U11","Girls"
"SAC PREMIER BLUE 07 U11 Girls EDP","ARUNDEL SA ARSENAL 07 U11 Girls EDP","Covenant Park Field 8A","U11","Girls"
"BETHESDA SC ACADEMY BLUE 07 U11 Girls EDP","PIPELINE SC 2007G BLACK U11 Girls EDP","Muldoons Farm #7","U11","Girls"
"NEW YORK SC ELITE G07 EDP U11 Girls EDP","NJ CRUSH FC SPARKS U11 Girls EDP","Manhattanville College Turf","U11","Girls"
"SABA NYC G07 U11 Girls EDP","SILVER LAKE SA FREEDOM U11 Girls EDP","Aviator Sports Complex #2","U11","Girls"
"MATCH FIT ACADEMY FC PRE ECNL 07 U11 Girls EDP","NEW JERSEY RUSH 07 GIRLS BLUE U11 Girls EDP","Morris Catholic HS Upper #1","U11","Girls"
"SAC PREMIER WHITE 07 U11 Girls EDP","SEVERNA PARK PREMIER GREEN U11 Girls EDP","Covenant Park Field 8A","U11","Girls"
"PDA LIVERPOOL U11 Girls EDP","TOMS RIVER FUTBOL LADY ARSENAL U11 Girls EDP","Westhampton Turf #2","U11","Girls"
"SJEB 2007 SEVILLA U11 Girls EDP","WARRINGTON SC RED U11 Girls EDP","Tuckahoe (9v9) #7","U11","Girls"
"MT OLIVE SC PREMIER MADRID U11 Girls EDP","KEYSTONE ATHLETIC SC KEYSTONE 07 GIRLS U11 Girls EDP","Turkey Brook Park 4A","U11","Girls"
"PRINCETON SA PREMIER ELITE 07 WHITE U11 Girls EDP","MERAKI FC DEVELOPMENT 07/08 U11 Girls EDP","Greenway Meadows Park","U11","Girls"
"WESTFIELD SA AVENGERS U11 Girls EDP","FORT LEE SOCCER 07 FL BAYERN U11 Girls EDP","Sid Fey","U11","Girls"
"GPS NJ SOUTH 07 GIRLS U11 Girls EDP","CONTINENTAL FC BARCA '07F U11 Girls EDP","Tyler Davis Fields","U11","Girls"
"MIDDLETOWN SC FREEDOM RED U11 Girls EDP","MARLBORO SA 2007 CHAOS BLUE U11 Girls EDP","Thompson SS","U11","Girls"
"CLARKSTOWN '07 ELITE SAMIMI U11 Girls EDP","PRINCETON SA PREMIER ELITE 07 NORTH U11 Girls EDP","Kennedy Dells Park #1","U11","Girls"
"LEHIGH VALLEY UNITED LVU 2007 GIRLS BLACK U11 Girls EDP","WEST-MONT UNITED SA UNITED 2007 U11 Girls EDP","Lehigh U Kaufman D","U11","Girls"
"SAC PREMIER WHITE 07 U11 Girls EDP","MD RUSH MONTGOMERY ACADEMY COYOTES GRAY â07G U11 Girls EDP","Covenant Park Field 8B","U11","Girls"
"PIPELINE SC RED U11 Girls EDP","BALTIMORE UNION 07 U11 Girls EDP","Baltimore PolyTech HS 9v9","U11","Girls"
"PARSIPPANY SC 2007 GIRLS BLUE U11 Girls EDP","MATCH FIT MONTCLAIR UNITED 2007 GIRLS U11 Girls EDP","Volunteers Park Lower #9","U11","Girls"
"MIDDLETOWN SC FREEDOM RED U11 Girls EDP","MONROE TOWNSHIP SC 07 PURPLE MENACE U11 Girls EDP","Thompson SS","U11","Girls"
"HOWELL UNITED SC HURRICANES U11 Girls EDP","NEW JERSEY RUSH 07 GIRLS BLACK U11 Girls EDP","Soldier #3","U11","Girls"
"WARRINGTON SC RED U11 Girls EDP","EAST BRUNSWICK SC STA SANTOS U11 Girls EDP","King II #1 Upper","U11","Girls"
"MONMOUTH UNITED SC BLAZE U11 Girls EDP","HARLEYSVILLE FC RANGERS '07 U11 Girls EDP","West Front","U11","Girls"
"SUSA EAST G07 U11 Girls EDP","NEW YORK SURF G07 ACADEMY LI U11 Girls EDP","Baymen Soccer Complex #4","U11","Girls"
"WESTERN LEHIGH UNITED STORM U11 Girls EDP","CONTINENTAL FC DORTMUND '07F U11 Girls EDP","Iron Lakes Turf Field #1","U11","Girls"
"PHILADELPHIA SC COPPA 07 U11 Girls EDP","PENN FUSION SA PREACADEMY 2007 (BISSETT) U11 Girls EDP","PSC/Agusta A6","U11","Girls"
"MARYLAND UNITED FC 2007 RED U11 Girls EDP","BETHESDA SC ACADEMY BLUE 07 U11 Girls EDP","Indian Creek HS Field 02","U11","Girls"
"ARUNDEL SA ARSENAL 07 U11 Girls EDP","BALTIMORE CELTIC SC FURY 2007 U11 Girls EDP","Waugh Chapel ES (9v9)","U11","Girls"
"ALLEYCATS ACADEMY RED 2007G U11 Girls EDP","SILVER LAKE SA FREEDOM U11 Girls EDP","Afrim's Bethlehem Soccer Complex","U11","Girls"
"NEW JERSEY RUSH 07 GIRLS BLUE U11 Girls EDP","SDFC 2007G YELLOW U11 Girls EDP","Gloucester Twp Community Park B","U11","Girls"
"WORLD CLASS FC '07 NJ U11 Girls EDP","HOLMDEL FC NJX SPIRIT U11 Girls EDP","World Class FC/Waldwick SuperDome #1","U11","Girls"
"FC COPA ACADEMY G07 BLACK U11 Girls EDP","FREEHOLD SL GUNNERS U11 Girls EDP","Rutgers-Busch Sport Club Turf","U11","Girls"
"BAYSHORE SC BLAZE U11 Girls EDP","BETHESDA SC ACADEMY WHITE 07 U11 Girls EDP","White Marsh Park (Eastern Shore) B","U11","Girls"
"SJEB 2007 SEVILLA U11 Girls EDP","PDA LIVERPOOL U11 Girls EDP","Tuckahoe (9v9) #6","U11","Girls"
"FREEDOM EXTREME U11 Girls EDP","PENN LEGACY 07 BLACK F U11 Girls EDP","Oklahoma Road MS Middle Field","U11","Girls"
"MERAKI FC DEVELOPMENT 07/08 U11 Girls EDP","MT OLIVE SC PREMIER MADRID U11 Girls EDP","Barrett Field","U11","Girls"
"EAST BRUNSWICK SC STA SANTOS U11 Girls EDP","FORT LEE SOCCER 07 FL BAYERN U11 Girls EDP","Dideriksen Park Field #4","U11","Girls"
"MARLBORO SA 2007 CHAOS BLUE U11 Girls EDP","MONROE TOWNSHIP SC 07 PURPLE MENACE U11 Girls EDP","Vanderburg #15","U11","Girls"
"LIVERPOOL FCIA REDS U11 Girls EDP","NEW JERSEY RUSH 07 GIRLS BLACK U11 Girls EDP","Weimann Field #1","U11","Girls"
"FC SPORTIKA ACADEMY 2007G U11 Girls EDP","PDA DASH U11 Girls EDP","Sportika Sports","U11","Girls"
"MONMOUTH UNITED SC BLAZE U11 Girls EDP","MIDDLETOWN SC FREEDOM RED U11 Girls EDP","West Front","U11","Girls"
"CONTINENTAL FC BARCA '07F U11 Girls EDP","WESTERN LEHIGH UNITED STORM U11 Girls EDP","Parkside #3","U11","Girls"
"MONROE TOWNSHIP YS STRIKERS U11 Girls EDP","SJEB 2007 SEVILLA U11 Girls EDP","Berwick Soccer Complex #3","U11","Girls"
"BALTIMORE UNION 07 U11 Girls EDP","PREMIER SC NAVY 07G U11 Girls EDP","Cowenton Park Field 01","U11","Girls"
"SPORTING PREMIER FC SCP 2007/8 G U11 Girls EDP","CAPS GREATER FLEMINGTON CAPS 07 CHELSEA U11 Girls EDP","Sparta Evangelical Church Small","U11","Girls"
"CHATHAM UNITED SA 07 BREAKERS U11 Girls EDP","EAST BRUNSWICK SC STA SANTOS U11 Girls EDP","Upper Esternay","U11","Girls"
"OLD BRIDGE GIRLS SOCCER IMPACT U11 Girls EDP","NJ WILDCATS F.C. STRIKERS U11 Girls EDP","Higgins Field","U11","Girls"
"STA 2007G NPL U11 Girls EDP","WEST MORRIS SC PREMIER 07G U11 Girls EDP","Central Park #3","U11","Girls"
"LIVERPOOL FCIA REDS U11 Girls EDP","PDA SHORE SURGE U11 Girls EDP","Weimann Field #1","U11","Girls"
"CLARKSTOWN '07 ELITE SAMIMI U11 Girls EDP","STA 2007G NPL U11 Girls EDP","Kennedy Dells Park #1","U11","Girls"
"CEDAR STARS ACADEMY MONMOUTH G-2007 GREEN U11 Girls EDP","PDA HEAT U11 Girls EDP","Capelli Sport Complex (Wayside Rd) #6 SS A","U11","Girls"
"PENN FUSION SA PREACADEMY 2007 (BISSETT) U11 Girls EDP","FC EUROPA 07' ELITE U11 Girls EDP","Penn Fusion United Sports Training Center #3","U11","Girls"
"PHILADELPHIA UKRAINIAN NATIONALS 07 OLYMPYK BLACK U11 Girls EDP","WEST-MONT UNITED SA UNITED 2007 U11 Girls EDP","Ukrainian Nationals Sports Complex #2","U11","Girls"
"BETHESDA SC ACADEMY BLUE 07 U11 Girls EDP","BALTIMORE UNION ELITE 07G U11 Girls EDP","Muldoons Farm #7","U11","Girls"
"MD RUSH MONTGOMERY ACADEMY COYOTES BLUE '07G U11 Girls EDP","PIPELINE SC 2007G BLACK U11 Girls EDP","Md SoccerPlex #12B","U11","Girls"
"PRINCETON SA PREMIER ELITE 07 ORANGE U11 Girls EDP","SDFC 2007G YELLOW U11 Girls EDP","Greenway Meadows Park","U11","Girls"
"HOLMDEL FC NJX SPIRIT U11 Girls EDP","CEDAR STARS ACADEMY STATEN ISLAND 2007 PRIDE U11 Girls EDP","Cross Farm #11","U11","Girls"
"CENTERCOURT FC 07G GREEN U11 Girls EDP","NEW JERSEY RUSH 07 GIRLS BLUE U11 Girls EDP","CFC Field 1","U11","Girls"
"BETHESDA SC ACADEMY WHITE 07 U11 Girls EDP","CALVERT CSA FLAMES 07G U11 Girls EDP","Muldoons Farm #7","U11","Girls"
"GERMAN AMERICAN KICKERS GAZELLES U11 Girls EDP","PDA DASH U11 Girls EDP","Veterans Park 9V9","U11","Girls"
"PREMIER SC NAVY 07G U11 Girls EDP","FREEDOM EXTREME U11 Girls EDP","Notre Dame Prep School #1","U11","Girls"
"CESC CALVERT ELITE '07 U11 Girls EDP","BALTIMORE UNION 07 U11 Girls EDP","The Calverton School Small Sided","U11","Girls"
"NEW JERSEY RUSH 07 GIRLS BLACK U11 Girls EDP","HARLEYSVILLE FC RANGERS '07 U11 Girls EDP","Gloucester Twp Community Park B","U11","Girls"
"MATCH FIT MONTCLAIR UNITED 2007 GIRLS U11 Girls EDP","KEYSTONE ATHLETIC SC KEYSTONE 07 GIRLS U11 Girls EDP","Mountainside MTN","U11","Girls"
"MARLBORO SA 2007 CHAOS BLUE U11 Girls EDP","FC SPORTIKA PRE-ACADEMY 2006G U11 Girls EDP","Vanderburg #9","U11","Girls"
"TSF ACADEMY 2007G U11 Girls EDP","STA 2007G NPL U11 Girls EDP","","U11","Girls"
"CLARKSTOWN '07 ELITE SAMIMI U11 Girls EDP","TORPEDOES SC TORPEDOES U11 Girls EDP","Kennedy Dells Park #1","U11","Girls"
"WESTERN LEHIGH UNITED STORM U11 Girls EDP","PENN FUSION SA PREACADEMY 2007 (BISSETT) U11 Girls EDP","Iron Lakes Turf Field #1","U11","Girls"
"BETHESDA SC ACADEMY BLUE 07 U11 Girls EDP","LTSC 2007 (PURPLE) U11 Girls EDP","Muldoon's Farm Field 07","U11","Girls"
"NJ CRUSH FC SPARKS U11 Girls EDP","WORLD CLASS FC WCFC CHARGERS-WHT U11 Girls EDP","Ramapo Colleg North Field #1","U11","Girls"
"CALVERT CSA FLAMES 07G U11 Girls EDP","SEVERNA PARK PREMIER GREEN U11 Girls EDP","BG&E Field #01","U11","Girls"
"PDA LIVERPOOL U11 Girls EDP","GERMAN AMERICAN KICKERS GAZELLES U11 Girls EDP","Westhampton Turf #2","U11","Girls"
"MERAKI FC DEVELOPMENT 07/08 U11 Girls EDP","KEYSTONE ATHLETIC SC KEYSTONE 07 GIRLS U11 Girls EDP","Barrett Field","U11","Girls"
"PARSIPPANY SC 2007 GIRLS BLUE U11 Girls EDP","WIZARDS SPORTS ISTA ELITE 07/08 U11 Girls EDP","Reynolds Ave Soccer Complex #1","U11","Girls"
"FC SPORTIKA PRE-ACADEMY 2006G U11 Girls EDP","MIDDLETOWN SC FREEDOM RED U11 Girls EDP","Taylor Mills School","U11","Girls"
"EAST BRUNSWICK SC STA SANTOS U11 Girls EDP","PENN LEGACY 07 BLACK F U11 Girls EDP","Dideriksen Park Field #4","U11","Girls"
"OLD LINE FC 07 PRIDE U11 Girls EDP","FREEDOM EXTREME U11 Girls EDP","Prospect Mill Elementary School #1","U11","Girls"
"TORPEDOES SC TORPEDOES U11 Girls EDP","SUSA EAST G07 U11 Girls EDP","Pulis #1","U11","Girls"
"FC SPORTIKA ACADEMY 2007G U11 Girls EDP","SJEB SANTOS U11 Girls EDP","Sportika Sports","U11","Girls"
"CONTINENTAL FC BARCA '07F U11 Girls EDP","PHILADELPHIA UKRAINIAN NATIONALS 07 OLYMPYK BLACK U11 Girls EDP","United Sports #05","U11","Girls"
