"Home","Away","Field"
"Indiana Fire Academy U-15 Girls USDA","Shattuck - Saint Mary's U-15 Girls USDA","Marian Univertiy"
"LAFC Slammers U-14 Girls USDA","SC del Sol U-14 Girls USDA","Turf"
"La Roca Futbol Club U-14 Girls USDA","Burlingame Soccer Club U-14 Girls USDA","Spence Eccles Sports Complex Field 1"
"Portland Thorns FC U-14 Girls USDA","PSV Union Football Club U-14 Girls USDA","Field 1"
"Portland Thorns FC U-16/17 Girls USDA","PSV Union Football Club U-16/17 Girls USDA","Field 2"
"So Cal Blues Soccer Club U-14 Girls USDA","Beach Futbol Club U-14 Girls USDA","Portola High School"
"West Coast Futbol Club U-14 Girls USDA","Eagles Soccer Club U-14 Girls USDA","Orange County Great Park Field #3"
"Empire United U-14 Girls USDA","FC Stars U-14 Girls USDA","Empire United Soccer Complex"
"FC Fury NY U-14 Girls USDA","Long Island SC U-14 Girls USDA","St. Josephs College Field"
"LA Galaxy San Diego U-14 Girls USDA","LA Galaxy U-14 Girls USDA","Poinsettia Community Park"
"Real Colorado U-14 Girls USDA","Colorado Rush U-14 Girls USDA","Highlands Heritage Park Stadium Field"
"San Diego Surf U-14 Girls USDA","Pateadores U-14 Girls USDA","Surf Cup Sports Park # 5"
"San Diego Surf U-16/17 Girls USDA","Pateadores U-16/17 Girls USDA","Surf Cup Sports Park # 6"
"Albion SC U-15 Girls USDA","Los Angeles Premier Futbol Club U-15 Girls USDA","Francis Parker School"
"Cedar Stars Academy - Monmouth U-15 Girls USDA","Penn Fusion Soccer Academy U-15 Girls USDA","Tuckahoe Turf Farms - Field #15"
"Indiana Fire Academy U-16/17 Girls USDA","Shattuck - Saint Mary's U-16/17 Girls USDA","Marian Univertiy"
"Portland Thorns FC U-15 Girls USDA","PSV Union Football Club U-15 Girls USDA","Field 1"
"Portland Thorns FC U-18/19 Girls USDA","PSV Union Football Club U-18/19 Girls USDA","Field 2"
"So Cal Blues Soccer Club U-15 Girls USDA","Beach Futbol Club U-15 Girls USDA","Portola High School"
"West Coast Futbol Club U-15 Girls USDA","Eagles Soccer Club U-15 Girls USDA","Orange County Great Park Field #3"
"LAFC Slammers U-15 Girls USDA","SC del Sol U-15 Girls USDA","Turf"
"La Roca Futbol Club U-15 Girls USDA","Burlingame Soccer Club U-15 Girls USDA","Spence Eccles Sports Complex Field 1"
"Empire United U-15 Girls USDA","FC Stars U-15 Girls USDA","Empire United Soccer Complex"
"FC Fury NY U-15 Girls USDA","Long Island SC U-15 Girls USDA","St. Josephs College Field"
"IMG Academy U-14 Girls USDA","United Soccer Alliance U-14 Girls USDA","IMG Soccer Complex Field #12"
"IMG Academy U-16/17 Girls USDA","United Soccer Alliance U-16/17 Girls USDA","IMG Soccer Complex Field  #11"
"LA Galaxy San Diego U-15 Girls USDA","LA Galaxy U-15 Girls USDA","Poinsettia Community Park"
"Placer United SC U-14 Girls USDA","San Jose Earthquakes U-14 Girls USDA","Mahany Park"
"Albion SC U-16/17 Girls USDA","Los Angeles Premier Futbol Club U-16/17 Girls USDA","Francis Parker School"
"Real Colorado U-15 Girls USDA","Colorado Rush U-15 Girls USDA","Highlands Heritage Park Stadium Field"
"San Diego Surf U-15 Girls USDA","Pateadores U-15 Girls USDA","Surf Cup Sports Park # 5"
"San Diego Surf U-18/19 Girls USDA","Pateadores U-18/19 Girls USDA","Surf Cup Sports Park # 6"
"Cedar Stars Academy - Monmouth U-16/17 Girls USDA","Penn Fusion Soccer Academy U-16/17 Girls USDA","Tuckahoe Turf Farms - Field #15"
"Orlando Pride U-14 Girls USDA","Weston FC U-14 Girls USDA","Field 7"
"Orlando Pride U-16/17 Girls USDA","Weston FC U-16/17 Girls USDA","Field 8"
"Washington Spirit Academy - Baltimore Armour U-14 Girls USDA","PA Classics U-14 Girls USDA","Baltimore Polytechnic High School"
"Washington Spirit Academy - Virginia U-14 Girls USDA","FC Virginia U-14 Girls USDA","South Lakes High School"
"LAFC Slammers U-16/17 Girls USDA","SC del Sol U-16/17 Girls USDA","Turf"
"Indiana Fire Academy U-18/19 Girls USDA","Shattuck - Saint Mary's U-18/19 Girls USDA","Marian Univertiy"
"La Roca Futbol Club U-16/17 Girls USDA","Burlingame Soccer Club U-16/17 Girls USDA","Spence Eccles Sports Complex Field 1"
"New York City FC U-14 Girls USDA","Boston Breakers Academy U-14 Girls USDA","WCFC Complex - Field 5"
"So Cal Blues Soccer Club U-16/17 Girls USDA","Beach Futbol Club U-16/17 Girls USDA","Portola High School"
"West Coast Futbol Club U-16/17 Girls USDA","Eagles Soccer Club U-16/17 Girls USDA","Orange County Great Park Field #3"
"Real So Cal U-14 Girls USDA","Legends FC U-14 Girls USDA","Oaks Christian Turf"
"Cincinnati Development Academy U-14 Girls USDA","Nationals U-14 Girls USDA","VOA #1"
"Cincinnati Development Academy U-16/17 Girls USDA","Nationals U-16/17 Girls USDA","VOA #2"
"FC Fury NY U-16/17 Girls USDA","Long Island SC U-16/17 Girls USDA","St. Josephs College Field"
"LA Galaxy San Diego U-16/17 Girls USDA","LA Galaxy U-16/17 Girls USDA","Poinsettia Community Park"
"Placer United SC U-15 Girls USDA","San Jose Earthquakes U-15 Girls USDA","Mahany Park"
"West Florida Flames U-14 Girls USDA","Boca United Football Club U-14 Girls USDA","Field 6 (Carillon Sports and Family Medicine)"
"West Florida Flames U-16/17 Girls USDA","Boca United Football Club U-16/17 Girls USDA","Field 7 "
"Albion SC U-18/19 Girls USDA","Los Angeles Premier Futbol Club U-18/19 Girls USDA","Francis Parker School"
"Cedar Stars Academy - Monmouth U-18/19 Girls USDA","Penn Fusion Soccer Academy U-18/19 Girls USDA","Tuckahoe Turf Farms - Field #15"
"Empire United U-16/17 Girls USDA","FC Stars U-16/17 Girls USDA","Empire United Soccer Complex"
"IMG Academy U-15 Girls USDA","United Soccer Alliance U-15 Girls USDA","IMG Soccer Complex Field #12"
"IMG Academy U-18/19 Girls USDA","United Soccer Alliance U-18/19 Girls USDA","IMG Soccer Complex Field  #11"
"New York City FC U-15 Girls USDA","Boston Breakers Academy U-15 Girls USDA","WCFC Complex - Field 5"
"Real Colorado U-16/17 Girls USDA","Colorado Rush U-16/17 Girls USDA","Highlands Heritage Park Stadium Field"
"Washington Spirit Academy - Baltimore Armour U-15 Girls USDA","PA Classics U-15 Girls USDA","Baltimore Polytechnic High School"
"Washington Spirit Academy - Virginia U-15 Girls USDA","FC Virginia U-15 Girls USDA","South Lakes High School"
"LAFC Slammers U-18/19 Girls USDA","SC del Sol U-18/19 Girls USDA","Turf"
"Orlando Pride U-15 Girls USDA","Weston FC U-15 Girls USDA","Field 7"
"Real So Cal U-15 Girls USDA","Legends FC U-15 Girls USDA","Oaks Christian Turf"
"Cincinnati Development Academy U-15 Girls USDA","Nationals U-15 Girls USDA","VOA #1"
"Cincinnati Development Academy U-18/19 Girls USDA","Nationals U-18/19 Girls USDA","VOA #2"
"FC Fury NY U-18/19 Girls USDA","Long Island SC U-18/19 Girls USDA","St. Josephs College Field"
"LA Galaxy San Diego U-18/19 Girls USDA","LA Galaxy U-18/19 Girls USDA","Poinsettia Community Park"
"La Roca Futbol Club U-18/19 Girls USDA","Burlingame Soccer Club U-18/19 Girls USDA","Spence Eccles Sports Complex Field 1"
"Placer United SC U-16/17 Girls USDA","San Jose Earthquakes U-16/17 Girls USDA","Mahany Park"
"So Cal Blues Soccer Club U-18/19 Girls USDA","Beach Futbol Club U-18/19 Girls USDA","Portola High School"
"West Coast Futbol Club U-18/19 Girls USDA","Eagles Soccer Club U-18/19 Girls USDA","Orange County Great Park Field #3"
"West Florida Flames U-15 Girls USDA","Boca United Football Club U-15 Girls USDA","Field 7 "
"West Florida Flames U-18/19 Girls USDA","Boca United Football Club U-18/19 Girls USDA","Field 6 (Carillon Sports and Family Medicine)"
"New York City FC U-16/17 Girls USDA","Boston Breakers Academy U-16/17 Girls USDA","WCFC Complex - Field 5"
"Washington Spirit Academy - Baltimore Armour U-16/17 Girls USDA","PA Classics U-16/17 Girls USDA","Baltimore Polytechnic High School"
"Washington Spirit Academy - Virginia U-16/17 Girls USDA","FC Virginia U-16/17 Girls USDA","South Lakes High School"
"Real Colorado U-18/19 Girls USDA","Colorado Rush U-18/19 Girls USDA","Highlands Heritage Park Stadium Field"
"Real So Cal U-16/17 Girls USDA","Legends FC U-16/17 Girls USDA","Oaks Christian Turf"
"Placer United SC U-18/19 Girls USDA","San Jose Earthquakes U-18/19 Girls USDA","Mahany Park"
"New York City FC U-18/19 Girls USDA","Boston Breakers Academy U-18/19 Girls USDA","WCFC Complex - Field 5"
"Washington Spirit Academy - Baltimore Armour U-18/19 Girls USDA","PA Classics U-18/19 Girls USDA","Baltimore Polytechnic High School"
"Washington Spirit Academy - Virginia U-18/19 Girls USDA","FC Virginia U-18/19 Girls USDA","South Lakes High School"
"Real So Cal U-18/19 Girls USDA","Legends FC U-18/19 Girls USDA","Oaks Christian Turf"
"FC United Soccer Club U-14 Girls USDA","Michigan Hawks U-14 Girls USDA","Canlan Sportsplex Indoor"
"LA Galaxy U-14 Girls USDA","SC del Sol U-14 Girls USDA","OC Great Park Irvine "
"Cincinnati Development Academy U-15 Girls USDA","Shattuck - Saint Mary's U-15 Girls USDA","Withrow High School"
"FC United Soccer Club U-16/17 Girls USDA","Michigan Hawks U-16/17 Girls USDA","Canlan Sportsplex Indoor"
"LA Galaxy U-15 Girls USDA","SC del Sol U-15 Girls USDA","OC Great Park Irvine "
"Solar Soccer Club U-14 Girls USDA","FC Dallas U-14 Girls USDA","Texas Woman's University - Stadium Field"
"Cincinnati Development Academy U-16/17 Girls USDA","Shattuck - Saint Mary's U-16/17 Girls USDA","Withrow High School"
"FC United Soccer Club U-18/19 Girls USDA","Michigan Hawks U-18/19 Girls USDA","Canlan Sportsplex Indoor"
"Oakwood Soccer Club U-16/17 Girls USDA","Sky Blue - PDA U-16/17 Girls USDA","TD Bank OSP #1 (front field)"
"Oakwood Soccer Club U-14 Girls USDA","Sky Blue - PDA U-14 Girls USDA","Nationwide OSP #2 (back field)"
"Solar Soccer Club U-15 Girls USDA","FC Dallas U-15 Girls USDA","Texas Woman's University - Stadium Field"
"LA Galaxy U-16/17 Girls USDA","SC del Sol U-16/17 Girls USDA","OC Great Park Irvine "
"Cincinnati Development Academy U-18/19 Girls USDA","Shattuck - Saint Mary's U-18/19 Girls USDA","Withrow High School"
"Oakwood Soccer Club U-15 Girls USDA","Sky Blue - PDA U-15 Girls USDA","Nationwide OSP #2 (back field)"
"Oakwood Soccer Club U-18/19 Girls USDA","Sky Blue - PDA U-18/19 Girls USDA","TD Bank OSP #1 (front field)"
"Solar Soccer Club U-16/17 Girls USDA","FC Dallas U-16/17 Girls USDA","Texas Woman's University - Stadium Field"
"LA Galaxy U-18/19 Girls USDA","SC del Sol U-18/19 Girls USDA","OC Great Park Irvine "
"Solar Soccer Club U-18/19 Girls USDA","FC Dallas U-18/19 Girls USDA","Texas Woman's University - Stadium Field"
"Houston Dash U-14 Girls USDA","Lonestar SC Academy U-14 Girls USDA","Field 3 (turf)"
"Houston Dash U-16/17 Girls USDA","Lonestar SC Academy U-16/17 Girls USDA","Field 7"
"Washington Spirit Academy - Virginia U-18/19 Girls USDA","Washington Spirit Academy - Baltimore Armour U-18/19 Girls USDA","Lake Fairfax #1"
"Houston Dash U-15 Girls USDA","Lonestar SC Academy U-15 Girls USDA","Field 3 (turf)"
"Houston Dash U-18/19 Girls USDA","Lonestar SC Academy U-18/19 Girls USDA","Field 7"
"Beach Futbol Club U-15 Girls USDA","Cincinnati Development Academy U-15 Girls USDA","Premier Sports Campus - Field 12"
"Boston Breakers Academy U-15 Girls USDA","Houston Dash U-15 Girls USDA","Premier Sports Campus - Field 22"
"FC Dallas U-15 Girls USDA","Sky Blue - PDA U-15 Girls USDA","Premier Sports Campus - Field 11"
"Oakwood Soccer Club U-15 Girls USDA","Lamorinda Soccer Club U-15 Girls USDA","Premier Sports Campus - Field 14"
"Orlando Pride U-15 Girls USDA","Placer United SC U-15 Girls USDA","Premier Sports Campus - Field 15"
"PA Classics U-15 Girls USDA","Los Angeles Premier Futbol Club U-15 Girls USDA","Premier Sports Campus - Field 21"
"Solar Soccer Club U-15 Girls USDA","FC Virginia U-15 Girls USDA","Premier Sports Campus - Field 13"
"United Futbol Academy U-15 Girls USDA","PSV Union Football Club U-15 Girls USDA","Premier Sports Campus - Field 20"
"Albion SC U-15 Girls USDA","Real Colorado U-15 Girls USDA","Premier Sports Campus - Field 7"
"FC Fury NY U-15 Girls USDA","Reign Academy U-15 Girls USDA","Premier Sports Campus - Field 3"
"Long Island SC U-15 Girls USDA","Shattuck - Saint Mary's U-15 Girls USDA","Premier Sports Campus - Field 10"
"Nationals U-15 Girls USDA","California Thorns FC U-15 Girls USDA","Premier Sports Campus - Field 1"
"Pateadores U-15 Girls USDA","Midwest United FC U-15 Girls USDA","Premier Sports Campus - Field 9"
"San Diego Surf U-15 Girls USDA","Sockers FC U-15 Girls USDA","Premier Sports Campus - Field 6"
"So Cal Blues Soccer Club U-15 Girls USDA","Penn Fusion Soccer Academy U-15 Girls USDA","Premier Sports Campus - Field 2"
"Virginia Development Academy U-15 Girls USDA","SC del Sol U-15 Girls USDA","Premier Sports Campus - Field 4"
"Crossfire Premier U-15 Girls USDA","Michigan Hawks U-15 Girls USDA","Premier Sports Campus - Field 12"
"Dallas Texans U-15 Girls USDA","West Coast Futbol Club U-15 Girls USDA","Premier Sports Campus - Field 15"
"Eclipse Select Soccer Club U-15 Girls USDA","Cedar Stars Academy - Monmouth U-15 Girls USDA","Premier Sports Campus - Field 14"
"FC United Soccer Club U-15 Girls USDA","United Soccer Alliance U-15 Girls USDA","Premier Sports Campus - Field 21"
"IMG Academy U-15 Girls USDA","Eagles Soccer Club U-15 Girls USDA","Premier Sports Campus - Field 22"
"LA Galaxy San Diego U-15 Girls USDA","Charlotte Soccer Academy U-15 Girls USDA","Premier Sports Campus - Field 13"
"LA Galaxy U-15 Girls USDA","Weston FC U-15 Girls USDA","Premier Sports Campus - Field 18"
"La Roca Futbol Club U-15 Girls USDA","New York City FC U-15 Girls USDA","Premier Sports Campus - Field 11"
"Portland Thorns FC U-15 Girls USDA","Washington Spirit Academy - Baltimore Armour U-15 Girls USDA","Premier Sports Campus - Field 20"
"Colorado Rush U-15 Girls USDA","West Florida Flames U-15 Girls USDA","Premier Sports Campus - Field 9"
"Concorde Fire U-15 Girls USDA","Lonestar SC Academy U-15 Girls USDA","Premier Sports Campus - Field 6"
"FC Kansas City U-15 Girls USDA","Empire United U-15 Girls USDA","Premier Sports Campus - Field 7"
"FC Stars U-15 Girls USDA","LAFC Slammers U-15 Girls USDA","Premier Sports Campus - Field 2"
"Indiana Fire Academy U-15 Girls USDA","Real So Cal U-15 Girls USDA","Premier Sports Campus - Field 5"
"NC Courage U-15 Girls USDA","SPORTING Blue Valley U-15 Girls USDA","Premier Sports Campus - Field 3"
"NTH Tophat U-15 Girls USDA","Legends FC U-15 Girls USDA","Premier Sports Campus - Field 1"
"San Jose Earthquakes U-15 Girls USDA","Sky Blue - NYSC U-15 Girls USDA","Premier Sports Campus - Field 4"
"Washington Spirit Academy - Virginia U-15 Girls USDA","Boca United Football Club U-15 Girls USDA","Premier Sports Campus - Field 10"
"Albion SC U-15 Girls USDA","Oakwood Soccer Club U-15 Girls USDA","Premier Sports Campus - Field 3"
"California Thorns FC U-16/17 Girls USDA","Midwest United FC U-16/17 Girls USDA","Premier Sports Campus - Field 8"
"Crossfire Premier U-16/17 Girls USDA","Nationals U-16/17 Girls USDA","Premier Sports Campus - Field 6"
"Eagles Soccer Club U-16/17 Girls USDA","Boca United Football Club U-16/17 Girls USDA","Premier Sports Campus - Field 15"
"Eclipse Select Soccer Club U-16/17 Girls USDA","PA Classics U-16/17 Girls USDA","Premier Sports Campus - Field 19"
"Empire United U-16/17 Girls USDA","SC del Sol U-16/17 Girls USDA","Premier Sports Campus - Field 22"
"FC Dallas U-16/17 Girls USDA","Sky Blue - PDA U-16/17 Girls USDA","Premier Sports Campus - Field 9"
"FC Stars U-16/17 Girls USDA","West Coast Futbol Club U-16/17 Girls USDA","Premier Sports Campus - Field 14"
"Houston Dash U-16/17 Girls USDA","FC United Soccer Club U-16/17 Girls USDA","Premier Sports Campus - Field 21"
"IMG Academy U-16/17 Girls USDA","Real Colorado U-16/17 Girls USDA","Premier Sports Campus - Field 11"
"LAFC Slammers U-16/17 Girls USDA","Penn Fusion Soccer Academy U-16/17 Girls USDA","Premier Sports Campus - Field 7"
"La Roca Futbol Club U-15 Girls USDA","Cincinnati Development Academy U-15 Girls USDA","Premier Sports Campus - Field 2"
"La Roca Futbol Club U-16/17 Girls USDA","Sky Blue - NYSC U-16/17 Girls USDA","Premier Sports Campus - Field 13"
"Orlando Pride U-16/17 Girls USDA","Cedar Stars Academy - Monmouth U-16/17 Girls USDA","Premier Sports Campus - Field 18"
"Pateadores U-15 Girls USDA","Boca United Football Club U-15 Girls USDA","Premier Sports Campus - Field 5"
"Placer United SC U-16/17 Girls USDA","Dallas Texans U-16/17 Girls USDA","Premier Sports Campus - Field 17"
"PSV Union Football Club U-16/17 Girls USDA","Long Island SC U-16/17 Girls USDA","Premier Sports Campus - Field 20"
"Reign Academy U-16/17 Girls USDA","Boston Breakers Academy U-16/17 Girls USDA","Premier Sports Campus - Field 12"
"San Diego Surf U-15 Girls USDA","Solar Soccer Club U-15 Girls USDA","Premier Sports Campus - Field 1"
"So Cal Blues Soccer Club U-16/17 Girls USDA","Shattuck - Saint Mary's U-16/17 Girls USDA","Premier Sports Campus - Field 16"
"SPORTING Blue Valley U-15 Girls USDA","Real So Cal U-15 Girls USDA","Premier Sports Campus - Field 4"
"United Soccer Alliance U-16/17 Girls USDA","New York City FC U-16/17 Girls USDA","Premier Sports Campus - Field 10"
"Beach Futbol Club U-16/17 Girls USDA","FC Virginia U-16/17 Girls USDA","Premier Sports Campus - Field 7"
"Charlotte Soccer Academy U-16/17 Girls USDA","Los Angeles Premier Futbol Club U-16/17 Girls USDA","Premier Sports Campus - Field 11"
"Colorado Rush U-16/17 Girls USDA","United Futbol Academy U-16/17 Girls USDA","Premier Sports Campus - Field 22"
"Eclipse Select Soccer Club U-15 Girls USDA","Orlando Pride U-15 Girls USDA","Premier Sports Campus - Field 2"
"FC Fury NY U-16/17 Girls USDA","Lonestar SC Academy U-16/17 Girls USDA","Premier Sports Campus - Field 9"
"Houston Dash U-15 Girls USDA","PA Classics U-15 Girls USDA","Premier Sports Campus - Field 4"
"Indiana Fire Academy U-16/17 Girls USDA","Weston FC U-16/17 Girls USDA","Premier Sports Campus - Field 16"
"LA Galaxy San Diego U-16/17 Girls USDA","NTH Tophat U-16/17 Girls USDA","Premier Sports Campus - Field 5"
"Michigan Hawks U-16/17 Girls USDA","San Jose Earthquakes U-16/17 Girls USDA","Premier Sports Campus - Field 14"
"NC Courage U-16/17 Girls USDA","Portland Thorns FC U-16/17 Girls USDA","Premier Sports Campus - Field 12"
"Oakwood Soccer Club U-16/17 Girls USDA","Lamorinda Soccer Club U-16/17 Girls USDA","Premier Sports Campus - Field 13"
"Pateadores U-16/17 Girls USDA","FC Kansas City U-16/17 Girls USDA","Premier Sports Campus - Field 19"
"PSV Union Football Club U-15 Girls USDA","FC United Soccer Club U-15 Girls USDA","Premier Sports Campus - Field 3"
"Real So Cal U-16/17 Girls USDA","Cincinnati Development Academy U-16/17 Girls USDA","Premier Sports Campus - Field 10"
"Reign Academy U-15 Girls USDA","FC Dallas U-15 Girls USDA","Premier Sports Campus - Field 1"
"San Diego Surf U-16/17 Girls USDA","SPORTING Blue Valley U-16/17 Girls USDA","Premier Sports Campus - Field 15"
"Solar Soccer Club U-16/17 Girls USDA","Concorde Fire U-16/17 Girls USDA","Premier Sports Campus - Field 8"
"Virginia Development Academy U-16/17 Girls USDA","Sockers FC U-16/17 Girls USDA","Premier Sports Campus - Field 20"
"Washington Spirit Academy - Baltimore Armour U-16/17 Girls USDA","LA Galaxy U-16/17 Girls USDA","Premier Sports Campus - Field 18"
"Washington Spirit Academy - Virginia U-16/17 Girls USDA","Legends FC U-16/17 Girls USDA","Premier Sports Campus - Field 6"
"West Florida Flames U-16/17 Girls USDA","Albion SC U-16/17 Girls USDA","Premier Sports Campus - Field 21"
"Boca United Football Club U-18/19 Girls USDA","Empire United U-18/19 Girls USDA","Premier Sports Campus - Field 22"
"Charlotte Soccer Academy U-18/19 Girls USDA","Portland Thorns FC U-18/19 Girls USDA","Premier Sports Campus - Field 5"
"Cincinnati Development Academy U-18/19 Girls USDA","Oakwood Soccer Club U-18/19 Girls USDA","Premier Sports Campus - Field 10"
"Colorado Rush U-18/19 Girls USDA","Cedar Stars Academy - Monmouth U-18/19 Girls USDA","Premier Sports Campus - Field 9"
"FC Stars U-18/19 Girls USDA","Beach Futbol Club U-18/19 Girls USDA","Premier Sports Campus - Field 8"
"FC Virginia U-15 Girls USDA","Placer United SC U-15 Girls USDA","Premier Sports Campus - Field 2"
"Indiana Fire Academy U-18/19 Girls USDA","Los Angeles Premier Futbol Club U-18/19 Girls USDA","Premier Sports Campus - Field 18"
"LAFC Slammers U-18/19 Girls USDA","Concorde Fire U-18/19 Girls USDA","Premier Sports Campus - Field 14"
"Lakeland FC U-18/19 Girls USDA","IMG Academy U-18/19 Girls USDA","Premier Sports Campus - Field 19"
"Legends FC U-15 Girls USDA","FC Fury NY U-15 Girls USDA","Premier Sports Campus - Field 1"
"New York City FC U-18/19 Girls USDA","Nationals U-18/19 Girls USDA","Premier Sports Campus - Field 6"
"NTH Tophat U-18/19 Girls USDA","Real Colorado U-18/19 Girls USDA","Premier Sports Campus - Field 12"
"Real So Cal U-18/19 Girls USDA","Eclipse Select Soccer Club U-18/19 Girls USDA","Premier Sports Campus - Field 11"
"SC del Sol U-15 Girls USDA","Boston Breakers Academy U-15 Girls USDA","Premier Sports Campus - Field 3"
"Sky Blue - NYSC U-18/19 Girls USDA","Shattuck - Saint Mary's U-18/19 Girls USDA","Premier Sports Campus - Field 20"
"So Cal Blues Soccer Club U-18/19 Girls USDA","NC Courage U-18/19 Girls USDA","Premier Sports Campus - Field 15"
"Sockers FC U-18/19 Girls USDA","Lamorinda Soccer Club U-18/19 Girls USDA","Premier Sports Campus - Field 13"
"SPORTING Blue Valley U-18/19 Girls USDA","LA Galaxy U-18/19 Girls USDA","Premier Sports Campus - Field 16"
"Washington Spirit Academy - Baltimore Armour U-18/19 Girls USDA","La Roca Futbol Club U-18/19 Girls USDA","Premier Sports Campus - Field 7"
"Washington Spirit Academy - Virginia U-15 Girls USDA","Eagles Soccer Club U-15 Girls USDA","Premier Sports Campus - Field 4"
"Weston FC U-18/19 Girls USDA","Dallas Texans U-18/19 Girls USDA","Premier Sports Campus - Field 21"
"Boston Breakers Academy U-18/19 Girls USDA","Eagles Soccer Club U-18/19 Girls USDA","Premier Sports Campus - Field 8"
"Concorde Fire U-15 Girls USDA","Beach Futbol Club U-15 Girls USDA","Premier Sports Campus - Field 1"
"Crossfire Premier U-18/19 Girls USDA","Sky Blue - PDA U-18/19 Girls USDA","Premier Sports Campus - Field 11"
"Empire United U-15 Girls USDA","IMG Academy U-15 Girls USDA","Premier Sports Campus - Field 4"
"FC Fury NY U-18/19 Girls USDA","California Thorns FC U-18/19 Girls USDA","Premier Sports Campus - Field 9"
"FC United Soccer Club U-18/19 Girls USDA","PSV Union Football Club U-18/19 Girls USDA","Premier Sports Campus - Field 21"
"FC Virginia U-18/19 Girls USDA","Reign Academy U-18/19 Girls USDA","Premier Sports Campus - Field 5"
"Lamorinda Soccer Club U-15 Girls USDA","NC Courage U-15 Girls USDA","Premier Sports Campus - Field 3"
"Legends FC U-18/19 Girls USDA","FC Dallas U-18/19 Girls USDA","Premier Sports Campus - Field 6"
"Michigan Hawks U-18/19 Girls USDA","Orlando Pride U-18/19 Girls USDA","Premier Sports Campus - Field 15"
"Midwest United FC U-18/19 Girls USDA","San Diego Surf U-18/19 Girls USDA","Premier Sports Campus - Field 12"
"Nationals U-15 Girls USDA","FC Stars U-15 Girls USDA","Premier Sports Campus - Field 2"
"Pateadores U-18/19 Girls USDA","Virginia Development Academy U-18/19 Girls USDA","Premier Sports Campus - Field 18"
"Penn Fusion Soccer Academy U-18/19 Girls USDA","Solar Soccer Club U-18/19 Girls USDA","Premier Sports Campus - Field 13"
"Placer United SC U-18/19 Girls USDA","Houston Dash U-18/19 Girls USDA","Premier Sports Campus - Field 10"
"San Jose Earthquakes U-18/19 Girls USDA","FC Kansas City U-18/19 Girls USDA","Premier Sports Campus - Field 22"
"SC del Sol U-18/19 Girls USDA","Lonestar SC Academy U-18/19 Girls USDA","Premier Sports Campus - Field 14"
"United Futbol Academy U-18/19 Girls USDA","West Coast Futbol Club U-18/19 Girls USDA","Premier Sports Campus - Field 16"
"United Soccer Alliance U-18/19 Girls USDA","Albion SC U-18/19 Girls USDA","Premier Sports Campus - Field 19"
"Washington Spirit Academy - Virginia U-18/19 Girls USDA","LA Galaxy San Diego U-18/19 Girls USDA","Premier Sports Campus - Field 7"
"West Florida Flames U-18/19 Girls USDA","PA Classics U-18/19 Girls USDA","Premier Sports Campus - Field 20"
"LAFC Slammers U-15 Girls USDA","Sky Blue - NYSC U-15 Girls USDA","Premier Sports Campus - Field 15"
"LA Galaxy U-15 Girls USDA","Cedar Stars Academy - Monmouth U-15 Girls USDA","Premier Sports Campus - Field 14"
"Los Angeles Premier Futbol Club U-15 Girls USDA","West Florida Flames U-15 Girls USDA","Premier Sports Campus - Field 21"
"New York City FC U-15 Girls USDA","LA Galaxy San Diego U-15 Girls USDA","Premier Sports Campus - Field 11"
"Shattuck - Saint Mary's U-15 Girls USDA","United Soccer Alliance U-15 Girls USDA","Premier Sports Campus - Field 22"
"Sky Blue - PDA U-15 Girls USDA","Michigan Hawks U-15 Girls USDA","Premier Sports Campus - Field 12"
"Sockers FC U-15 Girls USDA","So Cal Blues Soccer Club U-15 Girls USDA","Premier Sports Campus - Field 13"
"Weston FC U-15 Girls USDA","Virginia Development Academy U-15 Girls USDA","Premier Sports Campus - Field 20"
"California Thorns FC U-15 Girls USDA","Dallas Texans U-15 Girls USDA","Premier Sports Campus - Field 4"
"Charlotte Soccer Academy U-15 Girls USDA","West Coast Futbol Club U-15 Girls USDA","Premier Sports Campus - Field 3"
"Colorado Rush U-15 Girls USDA","Portland Thorns FC U-15 Girls USDA","Premier Sports Campus - Field 8"
"FC Kansas City U-15 Girls USDA","Long Island SC U-15 Girls USDA","Premier Sports Campus - Field 9"
"Indiana Fire Academy U-15 Girls USDA","San Jose Earthquakes U-15 Girls USDA","Premier Sports Campus - Field 6"
"Lonestar SC Academy U-15 Girls USDA","Penn Fusion Soccer Academy U-15 Girls USDA","Premier Sports Campus - Field 2"
"NTH Tophat U-15 Girls USDA","Crossfire Premier U-15 Girls USDA","Premier Sports Campus - Field 1"
"Real Colorado U-15 Girls USDA","United Futbol Academy U-15 Girls USDA","Premier Sports Campus - Field 7"
"Washington Spirit Academy - Baltimore Armour U-15 Girls USDA","Midwest United FC U-15 Girls USDA","Premier Sports Campus - Field 10"
"Albion SC U-16/17 Girls USDA","Eclipse Select Soccer Club U-16/17 Girls USDA","Premier Sports Campus - Field 15"
"Boston Breakers Academy U-16/17 Girls USDA","Portland Thorns FC U-16/17 Girls USDA","Premier Sports Campus - Stadium Field"
"Cincinnati Development Academy U-16/17 Girls USDA","IMG Academy U-16/17 Girls USDA","Premier Sports Campus - Field 6"
"Dallas Texans U-16/17 Girls USDA","Washington Spirit Academy - Baltimore Armour U-16/17 Girls USDA","Premier Sports Campus - Field 12"
"FC Dallas U-16/17 Girls USDA","LA Galaxy San Diego U-16/17 Girls USDA","Premier Sports Campus - Field 1"
