"Home","Away","Field"
"Rockbridge United 99-02 Condors U19 Boys U19 Boys BRSL","Danville Blast U19 Boys U19 Boys BRSL","Jordan's Point Field 1"
"Smith Mountain Lake Jets 18U Boys U19 Boys BRSL","Roanoke Star 99/00 Boys Premier U19 Boys BRSL","Bedford Middle School Field 1"
"Danville Blast U19 Boys U19 Boys BRSL","CSC 19U 99B U19 Boys BRSL","Dan Daniel Memorial Park Field 3"
"Smith Mountain Lake Jets 18U Boys U19 Boys BRSL","Rockbridge United 99-02 Condors U19 Boys U19 Boys BRSL","Bedford Middle School Field 1"
"Roanoke Star 99/00 Boys Premier U19 Boys BRSL","CSC 19U 99B U19 Boys BRSL","Countryside Sportsplex McLeod"
"Rockbridge United 99-02 Condors U19 Boys U19 Boys BRSL","Smith Mountain Lake Jets 18U Boys U19 Boys BRSL","Jordan's Point Field 1"
"Roanoke Star 99/00 Boys Premier U19 Boys BRSL","Danville Blast U19 Boys U19 Boys BRSL","Countryside Sportsplex McLeod"
"Smith Mountain Lake Jets 18U Boys U19 Boys BRSL","CSC 19U 99B U19 Boys BRSL","Bedford Elementary Field 1"
"Danville Blast U18 Boys U19 Boys BRSL","FC Star 00 Boys U19 Boys BRSL","Dan Daniel Memorial Park Field 3"
"VAFC Xpress BRFC Eagles High School Boys U19 Boys BRSL","VAFC Xpress 99B Black U19 Boys BRSL","Vinyard East Field 5"
"CVU U18 Boys Red U19 Boys BRSL","FC Star 00 Boys U19 Boys BRSL","Central VA Regional Soccer Complex Field 8"
"PYSL Hurricanes PC U19 Boys U19 Boys BRSL","SWVA 19U (99B) Rush U19 Boys BRSL","Smith River Sports Complex Field 5 Turf field"
"PYSL Hurricanes HS U19 Boys U19 Boys BRSL","VAFC Xpress 99B Black U19 Boys BRSL","Smith River Sports Complex Field 5 Turf field"
"PYSL Hurricanes HS U19 Boys U19 Boys BRSL","VAFC Xpress BRFC Eagles High School Boys U19 Boys BRSL","Smith River Sports Complex Field 5 Turf field"
"SWVA 19U (99B) Rush U19 Boys BRSL","CVU U18 Boys Red U19 Boys BRSL","Radford Univ. Turf Field 1"
"CVU U18 Boys Red U19 Boys BRSL","PYSL Hurricanes PC U19 Boys U19 Boys BRSL","Central VA Regional Soccer Complex Field 8"
"VAFC Xpress BRFC Eagles High School Boys U19 Boys BRSL","Danville Blast U18 Boys U19 Boys BRSL","Vinyard East Field 5"
"FC Star 00 Boys U19 Boys BRSL","PYSL Hurricanes HS U19 Boys U19 Boys BRSL","Waid Park Field 1"
"VAFC Xpress 99B Black U19 Boys BRSL","SWVA 19U (99B) Rush U19 Boys BRSL","Vinyard East Field 3"
"Danville Blast U18 Boys U19 Boys BRSL","PYSL Hurricanes PC U19 Boys U19 Boys BRSL","Dan Daniel Memorial Park Field 3"
"PYSL Hurricanes PC U19 Boys U19 Boys BRSL","FC Star 00 Boys U19 Boys BRSL","Smith River Sports Complex Field 5 Turf field"
"VAFC Xpress 99B Black U19 Boys BRSL","CVU U18 Boys Red U19 Boys BRSL","Vinyard East Field 3"
"PYSL Hurricanes HS U19 Boys U19 Boys BRSL","Danville Blast U18 Boys U19 Boys BRSL","Smith River Sports Complex Field 1"
"SWVA 19U (99B) Rush U19 Boys BRSL","VAFC Xpress BRFC Eagles High School Boys U19 Boys BRSL","Radford Univ. Turf Field 1"
"VAFC Xpress 99B Black U19 Boys BRSL","PYSL Hurricanes PC U19 Boys U19 Boys BRSL","Vinyard East Field 3"
"CVU U18 Boys Red U19 Boys BRSL","PYSL Hurricanes HS U19 Boys U19 Boys BRSL","Central VA Regional Soccer Complex Field 8"
"SWVA 19U (99B) Rush U19 Boys BRSL","FC Star 00 Boys U19 Boys BRSL","Radford Univ. Turf Field 1"
"VAFC Xpress 99B Black U19 Boys BRSL","Danville Blast U18 Boys U19 Boys BRSL","Vinyard East Field 3"
"VAFC Xpress BRFC Eagles High School Boys U19 Boys BRSL","PYSL Hurricanes PC U19 Boys U19 Boys BRSL","Vinyard East Field 3"
"CVU U18 Boys Red U19 Boys BRSL","Danville Blast U18 Boys U19 Boys BRSL","Central VA Regional Soccer Complex Field 8"
"SWVA 19U (99B) Rush U19 Boys BRSL","PYSL Hurricanes HS U19 Boys U19 Boys BRSL","Radford Univ. Turf Field 1"
"FC Star 00 Boys U19 Boys BRSL","VAFC Xpress 99B Black U19 Boys BRSL","Countryside II Field 6"
"FC Star 00 Boys U19 Boys BRSL","VAFC Xpress BRFC Eagles High School Boys U19 Boys BRSL","Countryside II Field 6"
"FC Star 00 Boys U19 Boys BRSL","SWVA 19U (99B) Rush U19 Boys BRSL","Countryside Sportsplex Site 2 Fiield 5"
"PYSL Hurricanes PC U19 Boys U19 Boys BRSL","PYSL Hurricanes HS U19 Boys U19 Boys BRSL","Smith River Sports Complex Field 1"
"VAFC Xpress BRFC Eagles High School Boys U19 Boys BRSL","CVU U18 Boys Red U19 Boys BRSL","Vinyard East Field 3"
"Danville Blast U18 Boys U19 Boys BRSL","VAFC Xpress BRFC Eagles High School Boys U19 Boys BRSL","Dan Daniel Memorial Park Field 1"
"PYSL Hurricanes HS U19 Boys U19 Boys BRSL","CVU U18 Boys Red U19 Boys BRSL","Smith River Sports Complex Field 5 Turf field"
"PYSL Hurricanes PC U19 Boys U19 Boys BRSL","VAFC Xpress 99B Black U19 Boys BRSL","Smith River Sports Complex Field 5 Turf field"
"Danville Blast U18 Boys U19 Boys BRSL","SWVA 19U (99B) Rush U19 Boys BRSL","Dan Daniel Memorial Park Field 1"
"SWVA 12U (06G) Rush U12 Girls BRSL","Botetourt Star 2006G Premier U12 Girls BRSL","Radford Univ. Turf Field 2A"
"Botetourt Star 2006G Premier U12 Girls BRSL","Rockbridge United 06-07 Owls U13G U12 Girls BRSL","Greenfield Field 10"
"CSC 12U 06G White U12 Girls BRSL","SWVA 12U (06G) Rush U12 Girls BRSL","Christiansburg Middle School Field 3"
"CSC 12U 06G Navy U12 Girls BRSL","PYSL Hurricanes 06 Girls U12 Girls BRSL","Christiansburg Middle School Field 3"
"New River United 06 U12G White U12 Girls BRSL","CSC 12U 06G Navy U12 Girls BRSL","Va Tech Rec Sports Turf (VTRST) Field 3"
"CSC 12U 06G White U12 Girls BRSL","Botetourt Star 2006G Premier U12 Girls BRSL","Good Shepherd Baptist Church Field 1"
"Rockbridge United 06-07 Owls U13G U12 Girls BRSL","SWVA 12U (06G) Rush U12 Girls BRSL","Jordan's Point Field 1"
"PYSL Hurricanes 06 Girls U12 Girls BRSL","Botetourt Star 2006G Premier U12 Girls BRSL","Smith River Sports Complex Field 3B"
"CSC 12U 06G White U12 Girls BRSL","New River United 06 U12G White U12 Girls BRSL","Good Shepherd Baptist Church Field 1"
"PYSL Hurricanes 06 Girls U12 Girls BRSL","Rockbridge United 06-07 Owls U13G U12 Girls BRSL","Smith River Sports Complex Field 3B"
"Botetourt Star 2006G Premier U12 Girls BRSL","New River United 06 U12G White U12 Girls BRSL","Greenfield Field 10"
"SWVA 12U (06G) Rush U12 Girls BRSL","CSC 12U 06G Navy U12 Girls BRSL","Radford Univ. Turf Field 2A"
"PYSL Hurricanes 06 Girls U12 Girls BRSL","CSC 12U 06G White U12 Girls BRSL","Smith River Sports Complex Field 3B"
"Rockbridge United 06-07 Owls U13G U12 Girls BRSL","CSC 12U 06G Navy U12 Girls BRSL","Jordan's Point Field 1"
"CSC 12U 06G Navy U12 Girls BRSL","New River United 06 U12G White U12 Girls BRSL","Christiansburg Middle School Field 3"
"Botetourt Star 2006G Premier U12 Girls BRSL","SWVA 12U (06G) Rush U12 Girls BRSL","Greenfield Field 10"
"Rockbridge United 06-07 Owls U13G U12 Girls BRSL","PYSL Hurricanes 06 Girls U12 Girls BRSL","Jordan's Point Field 1"
"CSC 12U 06G Navy U12 Girls BRSL","CSC 12U 06G White U12 Girls BRSL","Good Shepherd Baptist Church Field 1"
"New River United 06 U12G White U12 Girls BRSL","PYSL Hurricanes 06 Girls U12 Girls BRSL","Kipps Elementary Field 2"
"New River United 06 U12G White U12 Girls BRSL","Rockbridge United 06-07 Owls U13G U12 Girls BRSL","Kipps Elementary Field 2"
"SWVA 12U (06G) Rush U12 Girls BRSL","CSC 12U 06G White U12 Girls BRSL","Radford Univ. Turf Field 2A"
"CSC 12U 06G Navy U12 Girls BRSL","Botetourt Star 2006G Premier U12 Girls BRSL","Good Shepherd Baptist Church Field 1"
"Rockbridge United 06-07 Owls U13G U12 Girls BRSL","CSC 12U 06G White U12 Girls BRSL","Jordan's Point Field 1"
"SWVA 12U (06G) Rush U12 Girls BRSL","New River United 06 U12G White U12 Girls BRSL","Radford Univ. Turf Field 2A"
"Botetourt Star 2006G Premier U12 Girls BRSL","CSC 12U 06G Navy U12 Girls BRSL","Greenfield Field 10"
"CSC 12U 06G White U12 Girls BRSL","Rockbridge United 06-07 Owls U13G U12 Girls BRSL","Good Shepherd Baptist Church Field 1"
"PYSL Hurricanes 06 Girls U12 Girls BRSL","New River United 06 U12G White U12 Girls BRSL","Smith River Sports Complex Field 3B"
"PYSL Hurricanes 06 Girls U12 Girls BRSL","SWVA 12U (06G) Rush U12 Girls BRSL","Smith River Sports Complex Field 3B"
"Smith Mountain Lake Jets 14U Girls U14 Girls BRSL","Salem Sabres U13 Girls U14 Girls BRSL","Bedford Middle School Field 1"
"CSC 13U 05G U14 Girls BRSL","Roanoke Star 2005G Premier/Botetourt U14 Girls BRSL","Old Christiansburg Middle School Field 1"
"Roanoke Star 2005G Premier/Botetourt U14 Girls BRSL","Smith Mountain Lake Jets 14U Girls U14 Girls BRSL","Greenfield Field 1"
"Salem Sabres U13 Girls U14 Girls BRSL","CSC 13U 05G U14 Girls BRSL","St John's Place Field 2"
"Roanoke Star 2005G Premier/Botetourt U14 Girls BRSL","Salem Sabres U13 Girls U14 Girls BRSL","Countryside Sportsplex McLeod"
"Smith Mountain Lake Jets 14U Girls U14 Girls BRSL","Roanoke Star 2005G Premier/Botetourt U14 Girls BRSL","Bedford Middle School Field 1"
"CSC 13U 05G U14 Girls BRSL","Salem Sabres U13 Girls U14 Girls BRSL","Old Christiansburg Middle School Field 1"
"CSC 13U 05G U14 Girls BRSL","Smith Mountain Lake Jets 14U Girls U14 Girls BRSL","Old Christiansburg Middle School Field 1"
"Smith Mountain Lake Jets 14U Girls U14 Girls BRSL","Salem Sabres U13 Girls U14 Girls BRSL","Bedford Middle School Field 1"
"CSC 13U 05G U14 Girls BRSL","Salem Sabres U13 Girls U14 Girls BRSL","Old Christiansburg Middle School Field 1"
"Roanoke Star 2005G Premier/Botetourt U14 Girls BRSL","Smith Mountain Lake Jets 14U Girls U14 Girls BRSL","Greenfield Field 1"
"Salem Sabres U13 Girls U14 Girls BRSL","Roanoke Star 2005G Premier/Botetourt U14 Girls BRSL","St John's Place Field 2"
"CSC 13U 05G U14 Girls BRSL","Roanoke Star 2005G Premier/Botetourt U14 Girls BRSL","Old Christiansburg Middle School Field 1"
"Roanoke Star 2005G Premier/Botetourt U14 Girls BRSL","CSC 13U 05G U14 Girls BRSL","Countryside II Field 5"
"Salem Sabres U13 Girls U14 Girls BRSL","Smith Mountain Lake Jets 14U Girls U14 Girls BRSL","St John's Place Field 2"
"Smith Mountain Lake Jets 14U Girls U14 Girls BRSL","CSC 13U 05G U14 Girls BRSL","Bedford Middle School Field 1"
"Smith Mountain Lake Jets 14U Girls U14 Girls BRSL","CSC 13U 05G U14 Girls BRSL","Bedford Elementary Field 1"
"Salem Sabres U13 Girls U14 Girls BRSL","Roanoke Star 2005G Premier/Botetourt U14 Girls BRSL","St John's Place Field 2"
"Salem Sabres U15G Maroon U15 Girls BRSL","Roanoke Star 2003G Premier U15 Girls BRSL","St John's Place Field 2"
"Roanoke Star 2003G Premier U15 Girls BRSL","Botetourt Star 2003G Premier U15 Girls BRSL","Countryside Sportsplex McLeod"
"PYSL Hurricanes 03 Girls U15 Girls BRSL","Salem Sabres U15G Maroon U15 Girls BRSL","Smith River Sports Complex Field 5 Turf field"
"Salem Sabres U15G Maroon U15 Girls BRSL","Botetourt Star 2003G Premier U15 Girls BRSL","St John's Place Field 2"
"Roanoke Star 2003G Premier U15 Girls BRSL","PYSL Hurricanes 03 Girls U15 Girls BRSL","Countryside Sportsplex Carilion"
"PYSL Hurricanes 03 Girls U15 Girls BRSL","Botetourt Star 2003G Premier U15 Girls BRSL","Smith River Sports Complex Field 1"
"Salem Sabres U15G Maroon U15 Girls BRSL","PYSL Hurricanes 03 Girls U15 Girls BRSL","St John's Place Field 2"
"Botetourt Star 2003G Premier U15 Girls BRSL","PYSL Hurricanes 03 Girls U15 Girls BRSL","Greenfield Field 1"
"Salem Sabres U15G Maroon U15 Girls BRSL","Roanoke Star 2003G Premier U15 Girls BRSL","St John's Place Field 2"
"Botetourt Star 2003G Premier U15 Girls BRSL","Roanoke Star 2003G Premier U15 Girls BRSL","Greenfield Field 2"
"Roanoke Star 2003G Premier U15 Girls BRSL","PYSL Hurricanes 03 Girls U15 Girls BRSL","Countryside Sportsplex McLeod"
"Salem Sabres U15G Maroon U15 Girls BRSL","Botetourt Star 2003G Premier U15 Girls BRSL","St John's Place Field 2"
"Botetourt Star 2003G Premier U15 Girls BRSL","PYSL Hurricanes 03 Girls U15 Girls BRSL","Greenfield Field 1"
"Roanoke Star 2003G Premier U15 Girls BRSL","Salem Sabres U15G Maroon U15 Girls BRSL","Countryside II Field 5"
"Botetourt Star 2003G Premier U15 Girls BRSL","Roanoke Star 2003G Premier U15 Girls BRSL","Greenfield Field 1"
"PYSL Hurricanes 03 Girls U15 Girls BRSL","Salem Sabres U15G Maroon U15 Girls BRSL","Smith River Sports Complex Field 5 Turf field"
"PYSL Hurricanes 03 Girls U15 Girls BRSL","Roanoke Star 2003G Premier U15 Girls BRSL","Smith River Sports Complex Field 5 Turf field"
"Botetourt Star 2003G Premier U15 Girls BRSL","Salem Sabres U15G Maroon U15 Girls BRSL","Greenfield Field 1"
"Danville Blast U19 Girls U19 Girls BRSL","FC Star U19 Girls Premier U19 Girls BRSL","Dan Daniel Memorial Park Field 1"
"FC Star U19 Girls Premier U19 Girls BRSL","Botetourt Star U19 Girls U19 Girls BRSL","Waid Park Field 1"
"Roanoke Star 99/00 Premier Girls U19 Girls BRSL","PYSL Hurricanes 01 Girls U19 Girls BRSL","Countryside Sportsplex Carilion"
"PYSL Hurricanes 01 Girls U19 Girls BRSL","FC Star U19 Girls Premier U19 Girls BRSL","Smith River Sports Complex Field 1"
"Roanoke Star 99/00 Premier Girls U19 Girls BRSL","Botetourt Star U19 Girls U19 Girls BRSL","Countryside Sportsplex McLeod"
"PYSL Hurricanes 01 Girls U19 Girls BRSL","Danville Blast U19 Girls U19 Girls BRSL","Smith River Sports Complex Field 1"
"Botetourt Star U19 Girls U19 Girls BRSL","Roanoke Star 99/00 Premier Girls U19 Girls BRSL","Greenfield Field 9"
"Botetourt Star U19 Girls U19 Girls BRSL","Danville Blast U19 Girls U19 Girls BRSL","Greenfield Field 9"
"PYSL Hurricanes 01 Girls U19 Girls BRSL","Botetourt Star U19 Girls U19 Girls BRSL","Smith River Sports Complex Field 1"
"Roanoke Star 99/00 Premier Girls U19 Girls BRSL","Danville Blast U19 Girls U19 Girls BRSL","Countryside Sportsplex McLeod"
"Danville Blast U19 Girls U19 Girls BRSL","Botetourt Star U19 Girls U19 Girls BRSL","Dan Daniel Memorial Park Field 1"
"PYSL Hurricanes 01 Girls U19 Girls BRSL","Roanoke Star 99/00 Premier Girls U19 Girls BRSL","Smith River Sports Complex Field 1"
"FC Star U19 Girls Premier U19 Girls BRSL","PYSL Hurricanes 01 Girls U19 Girls BRSL","Smith River Sports Complex Field 5 Turf field"
"Danville Blast U19 Girls U19 Girls BRSL","PYSL Hurricanes 01 Girls U19 Girls BRSL","Dan Daniel Memorial Park Field 1"
"Botetourt Star U19 Girls U19 Girls BRSL","FC Star U19 Girls Premier U19 Girls BRSL","Greenfield Field 9"
"Botetourt Star U19 Girls U19 Girls BRSL","PYSL Hurricanes 01 Girls U19 Girls BRSL","Greenfield Field 9"
"FC Star U19 Girls Premier U19 Girls BRSL","Danville Blast U19 Girls U19 Girls BRSL","Countryside Sportsplex Site 2 Fiield 5"
"Danville Blast U19 Girls U19 Girls BRSL","Roanoke Star 99/00 Premier Girls U19 Girls BRSL","Dan Daniel Memorial Park Field 1"
"FC Star U19 Girls Premier U19 Girls BRSL","Roanoke Star 99/00 Premier Girls U19 Girls BRSL","Countryside Sportsplex Carilion"
"Roanoke Star 99/00 Premier Girls U19 Girls BRSL","FC Star U19 Girls Premier U19 Girls BRSL","Countryside Sportsplex McLeod"
"VAFC Xpress BRFC Eagles High School Girls U19 Girls BRSL","Roanoke Star 2001 Girls Premier U19 Girls BRSL","Vinyard East Field 5"
"Botetourt Star U17 Girls U19 Girls BRSL","SWVA 19U (99G) Nero U19 Girls BRSL","Greenfield Field 9"
"VAFC Xpress 00G Bedford U19 Girls BRSL","CSC 15U 03G U19 Girls BRSL","Vinyard East Field 5"
"Botetourt Star U17 Girls U19 Girls BRSL","VAFC Xpress 00G Bedford U19 Girls BRSL","Greenfield Field 9"
"Roanoke Star 2001 Girls Premier U19 Girls BRSL","Rockbridge United 00-02 High School U18 Girls U19 Girls BRSL","Countryside Sportsplex Carilion"
"VAFC Xpress 00G Bedford U19 Girls BRSL","Roanoke Star 2001 Girls Premier U19 Girls BRSL","Vinyard East Field 3"
"Botetourt Star U17 Girls U19 Girls BRSL","Rockbridge United 00-02 High School U18 Girls U19 Girls BRSL","Greenfield Field 9"
"VAFC Xpress BRFC Eagles High School Girls U19 Girls BRSL","SWVA 19U (99G) Nero U19 Girls BRSL","Vinyard East Field 3"
"SWVA 19U (99G) Nero U19 Girls BRSL","VAFC Xpress 00G Bedford U19 Girls BRSL","New River Community College Field 1"
"Rockbridge United 00-02 High School U18 Girls U19 Girls BRSL","VAFC Xpress 00G Bedford U19 Girls BRSL","Jordan's Point Field 1"
"SWVA 19U (99G) Rush U19 Girls BRSL","VAFC Xpress BRFC Eagles High School Girls U19 Girls BRSL","Radford Univ. Turf Field 1"
"Roanoke Star 2001 Girls Premier U19 Girls BRSL","SWVA 19U (99G) Nero U19 Girls BRSL","Countryside Sportsplex Carilion"
"VAFC Xpress BRFC Eagles High School Girls U19 Girls BRSL","Rockbridge United 00-02 High School U18 Girls U19 Girls BRSL","Vinyard East Field 3"
"Botetourt Star U17 Girls U19 Girls BRSL","CSC 15U 03G U19 Girls BRSL","Greenfield Field 9"
"CSC 15U 03G U19 Girls BRSL","Botetourt Star U17 Girls U19 Girls BRSL","Old Christiansburg Middle School Field 1"
"SWVA 19U (99G) Nero U19 Girls BRSL","SWVA 19U (99G) Rush U19 Girls BRSL","Radford Univ. Turf Field 1"
"SWVA 19U (99G) Nero U19 Girls BRSL","Rockbridge United 00-02 High School U18 Girls U19 Girls BRSL","New River Community College Field 1"
"SWVA 19U (99G) Rush U19 Girls BRSL","CSC 15U 03G U19 Girls BRSL","Radford Univ. Turf Field 1"
"CSC 15U 03G U19 Girls BRSL","SWVA 19U (99G) Nero U19 Girls BRSL","Old Christiansburg Middle School Field 1"
"Rockbridge United 00-02 High School U18 Girls U19 Girls BRSL","SWVA 19U (99G) Rush U19 Girls BRSL","Jordan's Point Field 1"
"Roanoke Star 2001 Girls Premier U19 Girls BRSL","Botetourt Star U17 Girls U19 Girls BRSL","Countryside Sportsplex McLeod"
"Rockbridge United 00-02 High School U18 Girls U19 Girls BRSL","Roanoke Star 2001 Girls Premier U19 Girls BRSL","Jordan's Point Field 1"
"VAFC Xpress 00G Bedford U19 Girls BRSL","SWVA 19U (99G) Rush U19 Girls BRSL","Vinyard East Field 3"
"VAFC Xpress BRFC Eagles High School Girls U19 Girls BRSL","Botetourt Star U17 Girls U19 Girls BRSL","Vinyard East Field 3"
"SWVA 19U (99G) Rush U19 Girls BRSL","VAFC Xpress 00G Bedford U19 Girls BRSL","Vinyard East Field 5"
"Roanoke Star 2001 Girls Premier U19 Girls BRSL","SWVA 19U (99G) Rush U19 Girls BRSL","Countryside Sportsplex Carilion"
"Rockbridge United 00-02 High School U18 Girls U19 Girls BRSL","CSC 15U 03G U19 Girls BRSL","Jordan's Point Field 1"
"SWVA 19U (99G) Nero U19 Girls BRSL","VAFC Xpress BRFC Eagles High School Girls U19 Girls BRSL","New River Community College Field 1"
"CSC 15U 03G U19 Girls BRSL","VAFC Xpress BRFC Eagles High School Girls U19 Girls BRSL","Old Christiansburg Middle School Field 1"
"SWVA 19U (99G) Rush U19 Girls BRSL","Botetourt Star U17 Girls U19 Girls BRSL","Radford Univ. Turf Field 1"
"CSC 15U 03G U19 Girls BRSL","Roanoke Star 2001 Girls Premier U19 Girls BRSL","Old Christiansburg Middle School Field 1"
"VAFC Xpress 00G Bedford U19 Girls BRSL","VAFC Xpress BRFC Eagles High School Girls U19 Girls BRSL","Merriman Field 1"
